ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod001207	7.7341	3787	0.4203	14.7346	558	101	189	0.5839	0	32.34
ceod001275	7.7028	3725	0.3667	60.3758	2249	165	119	0.3996	1	13.77
ceod001285	2.9346	3717	0.3737	28.9481	1076	38	70	0.3575	0	6.54
ceod001286	0.4891	3717	0.4305	6.7797	252	3	15	0.4395	0	2.49
ceod001296	1.1686	3707	0.3621	17.8311	661	14	29	0.3502	0	4.15
ceod001300	1.1456	3703	0.3943	11.9093	441	14	28	0.4406	0	4.62
ceod001315	0.8775	3683	0.3971	9.8018	361	6	26	0.3181	0	3.33
ceod001329	1.1539	3671	0.3905	9.9973	367	12	30	0.3171	0	4.77
ceod001349	0.7964	3645	0.3928	16.9273	617	6	23	0.4227	0	3.10
ceod001352	2.0683	3644	0.3793	10.2360	373	16	59	0.3564	0	7.59
ceod001442	1.0992	3578	0.3907	5.3102	190	21	18	0.4547	0	5.55
ceod001485	0.8540	3542	0.3925	9.7967	347	21	9	0.3594	0	3.29
ceod001491	1.6327	3537	0.3782	17.1332	606	13	44	0.3429	0	5.51
ceod001507	0.2582	3521	0.3771	3.3229	117	3	6	0.3707	0	1.46
ceod001512	0.9696	3519	0.3970	10.4575	368	12	22	0.3291	0	3.72
ceod001562	1.4494	3478	0.3930	17.9413	624	31	19	0.3808	0	4.58
ceod001598	1.6798	3454	0.3628	12.9415	447	13	45	0.3284	0	6.26
ceod001626	0.6975	3435	0.3681	12.9258	444	8	16	0.3486	0	2.74
ceod001627	1.2903	3434	0.3620	8.3576	287	18	26	0.3906	0	5.52
ceod001639	2.7087	3426	0.3914	8.1436	279	17	75	0.4558	0	13.29
ceod001662	7.1910	3413	0.4129	18.5760	634	70	173	0.4491	0	20.36
ceod001690	0.6239	3395	0.3779	17.9676	610	7	14	0.4116	0	1.98
ceod001697	0.6855	3393	0.4162	20.0118	679	12	11	0.3784	0	1.81
ceod001719	3.2272	3381	0.3853	18.5448	627	33	76	0.3570	0	11.46
ceod001738	0.5463	3366	0.3919	11.2597	379	11	7	0.3421	0	1.88
ceod001762	1.9890	3351	0.3941	16.2936	546	13	53	0.3579	0	8.65
ceod001795	0.8710	3326	0.3821	11.9663	398	10	19	0.3548	0	3.19
ceod001807	7.9946	3322	0.3889	19.2956	641	86	178	0.4250	0	26.66
ceod001816	1.8448	3318	0.4057	9.7649	324	19	42	0.4437	0	7.51
ceod001819	2.7100	3317	0.3920	18.3298	608	16	73	0.4623	0	9.61
ceod001821	1.5538	3315	0.3870	27.0890	898	24	27	0.3563	0	3.27
ceod001849	0.6385	3295	0.3681	9.4385	311	5	16	0.4932	0	2.22
ceod001858	4.6474	3287	0.3973	41.0709	1350	72	79	0.4091	0	10.62
ceod001866	1.7615	3279	0.3803	29.8262	978	31	26	0.4134	0	4.10
ceod001885	1.6397	3267	0.3765	20.1714	659	22	31	0.3350	0	5.70
ceod001922	0.8848	3247	0.3650	18.3246	595	7	21	0.3861	0	2.17
ceod001924	0.0000	3247	0.3502	0.0000	0	0	0	0.0000	-1	0.00
ceod001930	6.9297	3242	0.3869	62.1838	2016	102	117	0.4284	2	12.24
ceod001966	2.5701	3224	0.4164	26.7370	862	26	56	0.4199	0	6.22
ceod001970	1.2009	3221	0.3636	27.6312	890	8	26	0.4601	0	3.81
ceod001971	1.6241	3219	0.3871	46.1013	1484	19	26	0.3369	0	3.08
ceod001993	3.3810	3205	0.3705	14.6334	469	45	63	0.3847	0	13.63
ceod002053	1.8086	3166	0.3765	17.4352	552	20	37	0.3722	0	5.75
ceod002070	1.4326	3158	0.4056	54.8132	1731	20	17	0.4276	1	2.55
ceod002110	2.0702	3135	0.4130	12.7592	400	25	39	0.3645	0	7.30
ceod002116	3.5818	3130	0.3690	27.7316	868	47	64	0.3781	0	10.45
ceod002137	0.9061	3121	0.4058	19.9295	622	12	16	0.3533	0	2.27
ceod002203	0.3277	3085	0.3510	5.8347	180	3	7	0.3653	0	1.48
ceod002208	3.8988	3083	0.3867	18.5209	571	38	81	0.3400	0	13.20
ceod002238	2.5344	3067	0.3779	45.2233	1387	44	33	0.3798	0	4.17
ceod002245	3.8512	3064	0.3981	32.8329	1006	48	69	0.4248	0	10.19
ceod002257	0.3343	3054	0.3795	12.5737	384	2	8	0.3545	0	1.06
ceod002260	1.0095	3051	0.3714	8.7185	266	13	18	0.4573	0	3.54
ceod002269	0.3632	3048	0.3907	8.7927	268	5	6	0.2817	0	1.57
ceod002277	1.6546	3043	0.3381	16.9241	515	4	47	0.4094	0	6.45
ceod002306	3.9954	3027	0.3848	44.9950	1362	44	76	0.4063	0	6.80
ceod002347	3.5194	3009	0.3961	21.1034	635	64	41	0.3687	0	12.44
ceod002352	3.3146	3004	0.3758	35.6858	1072	43	56	0.3754	0	6.85
ceod002372	1.5336	2995	0.4311	9.6494	289	5	40	0.4064	0	6.84
ceod002389	0.1692	2985	0.3810	6.8342	204	1	4	0.3485	0	0.73
ceod002390	2.4613	2985	0.3886	28.1072	839	30	43	0.4011	0	5.88
ceod002429	4.5104	2968	0.3679	30.8288	915	49	82	0.3896	0	13.75
ceod002488	0.5759	2938	0.3857	10.6535	313	7	10	0.3671	0	1.97
ceod002493	0.7834	2936	0.3718	11.5123	338	11	12	0.3564	0	3.30
ceod002503	2.0799	2930	0.3849	51.1263	1498	23	38	0.3667	1	3.26
ceod002534	0.0735	2910	0.3485	7.3540	214	1	1	0.3861	0	0.26
ceod002569	2.3391	2893	0.4113	7.2243	209	26	41	0.3499	0	10.14
ceod002570	1.5185	2893	0.3863	19.8410	574	21	23	0.3751	0	3.49
ceod002574	10.6719	2892	0.3709	87.9668	2544	80	129	0.4085	7	14.12
ceod002640	0.7490	2868	0.3654	26.6039	763	5	16	0.3545	0	1.54
ceod002655	2.4844	2861	0.3509	46.8018	1339	20	51	0.3503	0	5.66
ceod002660	3.4788	2859	0.3403	14.2707	408	25	73	0.3496	0	11.12
ceod002708	0.2492	2837	0.3413	9.1999	261	4	3	0.3522	0	0.89
ceod002727	1.7042	2830	0.3619	9.0106	255	7	41	0.3744	0	7.78
ceod002730	2.4118	2829	0.3715	18.4164	521	39	29	0.4147	0	7.44
ceod002794	1.0953	2801	0.3795	12.9597	363	12	19	0.2878	0	3.49
ceod002827	9.6497	2786	0.3270	29.1816	813	62	157	0.4059	0	18.63
ceod002873	3.9736	2770	0.3951	31.0469	860	46	63	0.3615	0	8.18
ceod002880	1.2766	2769	0.3854	29.4691	816	16	19	0.4218	0	2.65
ceod002893	0.6960	2763	0.3799	26.0948	721	7	12	0.3955	0	1.55
ceod002912	0.0000	2758	0.3987	0.0000	0	0	0	0.0000	-1	0.00
ceod002939	3.3458	2747	0.3811	10.1929	280	26	65	0.3689	0	14.13
ceod002953	0.5966	2742	0.3810	16.0102	439	4	11	0.3327	0	1.90
ceod002955	5.0018	2741	0.4103	57.6432	1580	67	69	0.4265	1	8.41
ceod002957	0.0000	2741	0.4061	0.0000	0	0	0	0.0000	-1	0.00
ceod002970	4.9218	2737	0.3738	40.1535	1099	78	55	0.3669	0	11.89
ceod002977	0.9565	2733	0.3679	26.1617	715	7	19	0.4094	0	1.97
ceod002991	2.1281	2724	0.4178	14.3172	390	21	37	0.4388	0	6.93
ceod003012	4.0658	2719	0.3640	21.4785	584	57	52	0.4260	0	12.11
ceod003015	3.7847	2717	0.3989	26.2422	713	48	54	0.3842	0	9.02
ceod003057	5.1166	2702	0.3970	42.2280	1141	73	64	0.4169	0	10.42
ceod003059	1.2481	2701	0.3580	37.6897	1018	11	17	0.3472	0	2.37
ceod003066	3.2343	2697	0.4119	15.8695	428	13	74	0.4572	0	13.53
ceod003099	1.5402	2688	0.3746	15.6622	421	15	26	0.3560	0	4.51
ceod003107	2.8364	2684	0.3901	16.4680	442	27	48	0.3694	0	7.69
ceod003114	1.4316	2681	0.3805	27.5643	739	12	26	0.3426	0	3.59
ceod003136	1.5017	2671	0.3261	36.0539	963	11	27	0.3181	0	3.60
ceod003146	4.9322	2669	0.3569	18.2091	486	54	77	0.4173	0	16.67
ceod003174	3.4932	2660	0.3932	8.2331	219	33	59	0.4000	0	13.49
ceod003187	1.1404	2657	0.3633	19.5333	519	9	21	0.4106	0	3.55
ceod003194	6.8517	2656	0.3721	96.6867	2568	75	48	0.3722	4	7.59
ceod003265	0.6869	2632	0.3240	11.2462	296	10	8	0.3603	0	2.54
ceod003267	1.9548	2631	0.3972	24.1353	635	10	41	0.4259	0	4.64
ceod003269	4.6607	2629	0.3704	36.2495	953	44	77	0.3802	0	10.71
ceod003294	0.1542	2620	0.3374	4.8855	128	0	4	0.2376	0	0.71
ceod003296	1.0034	2617	0.3721	11.8838	311	5	21	0.3145	0	3.09
ceod003301	1.3043	2616	0.3639	11.2003	293	11	23	0.3631	0	4.23
ceod003324	1.2480	2609	0.3877	15.6382	408	21	11	0.3422	0	3.70
ceod003373	2.4378	2590	0.4162	26.4479	685	23	39	0.3908	0	5.49
ceod003414	2.5479	2577	0.4125	33.4497	862	29	36	0.4120	0	4.87
ceod003418	0.8971	2576	0.3799	16.1879	417	7	16	0.3435	0	2.51
ceod003441	1.1914	2565	0.3891	28.9279	742	5	5	0.4941	0	1.93
ceod003443	4.0148	2565	0.3961	57.5049	1475	55	44	0.4052	2	6.46
ceod003455	1.7276	2562	0.3453	16.2763	417	17	27	0.3202	0	4.45
ceod003466	1.0668	2559	0.3956	21.9226	561	8	19	0.4041	0	2.72
ceod003473	1.4232	2557	0.3821	19.3977	496	14	22	0.3193	0	3.98
ceod003512	5.1164	2544	0.4041	58.4119	1486	63	60	0.3850	1	7.80
ceod003517	1.8320	2542	0.3749	11.6837	297	12	34	0.3674	0	5.52
ceod003523	2.8125	2539	0.3620	16.8964	429	27	44	0.3126	0	9.47
ceod003542	1.5182	2534	0.4014	22.5335	571	12	25	0.3725	0	3.68
ceod003556	1.4377	2529	0.4137	21.7082	549	14	22	0.4202	0	3.28
ceod003571	3.2826	2523	0.3897	15.1407	382	29	53	0.5372	0	10.97
ceod003578	5.2670	2521	0.4016	83.5779	2107	36	73	0.3612	1	14.51
ceod003580	1.4617	2521	0.4042	10.9480	276	12	25	0.3974	0	4.51
ceod003582	0.7615	2520	0.3817	14.1270	356	6	13	0.3351	0	2.48
ceod003585	8.2472	2520	0.3831	30.9127	779	103	104	0.3618	0	21.37
ceod003599	6.6473	2515	0.3523	37.8131	951	41	125	0.3782	0	15.47
ceod003626	1.1622	2509	0.4121	17.1383	430	6	22	0.4622	0	3.44
ceod003634	0.9685	2505	0.3729	15.9281	399	13	11	0.3746	0	2.75
ceod003650	1.4479	2503	0.3971	23.8514	597	13	23	0.3659	0	3.59
ceod003654	0.7269	2501	0.3779	10.3958	260	5	13	0.3130	0	2.36
ceod003666	0.8835	2498	0.3999	12.3299	308	5	17	0.3825	0	3.02
ceod003667	1.0921	2497	0.3801	17.5410	438	8	19	0.4034	0	3.72
ceod003695	0.5703	2490	0.3899	22.5301	561	7	7	0.3713	0	1.29
ceod003736	1.9879	2477	0.3182	16.0275	397	14	35	0.3170	0	5.93
ceod003745	1.2252	2473	0.4254	9.9474	246	3	27	0.4752	0	4.08
ceod003775	2.0362	2460	0.3776	16.3821	403	19	30	0.4698	0	5.59
ceod003782	1.2810	2459	0.3977	9.7194	239	10	22	0.3902	0	5.54
ceod003819	2.2283	2444	0.3858	30.3191	741	25	29	0.3971	0	4.94
ceod003827	7.5785	2441	0.3739	53.4617	1305	72	99	0.4076	2	16.77
ceod003843	3.6058	2438	0.3488	33.7982	824	50	37	0.3749	0	8.65
ceod003859	0.5290	2433	0.3268	8.4258	205	2	11	0.3968	0	1.97
ceod003873	1.2666	2427	0.4104	9.8475	239	2	29	0.4361	0	4.44
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.8688	2417	0.3970	10.3020	249	4	17	0.4981	0	3.40
ceod003919	2.0902	2416	0.3854	14.8179	358	38	12	0.4309	0	6.02
ceod003922	2.5166	2414	0.3480	14.4573	349	16	45	0.3522	0	8.55
ceod003928	1.1020	2412	0.3849	11.6086	280	16	11	0.3513	0	4.14
ceod003952	2.8594	2404	0.3641	24.7088	594	20	48	0.4271	0	8.64
ceod003963	2.0520	2402	0.3822	14.7794	355	14	35	0.3434	0	7.00
ceod003967	1.7151	2401	0.3701	37.0679	890	8	32	0.3896	0	3.59
ceod003971	0.9262	2399	0.3276	25.3856	609	9	13	0.3641	0	2.42
ceod003990	1.0288	2395	0.3841	5.5532	133	8	17	0.4127	0	4.55
ceod004007	0.6254	2392	0.4158	19.3144	462	6	9	0.3261	0	1.49
ceod004014	5.5728	2390	0.4163	45.4393	1086	64	68	0.4206	0	10.87
ceod004024	3.0854	2389	0.3886	32.2729	771	25	48	0.3449	0	7.14
ceod004029	2.9782	2388	0.3656	35.2178	841	42	28	0.3434	0	6.18
ceod004047	3.0940	2383	0.3958	22.3668	533	23	50	0.3584	0	9.52
ceod004052	3.5898	2382	0.3701	25.9446	618	24	61	0.3319	0	11.28
ceod004056	3.7676	2380	0.3134	23.3613	556	39	50	0.3488	0	10.75
ceod004104	0.8965	2367	0.4014	30.3338	718	6	15	0.3423	0	1.93
ceod004108	1.8783	2367	0.3912	24.8416	588	17	27	0.3326	0	4.97
ceod004159	1.5878	2351	0.3688	13.2284	311	8	29	0.3864	0	4.88
ceod004239	6.7685	2328	0.3602	50.5584	1177	96	60	0.4140	1	13.14
ceod004258	0.4978	2322	0.3971	12.7907	297	5	7	0.3952	0	1.47
ceod004260	3.9991	2322	0.3897	33.9363	788	29	63	0.3629	0	11.36
ceod004285	6.9827	2316	0.4183	68.9119	1596	83	77	0.3908	2	9.44
ceod004375	0.2646	2290	0.4284	4.5415	104	3	3	0.4224	0	1.23
ceod004395	1.9615	2285	0.3974	12.2538	280	13	31	0.3432	0	6.24
ceod004402	3.3218	2284	0.3822	28.9405	661	32	43	0.3475	0	7.22
ceod004408	1.3754	2283	0.3883	22.1200	505	12	19	0.3376	0	3.84
ceod004411	2.6477	2282	0.4110	14.3295	327	23	37	0.4277	0	7.92
ceod004414	1.1056	2282	0.3270	14.9430	341	7	18	0.3663	0	3.44
ceod004432	4.9658	2278	0.4036	49.0342	1117	47	65	0.3826	0	10.98
ceod004448	2.4263	2273	0.4021	20.0176	455	19	36	0.4106	0	6.55
ceod004450	2.1840	2272	0.3824	33.0546	751	20	29	0.3645	0	4.93
ceod004478	4.2684	2265	0.4106	9.7572	221	29	69	0.4236	0	15.52
ceod004479	1.0680	2264	0.3648	15.3269	347	10	14	0.3502	0	3.24
ceod004488	2.2723	2262	0.4248	15.2078	344	26	25	0.3628	0	7.27
ceod004492	0.1053	2261	0.3773	6.0593	137	0	2	0.2426	0	0.43
ceod004502	2.2812	2258	0.4336	29.1408	658	15	36	0.4283	0	6.06
ceod004533	2.4689	2250	0.4214	21.3333	480	21	34	0.3390	0	7.19
ceod004539	2.2429	2248	0.4014	28.0694	631	15	33	0.3925	0	6.93
ceod004550	3.5975	2246	0.4105	10.9528	246	23	57	0.3712	0	12.94
ceod004567	1.7080	2243	0.3761	17.5212	393	18	20	0.3557	0	5.75
ceod004570	0.6756	2241	0.3436	14.6363	328	3	12	0.3043	0	2.10
ceod004628	1.5881	2226	0.3768	9.3890	209	10	25	0.3530	0	6.12
ceod004652	0.8640	2221	0.3944	15.9838	355	12	7	0.3325	0	2.46
ceod004660	5.4439	2219	0.4271	39.1167	868	80	40	0.4182	0	12.62
ceod004665	4.7173	2218	0.4257	19.1614	425	25	79	0.4265	0	11.04
ceod004683	11.0321	2214	0.4052	47.1996	1045	64	177	0.3963	0	25.39
ceod004688	0.3195	2213	0.4108	10.3931	230	2	5	0.4017	0	1.20
ceod004708	14.9719	2206	0.4165	31.0517	685	98	229	0.4152	0	31.87
ceod004733	3.3861	2199	0.3984	29.6953	653	31	45	0.4328	0	8.59
ceod004734	2.8367	2199	0.3515	26.9213	592	26	36	0.3481	0	7.69
ceod004739	2.8490	2198	0.3509	12.9208	284	17	45	0.3580	0	9.01
ceod004754	1.6696	2194	0.3827	13.0811	287	4	33	0.3896	0	4.80
ceod004761	3.4232	2193	0.3860	42.2709	927	28	35	0.3935	0	5.44
ceod004769	0.7840	2190	0.3936	10.9589	240	3	14	0.3599	0	2.80
ceod004772	3.1859	2189	0.3399	29.6026	648	18	51	0.3563	0	9.16
ceod004779	1.4287	2188	0.4142	17.7331	388	8	23	0.4251	0	4.43
ceod004797	1.0114	2185	0.3834	25.4462	556	9	10	0.3210	0	2.68
ceod004807	0.4986	2182	0.4225	11.3657	248	5	6	0.4392	0	1.57
ceod004878	1.3915	2166	0.3749	14.9584	324	6	24	0.3528	0	4.26
ceod004887	1.8973	2162	0.3478	16.8363	364	7	34	0.2999	0	4.78
ceod004914	1.0765	2158	0.3978	13.4384	290	6	17	0.3142	0	2.99
ceod004959	2.2628	2146	0.3459	18.1733	390	18	30	0.3863	0	7.41
ceod004984	0.9874	2139	0.3801	15.6148	334	12	9	0.4305	0	2.75
ceod004994	0.7558	2138	0.3770	15.4818	331	7	9	0.3162	0	1.93
ceod004995	2.5945	2138	0.3892	18.4752	395	23	32	0.3437	0	7.52
ceod005010	2.0900	2134	0.4025	12.6523	270	13	32	0.3732	0	7.73
ceod005011	0.0473	2134	0.3763	4.7329	101	0	1	0.3762	0	0.21
ceod005033	1.4629	2128	0.3590	19.0320	405	6	25	0.3379	0	3.85
ceod005050	2.4984	2125	0.3995	9.1294	194	17	35	0.4246	0	8.94
ceod005063	2.3803	2122	0.4014	20.1697	428	18	32	0.4246	0	7.42
ceod005105	1.5774	2113	0.4039	22.7165	480	12	21	0.3513	0	4.64
ceod005113	0.5703	2111	0.3477	14.0692	297	8	4	0.2517	0	1.83
ceod005126	1.9673	2107	0.4133	18.2250	384	17	24	0.3816	0	6.06
ceod005130	0.7213	2106	0.4060	18.3761	387	4	11	0.4429	0	2.05
ceod005150	1.1488	2103	0.3914	29.9097	629	9	15	0.3936	0	2.93
ceod005155	2.1622	2102	0.3858	26.8316	564	17	28	0.3334	0	5.81
ceod005171	3.2674	2098	0.4359	38.5605	809	27	41	0.4250	0	6.06
ceod005173	3.7296	2097	0.3400	20.5532	431	27	51	0.3151	0	10.07
ceod005227	0.2918	2087	0.3474	18.2080	380	5	1	0.3449	0	0.72
ceod005235	5.5640	2085	0.3421	18.4173	384	39	76	0.3625	0	14.76
ceod005245	1.7320	2082	0.3811	20.0768	418	15	21	0.3190	0	4.34
ceod005247	0.0970	2082	0.4035	9.7022	202	1	1	0.4059	0	0.30
ceod005255	0.4385	2080	0.3736	16.6827	347	6	3	0.3685	0	1.13
ceod005263	11.9769	2079	0.4114	13.5161	281	59	188	0.4796	0	35.60
ceod005277	2.4215	2076	0.3897	17.5337	364	17	33	0.3636	0	6.10
ceod005278	1.6084	2076	0.3977	13.1503	273	9	24	0.4604	0	5.13
ceod005284	3.1205	2074	0.3578	28.3992	589	25	39	0.3634	0	8.45
ceod005333	0.2450	2061	0.3523	14.9442	308	1	4	0.3802	0	0.68
ceod005348	6.4395	2059	0.3902	44.6819	920	61	70	0.3813	0	15.41
ceod005359	1.6824	2056	0.3687	23.7840	489	10	25	0.3231	0	4.53
ceod005370	1.6709	2054	0.3790	18.4031	378	21	13	0.4083	0	5.91
ceod005371	1.8685	2054	0.3778	18.1597	373	11	27	0.3572	0	5.79
ceod005375	1.4759	2053	0.4024	23.2830	478	6	24	0.3099	0	3.91
ceod005397	4.2154	2047	0.3473	28.8715	591	23	63	0.3636	0	9.97
ceod005442	0.2975	2037	0.3773	12.9602	264	1	5	0.3911	0	0.90
ceod005477	2.2984	2031	0.3939	48.6952	989	22	13	0.3652	0	3.48
ceod005479	5.6765	2031	0.4032	48.6460	988	19	92	0.3675	0	9.49
ceod005480	2.3747	2031	0.3725	13.9833	284	10	39	0.4510	0	8.89
ceod005497	0.6979	2026	0.4342	17.1273	347	2	12	0.3777	0	1.98
ceod005515	0.3996	2022	0.3745	13.0564	264	2	6	0.4282	0	1.35
ceod005525	0.2500	2020	0.3937	5.6436	114	1	4	0.4178	0	1.06
ceod005534	2.1413	2017	0.4140	24.4422	493	15	28	0.3553	0	5.42
ceod005609	1.9845	2000	0.3455	27.6500	553	12	28	0.3245	0	4.56
ceod005620	0.2437	1998	0.4194	8.6086	172	2	3	0.2713	0	0.88
ceod005624	0.3035	1997	0.3285	13.9710	279	4	2	0.3152	0	0.89
ceod005625	2.3891	1997	0.3204	29.6945	593	21	26	0.3200	0	4.82
ceod005659	4.4997	1989	0.4119	18.2504	363	18	70	0.4343	0	14.04
ceod005687	0.6885	1984	0.3795	31.0484	616	3	8	0.3519	0	1.39
ceod005700	12.6027	1981	0.4598	86.0676	1705	25	58	0.4910	12	9.95
ceod005710	5.9889	1980	0.3590	12.9798	257	33	85	0.4309	0	17.12
ceod005712	4.8975	1980	0.3708	82.3737	1631	46	50	0.4098	2	7.89
ceod005724	1.1749	1978	0.3251	19.4641	385	11	12	0.3332	0	3.87
ceod005731	5.0546	1977	0.3704	28.8821	571	53	46	0.4138	0	13.36
ceod005732	4.4284	1977	0.3451	35.8624	709	52	35	0.3800	0	9.78
ceod005737	1.0187	1975	0.4130	8.6582	171	7	13	0.4386	0	3.79
ceod005762	1.0254	1970	0.3832	14.0102	276	10	10	0.2728	0	2.84
ceod005768	3.4886	1969	0.3571	39.7664	783	21	47	0.3077	0	6.78
ceod005790	4.5697	1966	0.3540	19.3286	380	23	67	0.3282	0	11.73
ceod005819	3.2635	1958	0.3652	20.7354	406	24	39	0.3687	0	8.14
ceod005833	2.0527	1955	0.3320	14.4757	283	14	26	0.2979	0	5.82
ceod005896	9.4292	1941	0.3745	71.5095	1388	81	100	0.3518	3	16.29
ceod005919	1.2313	1937	0.3249	16.9334	328	14	10	0.2812	0	3.81
ceod005924	8.5418	1936	0.4158	39.6178	767	21	124	0.4364	0	18.28
ceod005927	0.7304	1936	0.3492	17.8719	346	3	11	0.3579	0	2.41
ceod005935	0.6267	1934	0.3871	25.0776	485	4	8	0.3672	0	1.50
ceod005943	3.1837	1933	0.3249	28.9705	560	21	40	0.3608	0	7.39
ceod005948	1.8148	1933	0.4266	38.3859	742	10	14	0.4971	0	3.20
ceod005949	1.4596	1932	0.4198	20.8592	403	5	23	0.4045	0	3.71
ceod005964	5.5993	1929	0.3432	24.5205	473	33	74	0.4180	0	15.34
ceod005983	1.5210	1925	0.4057	11.5844	223	10	19	0.4141	0	5.06
ceod005991	0.8779	1924	0.3821	19.3347	372	6	11	0.4135	0	2.28
ceod006000	0.6828	1923	0.4113	6.9163	133	4	9	0.3960	0	2.71
ceod006013	4.3399	1921	0.3706	10.3592	199	27	56	0.3812	0	14.38
ceod006014	6.3129	1921	0.3816	45.4451	873	46	57	0.3712	0	9.16
ceod006022	10.4536	1920	0.4006	40.9375	786	52	126	0.4339	0	26.37
ceod006034	4.8290	1918	0.4220	52.4505	1006	49	42	0.3697	1	9.27
ceod006041	0.0000	1917	0.4326	0.0000	0	0	0	0.0000	-1	0.00
ceod006060	3.1181	1914	0.4138	23.3542	447	23	36	0.4378	0	9.42
ceod006069	2.6440	1910	0.3859	15.2880	292	16	34	0.3891	0	7.86
ceod006071	33.8958	1910	0.4236	34.6597	662	252	389	0.4921	0	72.15
ceod006077	1.9241	1910	0.4166	20.5236	392	15	21	0.3746	0	4.28
ceod006081	1.8518	1909	0.3658	17.7580	339	6	29	0.3864	0	5.84
ceod006083	3.1237	1908	0.4380	21.3312	407	32	28	0.3835	0	10.76
ceod006085	8.0393	1908	0.4000	19.9161	380	61	91	0.4371	0	24.40
ceod006108	4.2990	1903	0.3674	19.6532	374	25	56	0.3965	0	11.76
ceod006112	2.4419	1903	0.3699	19.9685	380	13	33	0.3472	0	6.83
ceod006139	4.0653	1900	0.3698	36.3158	690	24	52	0.3443	0	8.71
ceod006142	1.5850	1899	0.4144	8.2148	156	15	15	0.4069	0	5.89
ceod006146	0.9573	1899	0.3575	18.3781	349	5	13	0.3493	0	2.42
ceod006154	2.4573	1898	0.3646	39.0938	742	15	19	0.3660	0	3.80
ceod006167	7.5944	1896	0.3787	14.7152	279	64	80	0.4662	0	23.09
ceod006203	4.2672	1890	0.3534	14.0741	266	10	70	0.3654	0	12.47
ceod006287	2.7347	1877	0.3386	20.5647	386	13	38	0.3638	0	6.31
ceod006294	1.5048	1876	0.3945	31.2367	586	4	24	0.3197	0	3.48
ceod006349	5.2095	1866	0.3458	46.0879	860	40	53	0.3363	0	8.86
ceod006354	0.2643	1865	0.3936	6.5952	123	1	4	0.4317	0	1.05
ceod006367	0.9216	1863	0.3012	16.6935	311	9	8	0.3110	0	2.82
