ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod001349	0.4433	3645	0.3928	8.1207	296	4	12	0.4103	0	1.68
ceod001352	2.4945	3644	0.3793	8.4797	309	24	66	0.3600	0	10.11
ceod001442	0.6453	3578	0.3907	5.2543	188	11	12	0.4486	0	3.06
ceod001485	0.0000	3542	0.3925	0.0000	0	0	0	0.0000	-1	0.00
ceod001491	0.0000	3537	0.3782	0.0000	0	0	0	0.0000	-1	0.00
ceod001507	0.0861	3521	0.3771	2.9821	105	1	2	0.3927	0	0.50
ceod001512	0.2009	3519	0.3970	13.1571	463	6	1	0.4173	0	0.64
ceod001562	0.2904	3478	0.3930	7.9931	278	1	9	0.4099	0	1.29
ceod001598	0.1749	3454	0.3628	3.0689	106	3	3	0.2657	0	1.00
ceod001626	0.0588	3435	0.3681	3.2897	113	0	2	0.4059	0	0.33
ceod001627	0.2656	3434	0.3620	7.8043	268	5	4	0.3817	0	1.22
ceod001639	0.9720	3426	0.3914	10.7122	367	8	25	0.4482	0	3.69
ceod001662	1.4796	3413	0.4129	21.4474	732	28	22	0.4192	0	5.63
ceod001690	0.0000	3395	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod001697	0.5953	3393	0.4162	16.7698	569	11	9	0.4500	0	1.56
ceod001719	2.2413	3381	0.3853	18.6927	632	23	52	0.3727	0	8.03
ceod001738	0.0300	3366	0.3919	3.0006	101	1	0	0.3663	0	0.17
ceod001762	0.9030	3351	0.3941	11.8174	396	10	20	0.3475	0	3.85
ceod001795	0.4251	3326	0.3821	6.6747	222	2	12	0.3487	0	2.15
ceod001807	1.6331	3322	0.3889	17.7905	591	17	37	0.4259	0	4.67
ceod001816	0.0000	3318	0.4057	0.0000	0	0	0	0.0000	-1	0.00
ceod001819	0.2746	3317	0.3920	9.5870	318	3	6	0.4367	0	0.98
ceod001821	0.1831	3315	0.3870	7.0890	235	1	5	0.3729	0	0.74
ceod001849	0.0000	3295	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001858	4.0867	3287	0.3973	37.9982	1249	83	50	0.4287	0	10.64
ceod001866	1.3568	3279	0.3803	13.0223	427	35	9	0.4022	0	5.13
ceod001885	0.6823	3267	0.3765	12.8558	420	12	10	0.4167	0	2.39
ceod001922	0.2800	3247	0.3650	6.1903	201	3	6	0.3795	0	1.23
ceod001924	0.0000	3247	0.3502	0.0000	0	0	0	0.0000	-1	0.00
ceod001930	0.0000	3242	0.3869	0.0000	0	0	0	0.0000	-1	0.00
ceod001966	1.2844	3224	0.4164	18.1452	585	17	24	0.4192	0	3.87
ceod001970	1.0677	3221	0.3636	25.6753	827	20	11	0.4411	0	2.77
ceod001971	0.1255	3219	0.3871	4.1628	134	0	4	0.3144	0	0.65
ceod001993	0.9460	3205	0.3705	13.2293	424	22	8	0.4393	0	3.79
ceod002053	0.5423	3166	0.3765	14.4030	456	13	4	0.2935	0	2.13
ceod002070	0.1276	3158	0.4056	6.5864	208	3	1	0.4084	0	0.54
ceod002110	0.0000	3135	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod002116	0.8099	3130	0.3690	10.4792	328	9	16	0.3307	0	3.04
ceod002137	0.1294	3121	0.4058	6.8888	215	2	2	0.4109	0	0.54
ceod002203	0.0982	3085	0.3510	3.9870	123	2	1	0.3960	0	0.51
ceod002208	0.2293	3083	0.3867	4.1194	127	0	7	0.2942	0	1.18
ceod002238	1.7454	3067	0.3779	22.1715	680	25	28	0.3766	0	5.77
ceod002245	0.2963	3064	0.3981	14.8172	454	4	5	0.4246	0	0.82
ceod002257	0.1323	3054	0.3795	9.9214	303	1	3	0.4332	0	0.43
ceod002260	0.0000	3051	0.3714	0.0000	0	0	0	0.0000	-1	0.00
ceod002269	0.0331	3048	0.3907	3.3136	101	0	1	0.3465	0	0.18
ceod002277	0.0000	3043	0.3381	0.0000	0	0	0	0.0000	-1	0.00
ceod002306	0.3337	3027	0.3848	12.4876	378	6	4	0.4198	0	0.96
ceod002347	0.4064	3009	0.3961	7.0455	212	5	7	0.3812	0	1.97
ceod002352	0.3362	3004	0.3758	7.1904	216	2	8	0.3673	0	1.33
ceod002372	0.8758	2995	0.4311	8.0134	240	10	16	0.4086	0	4.21
ceod002389	0.2369	2985	0.3810	6.8007	203	4	3	0.3479	0	1.08
ceod002390	0.6744	2985	0.3886	16.9179	505	12	8	0.4129	0	1.72
ceod002429	1.4292	2968	0.3679	12.3652	367	13	29	0.3358	0	6.15
ceod002488	0.4125	2938	0.3857	6.9435	204	6	6	0.3870	0	1.97
ceod002493	1.5324	2936	0.3718	4.9728	146	22	23	0.3835	0	7.35
ceod002503	0.4512	2930	0.3849	15.4608	453	8	5	0.3991	0	1.22
ceod002534	0.1041	2910	0.3485	5.5670	162	3	0	0.4257	0	0.47
ceod002569	2.1645	2893	0.4113	7.1206	206	33	29	0.3805	0	9.04
ceod002570	0.0698	2893	0.3863	6.9824	202	1	1	0.4703	0	0.25
ceod002574	0.1397	2892	0.3709	4.4952	130	0	4	0.4653	0	0.69
ceod002640	0.7395	2868	0.3654	17.3989	499	8	13	0.3824	0	1.81
ceod002655	0.7413	2861	0.3509	6.8158	195	0	21	0.2541	0	2.97
ceod002660	0.5652	2859	0.3403	4.6520	133	10	6	0.3800	0	2.79
ceod002708	0.0000	2837	0.3413	0.0000	0	0	0	0.0000	-1	0.00
ceod002727	0.0357	2830	0.3619	3.5689	101	0	1	0.3168	0	0.19
ceod002730	1.1774	2829	0.3715	22.0573	624	12	21	0.4323	0	3.46
ceod002794	0.1082	2801	0.3795	7.4259	208	0	3	0.3993	0	0.41
ceod002827	0.3331	2786	0.3270	12.5269	349	4	5	0.4510	0	1.04
ceod002873	0.0000	2770	0.3951	0.0000	0	0	0	0.0000	-1	0.00
ceod002880	0.4009	2769	0.3854	17.0820	473	3	8	0.4239	0	1.31
ceod002893	0.0366	2763	0.3799	3.6554	101	0	1	0.4158	0	0.19
ceod002912	0.0366	2758	0.3987	3.6621	101	1	0	0.4356	0	0.19
ceod002939	0.0000	2747	0.3811	0.0000	0	0	0	0.0000	-1	0.00
ceod002953	0.0372	2742	0.3810	3.7199	102	1	0	0.4257	0	0.19
ceod002955	1.7815	2741	0.4103	27.4717	753	18	30	0.4412	0	4.15
ceod002957	0.0737	2741	0.4061	7.3696	202	0	2	0.3416	0	0.26
ceod002970	3.0997	2737	0.3738	22.6891	621	53	31	0.3752	0	8.60
ceod002977	0.9608	2733	0.3679	18.2217	498	15	11	0.4417	0	2.86
ceod002991	3.4677	2724	0.4178	19.0529	519	27	67	0.4479	0	9.55
ceod003012	0.0000	2719	0.3640	0.0000	0	0	0	0.0000	-1	0.00
ceod003015	1.0409	2717	0.3989	16.4888	448	10	18	0.4523	0	3.41
ceod003057	1.8316	2702	0.3970	32.2354	871	17	32	0.4156	0	3.57
ceod003059	0.0374	2701	0.3580	3.7394	101	0	1	0.4455	0	0.19
ceod003066	2.0163	2697	0.4119	16.8706	455	16	38	0.4417	0	6.62
ceod003099	0.5636	2688	0.3746	12.1652	327	4	11	0.3947	0	1.73
ceod003107	0.0000	2684	0.3901	0.0000	0	0	0	0.0000	-1	0.00
ceod003114	0.3767	2681	0.3805	15.7404	422	5	5	0.4396	0	0.98
ceod003136	0.8708	2671	0.3261	13.7027	366	21	2	0.3207	0	2.86
ceod003146	0.3784	2669	0.3569	7.0064	187	7	3	0.4782	0	1.58
ceod003174	2.8477	2660	0.3932	11.5414	307	46	29	0.4087	0	11.31
ceod003187	0.0000	2657	0.3633	0.0000	0	0	0	0.0000	-1	0.00
ceod003194	1.9394	2656	0.3721	18.6370	495	20	31	0.3887	0	7.23
ceod003265	0.0000	2632	0.3240	0.0000	0	0	0	0.0000	-1	0.00
ceod003267	1.4204	2631	0.3972	10.9464	288	20	17	0.4014	0	5.78
ceod003269	0.5793	2629	0.3704	11.9057	313	5	10	0.3485	0	2.00
ceod003294	0.0000	2620	0.3374	0.0000	0	0	0	0.0000	-1	0.00
ceod003296	0.4226	2617	0.3721	5.8082	152	1	10	0.3051	0	1.92
ceod003301	0.0772	2616	0.3639	7.7217	202	1	1	0.3663	0	0.27
ceod003324	0.0387	2609	0.3877	3.8712	101	1	0	0.5743	0	0.19
ceod003373	0.3120	2590	0.4162	14.2471	369	0	8	0.4270	0	1.04
ceod003414	0.7447	2577	0.4125	23.1665	597	13	6	0.3929	0	1.71
ceod003418	0.1568	2576	0.3799	8.0745	208	1	3	0.4158	0	0.60
ceod003441	0.7135	2565	0.3891	15.0097	385	10	8	0.3834	0	1.94
ceod003443	3.2682	2565	0.3961	45.8480	1176	39	44	0.3991	0	5.30
ceod003455	0.6702	2562	0.3453	13.1538	337	3	14	0.3506	0	2.34
ceod003466	0.0395	2559	0.3956	3.9469	101	0	1	0.4653	0	0.19
ceod003473	1.3035	2557	0.3821	6.4138	164	15	18	0.2823	0	5.54
ceod003512	3.7999	2544	0.4041	28.4198	723	59	35	0.4083	0	8.37
ceod003517	0.0000	2542	0.3749	0.0000	0	0	0	0.0000	-1	0.00
ceod003523	0.0000	2539	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod003542	0.4388	2534	0.4014	17.6401	447	3	8	0.3645	0	1.11
ceod003556	0.1597	2529	0.4137	4.1914	106	1	3	0.3837	0	0.77
ceod003571	0.0000	2523	0.3897	0.0000	0	0	0	0.0000	-1	0.00
ceod003578	0.0000	2521	0.4016	0.0000	0	0	0	0.0000	-1	0.00
ceod003580	0.4740	2521	0.4042	14.2007	358	5	7	0.3812	0	1.56
ceod003582	0.0000	2520	0.3817	0.0000	0	0	0	0.0000	-1	0.00
ceod003585	1.0417	2520	0.3831	16.4683	415	13	13	0.4189	0	3.48
ceod003599	1.0907	2515	0.3523	26.5209	667	18	9	0.3641	0	2.69
ceod003626	0.0000	2509	0.4121	0.0000	0	0	0	0.0000	-1	0.00
ceod003634	0.1601	2505	0.3729	8.9820	225	3	1	0.4183	0	0.58
ceod003650	0.0000	2503	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod003654	0.0000	2501	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod003666	0.2426	2498	0.3999	13.2106	330	6	0	0.4472	0	0.69
ceod003667	0.3236	2497	0.3801	10.9732	274	4	4	0.3676	0	1.00
ceod003695	0.6490	2490	0.3899	9.7189	242	15	1	0.4196	0	2.20
ceod003736	0.0000	2477	0.3182	0.0000	0	0	0	0.0000	-1	0.00
ceod003745	0.4084	2473	0.4254	8.5726	212	3	7	0.4861	0	1.46
ceod003775	0.3695	2460	0.3776	6.3008	155	1	8	0.4653	0	1.59
ceod003782	0.4929	2459	0.3977	5.9780	147	5	7	0.4002	0	2.20
ceod003819	0.8678	2444	0.3858	13.2979	325	10	11	0.4144	0	2.45
ceod003827	0.7509	2441	0.3739	13.3961	327	10	8	0.4285	0	2.47
ceod003843	2.1128	2438	0.3488	11.8540	289	24	27	0.3648	0	8.24
ceod003859	0.0000	2433	0.3268	0.0000	0	0	0	0.0000	-1	0.00
ceod003873	0.5410	2427	0.4104	9.6415	234	2	11	0.4356	0	2.21
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.0836	2417	0.3970	8.3575	202	1	1	0.3812	0	0.28
ceod003919	0.6685	2416	0.3854	13.8659	335	9	7	0.4301	0	2.05
ceod003922	0.0000	2414	0.3480	0.0000	0	0	0	0.0000	-1	0.00
ceod003928	0.0000	2412	0.3849	0.0000	0	0	0	0.0000	-1	0.00
ceod003952	1.1344	2404	0.3641	26.2479	631	15	12	0.3737	0	2.65
ceod003963	0.2943	2402	0.3822	10.4080	250	0	7	0.3550	0	1.00
ceod003967	0.4627	2401	0.3701	23.8234	572	2	9	0.4212	0	1.04
ceod003971	0.2497	2399	0.3276	9.8791	237	2	4	0.3861	0	0.86
ceod003990	0.0000	2395	0.3841	0.0000	0	0	0	0.0000	-1	0.00
ceod004007	0.0844	2392	0.4158	4.6823	112	0	2	0.4505	0	0.39
ceod004014	1.4791	2390	0.4163	37.3222	892	19	16	0.4088	0	2.52
ceod004024	2.4098	2389	0.3886	16.0318	383	30	27	0.3886	0	6.40
ceod004029	0.3371	2388	0.3656	16.4573	393	0	8	0.4097	0	0.94
ceod004047	0.8468	2383	0.3958	15.9463	380	6	14	0.3797	0	2.65
ceod004052	0.1696	2382	0.3701	8.7741	209	1	3	0.4109	0	0.62
ceod004056	0.0424	2380	0.3134	4.2437	101	0	1	0.3663	0	0.20
ceod004104	0.0427	2367	0.4014	4.2670	101	0	1	0.3960	0	0.20
ceod004108	0.0853	2367	0.3912	8.5340	202	1	1	0.4129	0	0.28
ceod004159	0.0000	2351	0.3688	0.0000	0	0	0	0.0000	-1	0.00
ceod004239	1.4747	2328	0.3602	27.0619	630	25	9	0.4225	0	3.24
ceod004258	0.0435	2322	0.3971	4.3497	101	0	1	0.4356	0	0.20
ceod004260	4.3058	2322	0.3897	21.5332	500	22	77	0.3794	0	12.77
ceod004285	3.5531	2316	0.4183	40.9758	949	54	27	0.3613	0	8.86
ceod004375	0.0441	2290	0.4284	4.4105	101	1	0	0.4356	0	0.21
ceod004395	0.1768	2285	0.3974	5.7768	132	1	3	0.3540	0	0.77
ceod004402	0.1769	2284	0.3822	8.8441	202	1	3	0.3911	0	0.64
ceod004408	0.0442	2283	0.3883	4.4240	101	0	1	0.5248	0	0.21
ceod004411	0.0000	2282	0.4110	0.0000	0	0	0	0.0000	-1	0.00
ceod004414	0.0000	2282	0.3270	0.0000	0	0	0	0.0000	-1	0.00
ceod004432	1.8178	2278	0.4036	12.1159	276	23	18	0.3854	0	5.65
ceod004448	0.3810	2273	0.4021	4.9274	112	6	3	0.4092	0	1.75
ceod004450	0.2223	2272	0.3824	9.0669	206	2	3	0.3525	0	0.83
ceod004478	1.5068	2265	0.4106	7.1523	162	16	18	0.3864	0	6.11
ceod004479	0.0446	2264	0.3648	4.4611	101	1	0	0.3366	0	0.21
ceod004488	0.0000	2262	0.4248	0.0000	0	0	0	0.0000	-1	0.00
ceod004492	0.0000	2261	0.3773	0.0000	0	0	0	0.0000	-1	0.00
ceod004502	2.1023	2258	0.4336	20.8592	471	18	29	0.4112	0	5.88
ceod004533	0.3142	2250	0.4214	9.5111	214	5	2	0.4116	0	1.07
ceod004539	0.0000	2248	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod004550	0.0000	2246	0.4105	0.0000	0	0	0	0.0000	-1	0.00
ceod004567	0.0901	2243	0.3761	4.5029	101	2	0	0.4554	0	0.41
ceod004570	0.0000	2241	0.3436	0.0000	0	0	0	0.0000	-1	0.00
ceod004628	0.8621	2226	0.3768	8.2210	183	9	10	0.3601	0	3.42
ceod004652	0.0000	2221	0.3944	0.0000	0	0	0	0.0000	-1	0.00
ceod004660	0.3186	2219	0.4271	18.9725	421	4	3	0.4710	0	0.82
ceod004665	0.0000	2218	0.4257	0.0000	0	0	0	0.0000	-1	0.00
ceod004683	0.1825	2214	0.4052	9.3044	206	0	4	0.4629	0	0.64
ceod004688	0.4108	2213	0.4108	6.0551	134	5	4	0.3630	0	1.73
ceod004708	1.7398	2206	0.4165	20.8522	460	29	9	0.4971	0	4.28
ceod004733	0.0000	2199	0.3984	0.0000	0	0	0	0.0000	-1	0.00
ceod004734	0.3270	2199	0.3515	7.0032	154	4	3	0.3550	0	1.29
ceod004739	0.1838	2198	0.3509	10.2821	226	0	4	0.3911	0	0.62
ceod004754	0.5524	2194	0.3827	15.8159	347	3	9	0.4063	0	1.91
ceod004761	1.1053	2193	0.3860	18.2399	400	14	10	0.3969	0	3.17
ceod004769	0.7840	2190	0.3936	10.9132	239	3	14	0.3535	0	2.51
ceod004772	1.0612	2189	0.3399	11.4664	251	7	16	0.3922	0	4.17
ceod004779	0.0000	2188	0.4142	0.0000	0	0	0	0.0000	-1	0.00
ceod004797	0.2307	2185	0.3834	14.2334	311	2	3	0.3960	0	0.66
ceod004807	0.0463	2182	0.4225	4.6288	101	1	0	0.4257	0	0.21
ceod004878	0.0000	2166	0.3749	0.0000	0	0	0	0.0000	-1	0.00
ceod004887	0.0000	2162	0.3478	0.0000	0	0	0	0.0000	-1	0.00
ceod004914	0.0000	2158	0.3978	0.0000	0	0	0	0.0000	-1	0.00
ceod004959	0.0471	2146	0.3459	4.7064	101	0	1	0.3564	0	0.21
ceod004984	0.1889	2139	0.3801	18.1393	388	1	3	0.4059	0	0.41
ceod004994	1.0393	2138	0.3770	21.4687	459	9	13	0.3744	0	3.05
ceod004995	0.3307	2138	0.3892	20.5800	440	3	4	0.4130	0	0.74
ceod005010	0.0000	2134	0.4025	0.0000	0	0	0	0.0000	-1	0.00
ceod005011	0.1893	2134	0.3763	5.1078	109	1	3	0.3911	0	0.83
ceod005033	0.3322	2128	0.3590	7.6128	162	2	5	0.3777	0	1.25
ceod005050	0.2376	2125	0.3995	6.2118	132	0	5	0.4832	0	0.99
ceod005063	0.4760	2122	0.4014	20.2168	429	2	8	0.3891	0	1.13
ceod005105	0.0000	2113	0.4039	0.0000	0	0	0	0.0000	-1	0.00
ceod005113	0.0478	2111	0.3477	4.7845	101	0	1	0.3564	0	0.21
ceod005126	0.5752	2107	0.4133	7.8310	165	10	2	0.4059	0	2.24
ceod005130	0.0480	2106	0.4060	4.7958	101	1	0	0.5248	0	0.21
ceod005150	0.1921	2103	0.3914	19.0204	400	0	4	0.4307	0	0.40
ceod005155	0.0000	2102	0.3858	0.0000	0	0	0	0.0000	-1	0.00
ceod005171	0.9147	2098	0.4359	19.1611	402	12	7	0.4330	0	2.34
ceod005173	0.0482	2097	0.3400	4.8164	101	1	0	0.3069	0	0.21
ceod005227	0.0000	2087	0.3474	0.0000	0	0	0	0.0000	-1	0.00
ceod005235	0.0000	2085	0.3421	0.0000	0	0	0	0.0000	-1	0.00
ceod005245	0.0970	2082	0.3811	4.9952	104	1	1	0.3812	0	0.43
ceod005247	0.0000	2082	0.4035	0.0000	0	0	0	0.0000	-1	0.00
ceod005255	0.0000	2080	0.3736	0.0000	0	0	0	0.0000	-1	0.00
ceod005263	0.7287	2079	0.4114	7.8403	163	6	9	0.4983	0	2.82
ceod005277	0.0973	2076	0.3897	5.4913	114	1	1	0.3564	0	0.42
ceod005278	0.0487	2076	0.3977	4.8651	101	0	1	0.4059	0	0.22
ceod005284	0.0000	2074	0.3578	0.0000	0	0	0	0.0000	-1	0.00
ceod005333	0.0000	2061	0.3523	0.0000	0	0	0	0.0000	-1	0.00
ceod005348	1.2263	2059	0.3902	20.1554	415	10	15	0.3719	0	4.11
ceod005359	1.0379	2056	0.3687	8.4144	173	11	10	0.3154	0	3.95
ceod005370	0.2459	2054	0.3790	12.2687	252	2	3	0.3921	0	0.78
ceod005371	0.0000	2054	0.3778	0.0000	0	0	0	0.0000	-1	0.00
ceod005375	0.0000	2053	0.4024	0.0000	0	0	0	0.0000	-1	0.00
ceod005397	0.1480	2047	0.3473	5.2272	107	3	0	0.3696	0	0.64
ceod005442	0.2975	2037	0.3773	12.5184	255	3	3	0.5017	0	0.84
ceod005477	0.6465	2031	0.3939	13.8848	282	13	0	0.4143	0	1.78
ceod005479	3.4328	2031	0.4032	31.0684	631	25	44	0.3642	0	7.79
ceod005480	1.4904	2031	0.3725	12.0138	244	16	14	0.4584	0	5.80
ceod005497	0.0499	2026	0.4342	4.9852	101	1	0	0.3663	0	0.22
ceod005515	0.0000	2022	0.3745	0.0000	0	0	0	0.0000	-1	0.00
ceod005525	0.0500	2020	0.3937	5.0000	101	0	1	0.4257	0	0.22
ceod005534	0.0000	2017	0.4140	0.0000	0	0	0	0.0000	-1	0.00
ceod005609	0.1010	2000	0.3455	5.1000	102	1	1	0.3861	0	0.44
ceod005620	0.0000	1998	0.4194	0.0000	0	0	0	0.0000	-1	0.00
ceod005624	0.0000	1997	0.3285	0.0000	0	0	0	0.0000	-1	0.00
ceod005625	0.0000	1997	0.3204	0.0000	0	0	0	0.0000	-1	0.00
ceod005659	0.2031	1989	0.4119	9.7034	193	0	4	0.4431	0	0.70
ceod005687	0.2576	1984	0.3795	10.3831	206	1	4	0.3723	0	0.77
ceod005700	0.0000	1981	0.4598	0.0000	0	0	0	0.0000	-1	0.00
ceod005710	0.0000	1980	0.3590	0.0000	0	0	0	0.0000	-1	0.00
ceod005712	2.9146	1980	0.3708	44.3939	879	25	32	0.4164	0	5.05
ceod005724	0.0000	1978	0.3251	0.0000	0	0	0	0.0000	-1	0.00
ceod005731	0.0000	1977	0.3704	0.0000	0	0	0	0.0000	-1	0.00
ceod005732	0.3576	1977	0.3451	13.8088	273	3	4	0.3352	0	1.02
ceod005737	0.1023	1975	0.4130	6.3797	126	1	1	0.4653	0	0.41
ceod005762	1.0294	1970	0.3832	9.7970	193	6	14	0.2713	0	3.49
ceod005768	1.7278	1969	0.3571	48.0447	946	8	16	0.3973	0	2.62
ceod005790	0.1541	1966	0.3540	8.6470	170	0	3	0.4224	0	0.55
ceod005819	0.0000	1958	0.3652	0.0000	0	0	0	0.0000	-1	0.00
ceod005833	0.0000	1955	0.3320	0.0000	0	0	0	0.0000	-1	0.00
ceod005896	0.4688	1941	0.3745	23.8022	462	2	7	0.4202	0	1.11
ceod005919	0.1611	1937	0.3249	6.5565	127	0	3	0.2772	0	0.64
ceod005924	1.1467	1936	0.4158	24.6901	478	4	18	0.4842	0	2.92
ceod005927	0.0000	1936	0.3492	0.0000	0	0	0	0.0000	-1	0.00
ceod005935	0.1567	1934	0.3871	10.4447	202	2	1	0.4356	0	0.49
ceod005943	0.2613	1933	0.3249	5.4837	106	3	2	0.4257	0	1.10
ceod005948	0.2613	1933	0.4266	10.7087	207	1	4	0.5822	0	0.88
ceod005949	0.8887	1932	0.4198	16.9255	327	14	3	0.3931	0	2.60
ceod005964	2.6179	1929	0.3432	16.6926	322	18	32	0.4098	0	7.42
ceod005983	0.2623	1925	0.4057	5.7143	110	1	4	0.4455	0	1.09
ceod005991	0.0000	1924	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod006000	0.4727	1923	0.4113	6.6563	128	2	7	0.3751	0	1.92
ceod006013	0.4732	1921	0.3706	24.2582	466	2	7	0.4301	0	1.04
ceod006014	1.0541	1921	0.3816	17.8553	343	14	6	0.4104	0	2.40
ceod006022	0.4734	1920	0.4006	14.5313	279	6	3	0.4169	0	1.27
ceod006034	1.2581	1918	0.4220	24.5047	470	20	4	0.4179	0	2.88
ceod006041	0.0000	1917	0.4326	0.0000	0	0	0	0.0000	-1	0.00
ceod006060	0.1055	1914	0.4138	5.5381	106	0	2	0.4703	0	0.44
ceod006069	0.3173	1910	0.3859	6.6492	127	1	5	0.3911	0	1.27
ceod006071	0.0000	1910	0.4236	0.0000	0	0	0	0.0000	-1	0.00
ceod006077	0.7932	1910	0.4166	11.8848	227	12	3	0.3815	0	3.02
ceod006081	1.2069	1909	0.3658	17.8628	341	11	12	0.4165	0	3.32
ceod006083	0.4764	1908	0.4380	26.7296	510	2	7	0.4191	0	0.89
ceod006085	0.0000	1908	0.4000	0.0000	0	0	0	0.0000	-1	0.00
ceod006108	2.0699	1903	0.3674	23.5943	449	9	30	0.4329	0	5.53
ceod006112	0.5838	1903	0.3699	12.4015	236	4	7	0.4239	0	2.10
ceod006139	0.0000	1900	0.3698	0.0000	0	0	0	0.0000	-1	0.00
ceod006142	0.0000	1899	0.4144	0.0000	0	0	0	0.0000	-1	0.00
ceod006146	0.0000	1899	0.3575	0.0000	0	0	0	0.0000	-1	0.00
ceod006154	0.0000	1898	0.3646	0.0000	0	0	0	0.0000	-1	0.00
ceod006167	1.4383	1896	0.3787	15.4008	292	9	18	0.4701	0	4.85
ceod006203	0.0000	1890	0.3534	0.0000	0	0	0	0.0000	-1	0.00
ceod006287	0.0000	1877	0.3386	0.0000	0	0	0	0.0000	-1	0.00
ceod006294	0.0000	1876	0.3945	0.0000	0	0	0	0.0000	-1	0.00
ceod006349	1.8387	1866	0.3458	25.9914	485	11	23	0.3227	0	4.38
