ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod001738	0.5205	3366	0.3919	11.4676	386	5	12	0.3372	0	1.93
ceod001762	3.3757	3351	0.3941	13.2498	444	32	80	0.3559	0	14.92
ceod001795	0.8397	3326	0.3821	11.2447	374	7	21	0.3529	0	3.20
ceod001807	9.0635	3322	0.3889	21.1318	702	83	215	0.4158	0	30.66
ceod001816	1.3843	3318	0.4057	13.7131	455	15	31	0.4397	0	5.14
ceod001819	3.0112	3317	0.3920	20.6813	686	20	79	0.4706	0	9.94
ceod001821	1.4917	3315	0.3870	27.8733	924	21	28	0.3486	0	3.43
ceod001849	0.4898	3295	0.3681	9.0744	299	7	9	0.4381	0	1.81
ceod001858	5.3496	3287	0.3973	38.7892	1275	90	84	0.4170	0	10.66
ceod001866	2.2723	3279	0.3803	30.5276	1001	32	42	0.3993	0	5.07
ceod001885	1.8271	3267	0.3765	21.8549	714	16	43	0.3234	0	5.14
ceod001922	1.5553	3247	0.3650	21.0348	683	21	29	0.3576	0	4.25
ceod001924	1.0431	3247	0.3502	16.3844	532	17	16	0.3461	0	3.26
ceod001930	10.5419	3242	0.3869	66.5022	2156	63	209	0.4091	2	21.48
ceod001966	3.7906	3224	0.4164	28.9082	932	38	83	0.4169	0	9.01
ceod001970	0.5933	3221	0.3636	16.5477	533	7	12	0.4395	0	1.91
ceod001971	2.0839	3219	0.3871	25.8155	831	16	52	0.3292	0	5.59
ceod001993	3.5395	3205	0.3705	14.8518	476	51	62	0.3996	0	15.65
ceod002053	2.4741	3166	0.3765	17.6563	559	28	51	0.3734	0	7.62
ceod002070	0.5117	3158	0.4056	17.2578	545	8	8	0.4257	0	1.41
ceod002110	2.7059	3135	0.4130	16.7464	525	19	65	0.3450	0	9.29
ceod002116	2.0006	3130	0.3690	25.4313	796	21	41	0.3617	0	4.80
ceod002137	1.8148	3121	0.4058	44.4088	1386	11	38	0.3555	0	4.19
ceod002203	0.5245	3085	0.3510	5.8347	180	6	10	0.3960	0	2.56
ceod002208	3.0467	3083	0.3867	15.0178	463	19	74	0.3387	0	10.44
ceod002238	2.7659	3067	0.3779	38.0176	1166	44	40	0.3738	0	5.16
ceod002245	3.8205	3064	0.3981	26.9256	825	48	68	0.4284	0	9.96
ceod002257	0.8939	3054	0.3795	13.1958	403	5	22	0.3425	0	3.10
ceod002260	0.8138	3051	0.3714	9.9639	304	2	23	0.4626	0	2.82
ceod002269	0.4167	3048	0.3907	8.8911	271	3	10	0.2688	0	1.82
ceod002277	1.5442	3043	0.3381	17.1541	522	17	30	0.3872	0	5.35
ceod002306	3.5140	3027	0.3848	42.6495	1291	31	73	0.4013	0	5.23
ceod002347	2.6830	3009	0.3961	20.1396	606	57	23	0.3645	0	9.04
ceod002352	3.0256	3004	0.3758	38.6152	1160	28	63	0.3655	0	5.51
ceod002372	2.6010	2995	0.4311	16.6945	500	13	62	0.4158	0	8.36
ceod002389	0.2707	2985	0.3810	6.9347	207	4	4	0.3738	0	1.00
ceod002390	1.8928	2985	0.3886	38.5595	1151	29	27	0.3907	0	4.05
ceod002429	4.7665	2968	0.3679	41.8464	1242	41	99	0.3712	0	11.19
ceod002488	0.6518	2938	0.3857	15.0442	442	5	14	0.3643	0	2.03
ceod002493	0.8232	2936	0.3718	10.5586	310	8	16	0.3827	0	3.45
ceod002503	2.9311	2930	0.3849	56.1775	1646	35	38	0.3497	1	5.17
ceod002534	0.0698	2910	0.3485	6.9759	203	1	1	0.3812	0	0.25
ceod002569	1.8852	2893	0.4113	7.6391	221	13	41	0.3493	0	7.99
ceod002570	2.1642	2893	0.3863	23.8161	689	21	41	0.3829	0	5.10
ceod002574	5.9136	2892	0.3709	42.7386	1236	68	76	0.4109	0	11.79
ceod002640	1.3393	2868	0.3654	20.1534	578	9	29	0.3429	0	3.63
ceod002655	3.5232	2861	0.3509	43.3415	1240	26	72	0.3416	0	6.96
ceod002660	4.0773	2859	0.3403	12.1021	346	29	87	0.3651	0	13.45
ceod002708	0.7155	2837	0.3413	12.5132	355	7	13	0.3455	0	2.39
ceod002727	1.6484	2830	0.3619	5.5830	158	13	34	0.3649	0	7.43
ceod002730	3.2117	2829	0.3715	18.0983	512	45	45	0.4128	0	9.65
ceod002794	1.3495	2801	0.3795	9.8893	277	15	23	0.2837	0	4.84
ceod002827	7.3252	2786	0.3270	31.4070	875	52	134	0.3967	0	16.27
ceod002873	3.3910	2770	0.3951	28.7365	796	16	77	0.3793	0	7.38
ceod002880	1.5450	2769	0.3854	58.4688	1619	11	21	0.4146	1	2.32
ceod002893	0.8436	2763	0.3799	18.7839	519	12	11	0.3775	0	2.24
ceod002912	0.0000	2758	0.3987	0.0000	0	0	0	0.0000	-1	0.00
ceod002939	2.4507	2747	0.3811	10.8482	298	21	46	0.3711	0	8.26
ceod002953	0.8384	2742	0.3810	16.2290	445	6	16	0.3614	0	3.05
ceod002955	6.1492	2741	0.4103	55.8190	1530	63	104	0.4161	1	10.48
ceod002957	0.0368	2741	0.4061	3.6848	101	0	1	0.3762	0	0.19
ceod002970	5.1465	2737	0.3738	41.6149	1139	91	48	0.3756	0	13.32
ceod002977	0.9195	2733	0.3679	22.8321	624	8	17	0.4008	0	2.24
ceod002991	2.3073	2724	0.4178	13.5463	369	18	45	0.4493	0	8.79
ceod003012	3.3071	2719	0.3640	24.0162	653	34	55	0.4128	0	8.84
ceod003015	3.8495	2717	0.3989	23.6658	643	52	52	0.3921	0	9.33
ceod003057	3.5511	2702	0.3970	42.0799	1137	32	63	0.4088	0	6.31
ceod003059	0.9722	2701	0.3580	17.3269	468	11	15	0.3290	0	2.34
ceod003066	2.6811	2697	0.4119	12.1246	327	11	61	0.4476	0	9.56
ceod003099	1.7653	2688	0.3746	14.6577	394	14	33	0.3554	0	5.28
ceod003107	3.7709	2684	0.3901	17.1759	461	19	79	0.3567	0	12.66
ceod003114	1.3454	2681	0.3805	32.0403	859	11	22	0.3303	0	2.48
ceod003136	2.4523	2671	0.3261	35.7918	956	22	43	0.3252	0	6.04
ceod003146	6.9843	2669	0.3569	20.6819	552	46	139	0.4314	0	25.24
ceod003174	4.2850	2660	0.3932	11.4286	304	42	71	0.4008	0	16.42
ceod003187	0.7245	2657	0.3633	13.0598	347	11	8	0.4195	0	2.80
ceod003194	11.8976	2656	0.3721	96.4985	2563	89	81	0.3742	10	10.80
ceod003265	1.7283	2632	0.3240	16.7173	440	9	36	0.3360	0	5.38
ceod003267	1.8426	2631	0.3972	18.0920	476	12	36	0.4202	0	4.53
ceod003269	4.2781	2629	0.3704	30.0494	790	40	71	0.3590	0	8.94
ceod003294	0.2313	2620	0.3374	9.2748	243	3	3	0.2579	0	0.89
ceod003296	1.2266	2617	0.3721	12.3806	324	8	24	0.3011	0	3.88
ceod003301	1.7305	2616	0.3639	12.6147	330	13	32	0.3729	0	5.54
ceod003324	0.5040	2609	0.3877	17.1713	448	8	5	0.3808	0	1.41
ceod003373	3.7672	2590	0.4162	27.6062	715	36	61	0.4002	0	11.74
ceod003414	1.9205	2577	0.4125	28.9872	747	19	30	0.4142	0	3.76
ceod003418	1.4026	2576	0.3799	25.8929	667	12	24	0.3355	0	3.13
ceod003441	0.3587	2565	0.3891	28.0312	719	2	2	0.5074	0	0.68
ceod003443	3.6468	2565	0.3961	48.9279	1255	30	55	0.3992	0	5.40
ceod003455	3.0913	2562	0.3453	19.3989	497	24	52	0.3334	0	8.55
ceod003466	0.9082	2559	0.3956	15.8265	405	11	12	0.3745	0	2.47
ceod003473	2.1596	2557	0.3821	19.6715	503	18	37	0.3136	0	6.11
ceod003512	6.9347	2544	0.4041	43.0031	1094	93	82	0.3850	0	11.70
ceod003517	2.6031	2542	0.3749	16.6011	422	20	45	0.3723	0	8.62
ceod003523	4.1315	2539	0.3620	16.2269	412	33	71	0.2986	0	12.68
ceod003542	1.9187	2534	0.4014	20.8761	529	25	23	0.3746	0	4.82
ceod003556	1.6773	2529	0.4137	23.8039	602	9	33	0.4069	0	3.49
ceod003571	2.7622	2523	0.3897	13.1193	331	25	44	0.5204	0	8.96
ceod003578	6.3205	2521	0.4016	83.8159	2113	30	101	0.3598	1	17.85
ceod003580	1.2281	2521	0.4042	10.8687	274	10	21	0.3938	0	3.72
ceod003582	0.9619	2520	0.3817	14.2063	358	5	19	0.3366	0	3.10
ceod003585	7.7119	2520	0.3831	32.3810	816	50	143	0.3656	0	17.13
ceod003599	6.9388	2515	0.3523	48.9861	1232	46	127	0.3793	0	14.70
ceod003626	1.5727	2509	0.4121	12.9534	325	7	30	0.4367	0	4.71
ceod003634	1.3633	2505	0.3729	19.7605	495	14	20	0.3873	0	3.42
ceod003650	1.6492	2503	0.3971	24.7303	619	14	27	0.3546	0	4.72
ceod003654	2.0500	2501	0.3779	15.1140	378	17	34	0.3085	0	6.38
ceod003666	1.1449	2498	0.3999	10.4083	260	3	26	0.3694	0	3.84
ceod003667	1.1458	2497	0.3801	20.5447	513	9	19	0.3837	0	3.26
ceod003695	0.9321	2490	0.3899	24.4177	608	13	10	0.3478	0	1.97
ceod003736	2.3896	2477	0.3182	13.8878	344	21	38	0.3197	0	7.88
ceod003745	1.3069	2473	0.4254	14.1529	350	8	24	0.4749	0	4.09
ceod003775	1.9012	2460	0.3776	16.4228	404	6	40	0.4567	0	5.50
ceod003782	1.7690	2459	0.3977	10.3701	255	18	26	0.3839	0	7.43
ceod003819	2.1923	2444	0.3858	33.3061	814	24	29	0.4036	0	4.71
ceod003827	7.6293	2441	0.3739	39.4510	963	67	117	0.4031	0	17.70
ceod003843	3.1497	2438	0.3488	30.0656	733	32	44	0.3697	0	6.86
ceod003859	0.5347	2433	0.3268	9.0423	220	2	11	0.3930	0	1.88
ceod003873	1.0218	2427	0.4104	10.2596	249	6	19	0.4404	0	3.56
ceod003898	0.0417	2421	0.4674	4.1718	101	0	1	0.4158	0	0.20
ceod003914	0.4117	2417	0.3970	6.0819	147	4	6	0.5149	0	1.79
ceod003919	1.9230	2416	0.3854	11.1755	270	21	25	0.4323	0	6.68
ceod003922	2.1143	2414	0.3480	12.6346	305	19	32	0.3480	0	7.73
ceod003928	1.7139	2412	0.3849	7.7114	186	18	23	0.3939	0	6.82
ceod003952	4.8078	2404	0.3641	35.4825	853	54	61	0.4288	0	14.84
ceod003963	3.1536	2402	0.3822	14.1549	340	20	55	0.3265	0	10.80
ceod003967	3.7859	2401	0.3701	42.8571	1029	25	65	0.3837	0	9.22
ceod003971	1.2213	2399	0.3276	25.9692	623	9	20	0.3558	0	3.72
ceod003990	0.8543	2395	0.3841	5.6785	136	7	14	0.4125	0	3.83
ceod004007	1.8102	2392	0.4158	23.4532	561	10	33	0.3017	0	4.39
ceod004014	5.0238	2390	0.4163	47.8661	1144	50	69	0.4135	0	8.65
ceod004024	1.5638	2389	0.3886	21.6409	517	15	22	0.3677	0	4.03
ceod004029	3.6947	2388	0.3656	33.3752	797	54	33	0.3426	0	7.93
ceod004047	2.4582	2383	0.3958	22.6185	539	17	41	0.3645	0	6.07
ceod004052	4.8640	2382	0.3701	22.5861	538	40	75	0.3381	0	13.14
ceod004056	5.9790	2380	0.3134	33.4454	796	34	101	0.3560	0	16.07
ceod004104	1.8357	2367	0.4014	30.6717	726	14	29	0.3240	0	5.44
ceod004108	1.4508	2367	0.3912	15.2514	361	7	27	0.3410	0	4.29
ceod004159	1.7984	2351	0.3688	16.3760	385	8	34	0.3871	0	5.17
ceod004239	6.8587	2328	0.3602	45.6186	1062	94	64	0.4100	0	13.18
ceod004258	0.3445	2322	0.3971	11.6710	271	4	4	0.3762	0	1.05
ceod004260	5.2683	2322	0.3897	40.7407	946	31	91	0.3674	0	14.36
ceod004285	7.0246	2316	0.4183	59.4560	1377	73	88	0.3808	1	11.51
ceod004375	0.4852	2290	0.4284	5.4585	125	5	6	0.4095	0	2.16
ceod004395	2.0048	2285	0.3974	11.9912	274	6	39	0.3498	0	6.07
ceod004402	6.7194	2284	0.3822	34.6760	792	66	86	0.3727	0	15.35
ceod004408	2.3890	2283	0.3883	14.8489	339	10	44	0.3359	0	6.77
ceod004411	2.9614	2282	0.4110	14.2419	325	11	56	0.4398	0	9.34
ceod004414	1.3138	2282	0.3270	17.6599	403	4	26	0.3663	0	3.64
ceod004432	3.6124	2278	0.4036	41.7910	952	53	28	0.3760	0	8.60
ceod004448	0.3550	2273	0.4021	5.3234	121	5	3	0.4579	0	1.58
ceod004450	1.5123	2272	0.3824	32.3063	734	9	25	0.3719	0	3.47
ceod004478	4.5854	2265	0.4106	9.7130	220	23	81	0.4327	0	16.08
ceod004479	0.9832	2264	0.3648	12.8092	290	4	18	0.3425	0	3.00
ceod004488	3.5760	2262	0.4248	11.7595	266	33	47	0.3896	0	12.26
ceod004492	0.0880	2261	0.3773	5.3958	122	0	2	0.3762	0	0.39
ceod004502	1.8787	2258	0.4336	24.0035	542	15	27	0.4210	0	5.56
ceod004533	1.9302	2250	0.4214	27.3778	616	8	35	0.3357	0	5.35
ceod004539	3.3754	2248	0.4014	17.7936	400	16	59	0.3914	0	9.88
ceod004550	3.1478	2246	0.4105	10.7302	241	31	39	0.3898	0	11.30
ceod004567	1.6072	2243	0.3761	14.8462	333	8	28	0.3468	0	5.29
ceod004570	1.3971	2241	0.3436	17.0460	382	15	16	0.2938	0	4.21
ceod004628	1.4519	2226	0.3768	8.9847	200	11	21	0.3462	0	5.37
ceod004652	0.7168	2221	0.3944	10.9860	244	9	7	0.3496	0	2.18
ceod004660	4.3082	2219	0.4271	31.0050	688	47	48	0.4016	0	10.48
ceod004665	2.7020	2218	0.4257	18.9360	420	23	37	0.4007	0	7.14
ceod004683	7.3026	2214	0.4052	52.0325	1152	43	117	0.3912	1	13.17
ceod004688	0.9887	2213	0.4108	15.6801	347	10	12	0.3821	0	3.74
ceod004708	12.2248	2206	0.4165	30.1904	666	91	176	0.4223	0	25.09
ceod004733	2.5630	2199	0.3984	22.6012	497	16	41	0.4313	0	7.00
ceod004734	2.6562	2199	0.3515	29.2860	644	16	42	0.3644	0	6.22
ceod004739	2.4354	2198	0.3509	13.4213	295	9	44	0.3652	0	8.11
ceod004754	2.3642	2194	0.3827	26.7092	586	13	39	0.3928	0	6.23
ceod004761	3.5613	2193	0.3860	47.2868	1037	23	47	0.4296	0	6.15
ceod004769	1.4758	2190	0.3936	11.3242	248	6	26	0.3704	0	5.07
ceod004772	2.4911	2189	0.3399	20.8771	457	12	42	0.3616	0	7.37
ceod004779	0.4607	2188	0.4142	10.5576	231	3	7	0.3901	0	1.58
ceod004797	1.4023	2185	0.3834	32.2654	705	7	21	0.3395	0	3.71
ceod004807	0.7814	2182	0.4225	16.2695	355	6	11	0.4356	0	2.69
ceod004878	1.5845	2166	0.3749	15.8356	343	10	24	0.3507	0	5.90
ceod004887	2.1957	2162	0.3478	18.6864	404	8	39	0.3122	0	6.05
ceod004914	1.1182	2158	0.3978	15.0602	325	6	18	0.3457	0	3.16
ceod004959	1.7959	2146	0.3459	13.9795	300	11	27	0.3757	0	6.21
ceod004984	1.3067	2139	0.3801	15.7550	337	6	22	0.4169	0	4.04
ceod004994	0.8976	2138	0.3770	20.8138	445	7	12	0.3007	0	2.25
ceod004995	1.5477	2138	0.3892	13.8447	296	9	24	0.3396	0	4.17
ceod005010	2.2090	2134	0.4025	12.8866	275	14	34	0.3420	0	7.28
ceod005011	0.0947	2134	0.3763	4.9203	105	0	2	0.3713	0	0.42
ceod005033	2.2768	2128	0.3590	22.8383	486	20	29	0.3639	0	6.37
ceod005050	2.3289	2125	0.3995	9.6941	206	15	34	0.4205	0	8.30
ceod005063	0.8567	2122	0.4014	20.4995	435	5	13	0.4081	0	2.15
ceod005105	1.4434	2113	0.4039	16.0909	340	11	19	0.3439	0	4.44
ceod005113	1.0829	2111	0.3477	10.5163	222	3	20	0.2656	0	3.69
ceod005126	2.3968	2107	0.4133	22.8761	482	23	27	0.3665	0	6.20
ceod005130	0.4839	2106	0.4060	8.7844	185	5	5	0.4099	0	1.79
ceod005150	1.0071	2103	0.3914	20.0666	422	7	14	0.4163	0	3.00
ceod005155	4.7883	2102	0.3858	26.8792	565	36	64	0.3474	0	12.54
ceod005171	3.2183	2098	0.4359	42.9933	902	20	47	0.4297	0	5.39
ceod005173	0.0000	2097	0.3400	0.0000	0	0	0	0.0000	-1	0.00
ceod005227	0.3891	2087	0.3474	8.7207	182	1	7	0.3540	0	1.42
ceod005235	3.9866	2085	0.3421	14.5803	304	26	56	0.3547	0	11.42
ceod005245	1.5941	2082	0.3811	20.8453	434	11	22	0.3246	0	4.01
ceod005247	1.5048	2082	0.4035	12.6321	263	4	27	0.3545	0	5.14
ceod005255	0.6313	2080	0.3736	17.0673	355	6	7	0.4395	0	1.69
ceod005263	6.6003	2079	0.4114	13.7085	285	28	108	0.4756	0	19.71
ceod005277	2.6166	2076	0.3897	18.9788	394	16	38	0.3522	0	7.40
ceod005278	1.4663	2076	0.3977	13.4875	280	9	21	0.4591	0	4.31
ceod005284	4.3134	2074	0.3578	37.5121	778	29	59	0.3635	0	9.87
ceod005333	0.3979	2061	0.3523	22.4648	463	0	4	0.3614	0	0.77
ceod005348	4.2239	2059	0.3902	51.5299	1061	48	38	0.3975	1	10.15
ceod005359	1.3721	2056	0.3687	15.8074	325	5	23	0.3271	0	4.02
ceod005370	5.6212	2054	0.3790	47.8578	983	26	38	0.3767	0	7.60
ceod005371	2.2098	2054	0.3778	17.2347	354	15	30	0.3322	0	5.70
ceod005375	1.1315	2053	0.4024	17.6327	362	7	16	0.3052	0	2.98
ceod005397	3.1602	2047	0.3473	26.3312	539	17	47	0.3657	0	7.99
ceod005442	1.0982	2037	0.3773	17.9676	366	3	19	0.3573	0	3.19
ceod005477	3.9193	2031	0.3939	45.4456	923	28	23	0.3527	0	5.10
ceod005479	5.9050	2031	0.4032	49.2368	1000	27	76	0.3631	0	9.27
ceod005480	3.6937	2031	0.3725	14.2787	290	17	60	0.4081	0	11.89
ceod005497	0.1994	2026	0.4342	10.6614	216	2	2	0.3837	0	0.59
ceod005515	0.2997	2022	0.3745	13.1553	266	2	4	0.4505	0	0.92
ceod005525	0.2500	2020	0.3937	5.1980	105	2	3	0.4218	0	1.08
ceod005534	2.6748	2017	0.4140	15.0719	304	9	45	0.3484	0	7.62
ceod005609	2.3980	2000	0.3455	21.5500	431	9	39	0.3205	0	6.52
ceod005620	0.3418	1998	0.4194	8.3083	166	0	7	0.2408	0	1.29
ceod005624	0.2023	1997	0.3285	9.9649	199	0	4	0.3218	0	0.68
ceod005625	3.6845	1997	0.3204	29.7446	594	23	50	0.3090	0	9.23
ceod005659	4.0116	1989	0.4119	17.5465	349	30	49	0.4158	0	10.86
ceod005687	2.0590	1984	0.3795	45.0605	894	9	29	0.3382	0	4.06
ceod005700	10.3624	1981	0.4598	86.7744	1719	24	43	0.4803	10	8.21
ceod005710	4.5364	1980	0.3590	13.0303	258	28	61	0.4448	0	14.09
ceod005712	6.2742	1980	0.3708	62.4747	1237	63	60	0.4313	1	14.34
ceod005724	1.2179	1978	0.3251	15.2679	302	7	17	0.3519	0	3.88
ceod005731	8.2640	1977	0.3704	25.5943	506	65	97	0.4226	0	23.85
ceod005732	4.4891	1977	0.3451	36.4694	721	42	46	0.3783	0	8.40
ceod005737	0.6623	1975	0.4130	14.0253	277	8	5	0.4154	0	2.15
ceod005762	0.8741	1970	0.3832	17.3096	341	4	13	0.2662	0	2.48
ceod005768	5.7826	1969	0.3571	50.4825	994	33	79	0.3059	1	10.56
ceod005790	5.4054	1966	0.3540	19.9390	392	27	79	0.3300	0	14.48
ceod005819	3.8376	1958	0.3652	19.1522	375	22	52	0.3556	0	10.40
ceod005833	1.8491	1955	0.3320	16.5217	323	17	19	0.2827	0	5.23
ceod005896	8.6378	1941	0.3745	68.1607	1323	60	106	0.3562	3	15.22
ceod005919	1.8307	1937	0.3249	34.2798	664	18	18	0.2822	0	3.59
ceod005924	7.2686	1936	0.4158	51.4463	996	33	88	0.4553	1	13.97
ceod005927	2.2955	1936	0.3492	16.0124	310	11	33	0.3101	0	6.76
ceod005935	0.7834	1934	0.3871	14.4261	279	9	6	0.3908	0	2.07
ceod005943	6.1945	1933	0.3249	30.1604	583	46	72	0.3676	0	15.75
ceod005948	0.6270	1933	0.4266	19.1412	370	11	1	0.4241	0	1.63
ceod005949	2.6853	1932	0.4198	27.6915	535	20	32	0.4181	0	5.62
ceod005964	6.2716	1929	0.3432	27.7346	535	34	86	0.4129	0	15.99
ceod005983	1.9366	1925	0.4057	12.1558	234	10	27	0.4033	0	6.08
ceod005991	1.2464	1924	0.3821	15.1767	292	5	19	0.3977	0	3.39
ceod006000	1.7332	1923	0.4113	15.2366	293	9	24	0.3981	0	5.83
ceod006013	4.7559	1921	0.3706	10.4633	201	27	64	0.3666	0	16.41
ceod006014	5.9740	1921	0.3816	45.0807	866	39	71	0.3896	0	10.23
ceod006022	6.9823	1920	0.4006	37.0833	712	59	62	0.4155	0	17.79
ceod006034	2.4260	1918	0.4220	49.3743	947	21	25	0.3508	0	4.16
ceod006041	0.0000	1917	0.4326	0.0000	0	0	0	0.0000	-1	0.00
ceod006060	2.1102	1914	0.4138	12.9049	247	16	24	0.4493	0	6.48
ceod006069	1.9571	1910	0.3859	14.0314	268	15	22	0.3776	0	6.53
ceod006071	7.2974	1910	0.4236	33.9267	648	67	71	0.4778	0	14.94
ceod006077	5.3702	1910	0.4166	22.2513	425	42	59	0.3720	0	13.49
ceod006081	2.4625	1909	0.3658	15.5579	297	12	35	0.3944	0	7.04
ceod006083	2.2746	1908	0.4380	18.8155	359	19	25	0.4010	0	7.73
ceod006085	4.6499	1908	0.4000	18.9727	362	31	57	0.4296	0	13.36
ceod006108	3.2906	1903	0.3674	15.5544	296	18	44	0.3869	0	8.89
ceod006112	3.4945	1903	0.3699	25.1182	478	20	46	0.3402	0	9.13
ceod006139	2.4632	1900	0.3698	39.8421	757	8	37	0.3461	0	4.17
ceod006142	1.1143	1899	0.4144	8.1095	154	11	10	0.4144	0	4.19
ceod006146	1.1701	1899	0.3575	18.1148	344	2	20	0.3524	0	2.98
ceod006154	3.0316	1898	0.3646	43.4668	825	21	32	0.3486	0	5.89
ceod006167	8.7004	1896	0.3787	43.0907	817	59	103	0.4633	0	24.28
ceod006203	3.7058	1890	0.3534	18.9947	359	23	47	0.3697	0	10.75
ceod006287	3.9227	1877	0.3386	19.8189	372	14	59	0.3583	0	10.05
ceod006294	2.9371	1876	0.3945	24.7868	465	13	42	0.3280	0	6.23
ceod006349	5.0091	1866	0.3458	57.0740	1065	45	46	0.3435	1	7.75
ceod006354	0.1592	1865	0.3936	5.8445	109	0	3	0.4125	0	0.66
ceod006367	2.9769	1863	0.3012	27.1605	506	17	38	0.3194	0	7.97
