ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod002245	4.0232	3064	0.3981	33.7467	1034	56	66	0.4228	0	9.90
ceod002257	0.2665	3054	0.3795	8.2842	253	4	4	0.3119	0	1.01
ceod002260	0.2579	3051	0.3714	8.4562	258	3	5	0.4517	0	0.98
ceod002269	0.1660	3048	0.3907	11.9423	364	0	5	0.3149	0	0.51
ceod002277	0.7506	3043	0.3381	18.2386	555	14	9	0.3823	0	2.12
ceod002306	4.6320	3027	0.3848	50.2808	1522	66	73	0.3723	1	9.91
ceod002347	1.5710	3009	0.3961	19.0429	573	34	13	0.3590	0	4.60
ceod002352	2.9211	3004	0.3758	29.1611	876	45	42	0.3917	0	5.31
ceod002372	2.7967	2995	0.4311	18.6978	560	30	52	0.4098	0	9.33
ceod002389	0.4060	2985	0.3810	7.3032	218	9	3	0.3234	0	1.93
ceod002390	2.8760	2985	0.3886	40.8710	1220	52	33	0.3844	0	5.08
ceod002429	5.6826	2968	0.3679	43.6658	1296	65	102	0.3702	0	11.44
ceod002488	0.4125	2938	0.3857	10.9939	323	0	12	0.3581	0	1.34
ceod002493	1.2602	2936	0.3718	12.1253	356	17	20	0.3870	0	4.59
ceod002503	2.6734	2930	0.3849	60.0000	1758	42	36	0.3499	1	4.47
ceod002534	0.3392	2910	0.3485	13.9175	405	8	2	0.4317	0	0.94
ceod002569	2.6533	2893	0.4113	12.8241	371	22	54	0.3631	0	9.91
ceod002570	3.1407	2893	0.3863	24.9568	722	33	57	0.3657	0	7.73
ceod002574	8.6739	2892	0.3709	88.8313	2569	47	109	0.3997	7	9.71
ceod002640	1.2476	2868	0.3654	30.1255	864	7	28	0.3610	0	2.68
ceod002655	2.5386	2861	0.3509	53.5827	1533	34	38	0.3618	1	3.59
ceod002660	2.1917	2859	0.3403	20.0769	574	14	48	0.3420	0	5.53
ceod002708	0.3204	2837	0.3413	13.6412	387	2	7	0.3322	0	0.96
ceod002727	1.7057	2830	0.3619	5.5830	158	21	27	0.3769	0	7.84
ceod002730	1.8922	2829	0.3715	21.7038	614	17	36	0.4355	0	5.53
ceod002794	0.3152	2801	0.3795	12.7097	356	6	3	0.2464	0	1.07
ceod002827	8.0829	2786	0.3270	39.1601	1091	76	121	0.3845	0	15.60
ceod002873	5.8704	2770	0.3951	40.2888	1116	64	97	0.3604	0	11.07
ceod002880	1.0083	2769	0.3854	35.2474	976	14	13	0.4507	0	2.13
ceod002893	1.0235	2763	0.3799	24.2490	670	14	14	0.4183	0	2.41
ceod002912	0.0000	2758	0.3987	0.0000	0	0	0	0.0000	-1	0.00
ceod002939	3.0885	2747	0.3811	10.7754	296	39	45	0.3713	0	12.41
ceod002953	0.5956	2742	0.3810	13.8220	379	11	3	0.3411	0	2.15
ceod002955	4.5538	2741	0.4103	57.1324	1566	46	78	0.4134	2	6.99
ceod002957	0.0737	2741	0.4061	3.6848	101	2	0	0.4554	0	0.38
ceod002970	5.8754	2737	0.3738	53.4892	1464	72	87	0.3921	1	10.04
ceod002977	0.8445	2733	0.3679	18.1120	495	8	15	0.4257	0	2.04
ceod002991	2.5620	2724	0.4178	13.7298	374	29	41	0.4423	0	7.87
ceod003012	4.7227	2719	0.3640	33.1372	901	39	88	0.3909	0	10.99
ceod003015	3.2786	2717	0.3989	20.3533	553	45	43	0.3669	0	9.29
ceod003057	5.4948	2702	0.3970	43.9304	1187	82	65	0.4195	0	10.48
ceod003059	2.3029	2701	0.3580	40.3184	1089	36	23	0.3150	0	4.58
ceod003066	1.2896	2697	0.4119	13.8673	374	9	26	0.4574	0	4.65
ceod003099	1.1257	2688	0.3746	13.4673	362	8	22	0.3614	0	3.44
ceod003107	2.2291	2684	0.3901	26.9747	724	23	36	0.3746	0	5.43
ceod003114	0.9187	2681	0.3805	37.8217	1014	3	20	0.3508	0	1.36
ceod003136	1.9311	2671	0.3261	35.2677	942	23	28	0.3378	0	3.70
ceod003146	3.9288	2669	0.3569	21.0191	561	36	68	0.4107	0	12.70
ceod003174	2.2387	2660	0.3932	19.1353	509	33	26	0.3912	0	7.50
ceod003187	1.0644	2657	0.3633	23.9744	637	12	16	0.4003	0	2.85
ceod003194	28.8991	2656	0.3721	96.8750	2573	87	145	0.3819	37	17.51
ceod003265	0.6858	2632	0.3240	11.7781	310	5	13	0.3570	0	2.50
ceod003267	1.5355	2631	0.3972	20.5625	541	10	30	0.4136	0	3.57
ceod003269	5.3382	2629	0.3704	41.0803	1080	70	68	0.3861	0	10.35
ceod003294	0.0382	2620	0.3374	3.8168	100	0	1	0.2772	0	0.19
ceod003296	1.3095	2617	0.3721	15.8961	416	11	23	0.3099	0	4.27
ceod003301	2.7699	2616	0.3639	24.2737	635	31	41	0.3511	0	7.34
ceod003324	1.6029	2609	0.3877	15.2166	397	30	11	0.3543	0	5.04
ceod003373	2.0394	2590	0.4162	27.4517	711	16	36	0.4008	0	3.94
ceod003414	2.0380	2577	0.4125	34.8855	899	37	15	0.4233	0	3.86
ceod003418	1.8746	2576	0.3799	28.0280	722	14	34	0.3505	0	4.40
ceod003441	1.2932	2565	0.3891	31.1501	799	0	13	0.5415	0	2.07
ceod003443	3.8694	2565	0.3961	57.7388	1481	48	49	0.3891	1	4.93
ceod003455	2.3868	2562	0.3453	25.0585	642	23	37	0.3188	0	5.51
ceod003466	1.4615	2559	0.3956	31.7702	813	22	15	0.3998	0	3.39
ceod003473	2.9574	2557	0.3821	21.2358	543	11	64	0.3365	0	7.31
ceod003512	3.9245	2544	0.4041	38.4041	977	41	58	0.3832	0	6.69
ceod003517	1.3509	2542	0.3749	20.8891	531	13	21	0.3856	0	4.67
ceod003523	4.1237	2539	0.3620	17.7629	451	47	57	0.3069	0	13.34
ceod003542	2.8911	2534	0.4014	24.9803	633	25	45	0.3687	0	6.60
ceod003556	1.1981	2529	0.4137	20.3638	515	20	10	0.4254	0	2.84
ceod003571	1.5212	2523	0.3897	11.0979	280	10	28	0.5141	0	5.40
ceod003578	7.6854	2521	0.4016	28.7188	724	59	110	0.3634	0	19.99
ceod003580	0.5192	2521	0.4042	11.1860	282	2	11	0.4189	0	1.88
ceod003582	0.9988	2520	0.3817	16.2698	410	12	13	0.3362	0	2.95
ceod003585	5.1060	2520	0.3831	26.5873	670	46	82	0.3719	0	12.64
ceod003599	4.9686	2515	0.3523	44.8509	1128	45	79	0.3780	0	11.45
ceod003626	0.9685	2509	0.4121	14.8665	373	5	18	0.4498	0	2.61
ceod003634	1.5281	2505	0.3729	20.5589	515	8	30	0.4036	0	3.64
ceod003650	1.9680	2503	0.3971	46.1047	1154	12	37	0.3833	0	3.57
ceod003654	1.5142	2501	0.3779	14.8341	371	3	30	0.3159	0	4.17
ceod003666	0.7638	2498	0.3999	13.9712	349	3	16	0.3966	0	2.15
ceod003667	1.7797	2497	0.3801	23.0677	576	19	25	0.3932	0	5.04
ceod003695	1.4687	2490	0.3899	24.6586	614	21	15	0.3771	0	2.96
ceod003736	2.7408	2477	0.3182	15.4623	383	25	43	0.3234	0	8.45
ceod003745	0.3267	2473	0.4254	11.9693	296	3	5	0.4493	0	1.10
ceod003775	1.7996	2460	0.3776	14.8374	365	20	23	0.4453	0	5.33
ceod003782	1.3205	2459	0.3977	9.8007	241	21	12	0.3941	0	5.84
ceod003819	2.6420	2444	0.3858	37.5205	917	43	21	0.3937	0	7.20
ceod003827	3.8013	2441	0.3739	55.5100	1355	39	47	0.4081	1	7.81
ceod003843	3.9701	2438	0.3488	33.5521	818	30	65	0.3705	0	8.94
ceod003859	1.1056	2433	0.3268	22.3592	544	5	22	0.3685	0	3.04
ceod003873	2.6902	2427	0.4104	9.8063	238	3	62	0.4437	0	11.36
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.4117	2417	0.3970	8.6885	210	5	5	0.4683	0	1.46
ceod003919	1.6304	2416	0.3854	14.4868	350	18	21	0.4207	0	5.02
ceod003922	1.6152	2414	0.3480	22.1624	535	20	19	0.3371	0	4.27
ceod003928	1.5373	2412	0.3849	15.9619	385	23	14	0.3679	0	4.69
ceod003952	3.0607	2404	0.3641	29.0765	699	40	33	0.4298	0	8.62
ceod003963	1.9763	2402	0.3822	16.9442	407	10	37	0.3522	0	5.99
ceod003967	1.1833	2401	0.3701	37.9842	912	10	18	0.3727	0	2.31
ceod003971	1.2201	2399	0.3276	20.0917	482	4	25	0.3903	0	3.58
ceod003990	0.4597	2395	0.3841	5.2192	125	9	2	0.4221	0	2.10
ceod004007	1.2074	2392	0.4158	26.7140	639	13	16	0.3558	0	2.63
ceod004014	7.0406	2390	0.4163	50.4603	1206	90	77	0.4154	1	12.66
ceod004024	2.1984	2389	0.3886	36.8774	881	22	30	0.3644	0	4.30
ceod004029	4.0498	2388	0.3656	47.1106	1125	51	44	0.3471	0	8.09
ceod004047	3.9413	2383	0.3958	36.2988	865	41	52	0.3668	0	9.62
ceod004052	2.9144	2382	0.3701	26.5743	633	38	31	0.3333	0	8.52
ceod004056	6.5479	2380	0.3134	36.0924	859	64	91	0.3622	0	15.88
ceod004104	1.8238	2367	0.4014	68.3566	1618	14	19	0.3246	1	2.89
ceod004108	1.7068	2367	0.3912	21.5885	511	16	24	0.3691	0	4.79
ceod004159	2.5564	2351	0.3688	23.0540	542	25	35	0.3823	0	7.51
ceod004239	8.2491	2328	0.3602	57.6890	1343	93	97	0.4142	1	14.93
ceod004258	0.4737	2322	0.3971	15.7623	366	8	3	0.3807	0	1.25
ceod004260	4.4083	2322	0.3897	25.7106	597	32	70	0.3704	0	12.62
ceod004285	8.4184	2316	0.4183	71.7617	1662	115	78	0.4115	5	10.54
ceod004375	0.1764	2290	0.4284	4.6725	107	2	2	0.3985	0	0.81
ceod004395	1.7961	2285	0.3974	11.5536	264	9	31	0.3493	0	5.61
ceod004402	2.9247	2284	0.3822	30.1226	688	26	40	0.3374	0	6.90
ceod004408	0.4888	2283	0.3883	14.4985	331	4	7	0.3330	0	1.54
ceod004411	0.9737	2282	0.4110	13.1464	300	8	14	0.4127	0	2.76
ceod004414	1.7660	2282	0.3270	15.0307	343	14	26	0.3604	0	5.48
ceod004432	3.2366	2278	0.4036	39.5961	902	60	13	0.3691	0	8.57
ceod004448	1.4980	2273	0.4021	19.3577	440	22	12	0.3809	0	3.44
ceod004450	1.2918	2272	0.3824	34.7711	790	10	19	0.3564	0	2.20
ceod004478	8.1205	2265	0.4106	14.1280	320	40	143	0.4425	0	29.31
ceod004479	0.3569	2264	0.3648	13.3834	303	2	6	0.3651	0	1.13
ceod004488	1.4708	2262	0.4248	10.3006	233	18	15	0.3363	0	4.80
ceod004492	0.1349	2261	0.3773	11.0128	249	2	1	0.2937	0	0.41
ceod004502	1.9234	2258	0.4336	25.7750	582	8	35	0.4237	0	4.32
ceod004533	3.3693	2250	0.4214	34.8444	784	19	56	0.3596	0	7.65
ceod004539	1.3928	2248	0.4014	26.4235	594	10	15	0.3968	0	3.14
ceod004550	2.4283	2246	0.4105	15.1825	341	38	16	0.3777	0	8.64
ceod004567	0.9848	2243	0.3761	12.1712	273	9	13	0.3780	0	3.88
ceod004570	0.2271	2241	0.3436	5.4886	123	0	5	0.2911	0	1.00
ceod004628	1.1343	2226	0.3768	13.5669	302	7	18	0.3584	0	3.91
ceod004652	1.0401	2221	0.3944	19.8559	441	6	17	0.3349	0	2.91
ceod004660	4.7021	2219	0.4271	42.8121	950	56	45	0.4136	0	9.58
ceod004665	2.8291	2218	0.4257	17.8088	395	31	32	0.4033	0	7.85
ceod004683	8.8139	2214	0.4052	49.0515	1086	64	129	0.4353	0	20.74
ceod004688	0.4446	2213	0.4108	6.5070	144	4	6	0.3772	0	1.83
ceod004708	14.3762	2206	0.4165	30.7797	679	148	166	0.4261	0	27.85
ceod004733	2.4320	2199	0.3984	38.2447	841	6	47	0.4327	0	4.86
ceod004734	4.6662	2199	0.3515	47.2487	1039	52	50	0.3572	0	9.71
ceod004739	2.6192	2198	0.3509	21.7925	479	16	41	0.3717	0	7.71
ceod004754	1.4617	2194	0.3827	25.4330	558	1	31	0.4075	0	3.07
ceod004761	7.3110	2193	0.3860	52.5308	1152	60	76	0.4238	1	11.17
ceod004769	1.5219	2190	0.3936	13.0594	286	9	24	0.3639	0	4.76
ceod004772	4.4454	2189	0.3399	34.2165	749	37	59	0.3526	0	10.98
ceod004779	0.9186	2188	0.4142	13.3455	292	7	13	0.4233	0	2.63
ceod004797	0.7858	2185	0.3834	24.0275	525	7	10	0.3135	0	1.92
ceod004807	0.6017	2182	0.4225	17.6902	386	3	10	0.4189	0	1.39
ceod004878	1.2387	2166	0.3749	11.4497	248	6	20	0.3465	0	3.83
ceod004887	2.4043	2162	0.3478	21.5541	466	17	35	0.3010	0	6.11
ceod004914	0.7488	2158	0.3978	12.5116	270	7	9	0.3230	0	2.35
ceod004959	2.1743	2146	0.3459	21.2488	456	19	27	0.3905	0	6.46
ceod004984	0.6611	2139	0.3801	10.1917	218	3	11	0.4505	0	2.67
ceod004994	0.5196	2138	0.3770	17.0720	365	6	5	0.3132	0	1.35
ceod004995	3.2077	2138	0.3892	20.8138	445	18	50	0.3389	0	8.66
ceod005010	1.5562	2134	0.4025	14.2924	305	13	20	0.3678	0	5.55
ceod005011	0.0862	2134	0.3763	8.6223	184	1	1	0.3713	0	0.28
ceod005033	1.7054	2128	0.3590	21.0056	447	6	30	0.3474	0	3.74
ceod005050	1.5911	2125	0.3995	8.8000	187	15	18	0.4245	0	5.88
ceod005063	2.3322	2122	0.4014	15.9755	339	27	22	0.4409	0	6.88
ceod005105	1.1950	2113	0.4039	16.9901	359	2	23	0.3572	0	3.53
ceod005113	0.2392	2111	0.3477	11.8901	251	0	5	0.3030	0	0.79
ceod005126	1.5880	2107	0.4133	21.6421	456	12	21	0.3699	0	3.47
ceod005130	0.5764	2106	0.4060	10.6838	225	4	8	0.4901	0	1.84
ceod005150	1.5825	2103	0.3914	40.9891	862	12	21	0.4146	0	3.06
ceod005155	3.5771	2102	0.3858	27.0219	568	44	31	0.3335	0	8.24
ceod005171	4.0410	2098	0.4359	38.4175	806	45	39	0.4223	0	8.21
ceod005173	2.7454	2097	0.3400	18.3596	385	25	32	0.3101	0	7.67
ceod005227	0.6301	2087	0.3474	28.6057	597	11	2	0.3420	0	1.23
ceod005235	7.2528	2085	0.3421	17.6978	369	51	99	0.3686	0	18.52
ceod005245	1.3881	2082	0.3811	21.8060	454	11	18	0.3110	0	4.22
ceod005247	0.3136	2082	0.4035	13.4966	281	1	4	0.3762	0	0.86
ceod005255	0.7779	2080	0.3736	22.6923	472	8	8	0.4592	0	1.75
ceod005263	7.0823	2079	0.4114	23.1361	481	39	107	0.4817	0	19.73
ceod005277	1.6744	2076	0.3897	16.1850	336	15	20	0.3533	0	4.77
ceod005278	1.2669	2076	0.3977	13.7283	285	5	21	0.4596	0	3.81
ceod005284	2.5289	2074	0.3578	31.7743	659	20	32	0.3675	0	6.23
ceod005333	0.1960	2061	0.3523	15.2353	314	1	3	0.3688	0	0.49
ceod005348	2.3560	2059	0.3902	41.4279	853	19	29	0.3863	0	4.16
ceod005359	2.3429	2056	0.3687	24.9027	512	14	34	0.3274	0	5.24
ceod005370	3.5511	2054	0.3790	46.5433	956	35	18	0.3936	0	7.32
ceod005371	1.0794	2054	0.3778	27.9455	574	6	16	0.3344	0	2.16
ceod005375	2.1154	2053	0.4024	17.1943	353	14	29	0.2892	0	5.33
ceod005397	1.6238	2047	0.3473	22.8627	468	19	14	0.3684	0	3.96
ceod005442	0.0992	2037	0.3773	9.9165	202	1	1	0.4307	0	0.30
ceod005477	3.1566	2031	0.3939	46.1349	937	18	6	0.3383	0	3.88
ceod005479	5.1792	2031	0.4032	52.7326	1071	29	72	0.3782	1	8.51
ceod005480	2.1428	2031	0.3725	20.5318	417	15	29	0.4460	0	7.38
ceod005497	0.2493	2026	0.4342	11.1550	226	0	5	0.3564	0	0.84
ceod005515	0.4496	2022	0.3745	14.6884	297	8	1	0.4092	0	1.26
ceod005525	0.5545	2020	0.3937	5.9901	121	4	7	0.3627	0	2.32
ceod005534	3.2905	2017	0.4140	20.8726	421	32	34	0.3377	0	8.70
ceod005609	2.6925	2000	0.3455	28.6000	572	21	33	0.3170	0	7.18
ceod005620	0.4865	1998	0.4194	9.5596	191	1	9	0.2525	0	1.65
ceod005624	0.5058	1997	0.3285	10.2153	204	4	6	0.3327	0	1.68
ceod005625	2.7892	1997	0.3204	39.9599	798	19	34	0.3135	0	5.06
ceod005659	3.9367	1989	0.4119	18.3007	364	28	49	0.4394	0	11.58
ceod005687	1.0701	1984	0.3795	32.9133	653	7	14	0.3465	0	2.31
ceod005700	9.4286	1981	0.4598	80.9187	1603	48	68	0.4891	5	12.03
ceod005710	3.9697	1980	0.3590	12.3232	244	48	30	0.4408	0	12.15
ceod005712	6.8788	1980	0.3708	64.5455	1278	68	67	0.4177	2	12.40
ceod005724	0.8018	1978	0.3251	17.5430	347	10	6	0.3762	0	2.15
ceod005731	4.0799	1977	0.3704	24.4310	483	53	27	0.4274	0	9.91
ceod005732	4.6834	1977	0.3451	31.5124	623	58	34	0.3977	0	11.24
ceod005737	0.8182	1975	0.4130	8.1519	161	12	4	0.4437	0	3.14
ceod005762	1.0152	1970	0.3832	18.0203	355	10	10	0.2975	0	3.07
ceod005768	4.4195	1969	0.3571	77.8568	1533	33	43	0.3128	2	5.38
ceod005790	4.4257	1966	0.3540	25.8901	509	18	69	0.3253	0	11.77
ceod005819	2.3876	1958	0.3652	21.1951	415	13	33	0.3592	0	6.19
ceod005833	0.7749	1955	0.3320	21.6880	424	9	6	0.3010	0	1.85
ceod005896	12.5276	1941	0.3745	68.1607	1323	101	140	0.3575	4	22.62
ceod005919	0.6247	1937	0.3249	20.6505	400	7	5	0.2822	0	1.89
ceod005924	7.5511	1936	0.4158	57.0764	1105	36	90	0.4325	1	14.05
ceod005927	2.2107	1936	0.3492	23.9669	464	9	33	0.3456	0	6.14
ceod005935	1.3056	1934	0.3871	25.6980	497	9	16	0.3956	0	2.59
ceod005943	2.5106	1933	0.3249	30.2638	585	21	27	0.3608	0	6.07
ceod005948	1.6182	1933	0.4266	53.5437	1035	9	11	0.5188	1	2.29
ceod005949	1.7805	1932	0.4198	23.7578	459	19	15	0.4030	0	4.14
ceod005964	8.2732	1929	0.3432	32.7631	632	49	109	0.4204	0	21.71
ceod005983	1.9392	1925	0.4057	11.5325	222	11	26	0.4003	0	6.08
ceod005991	0.4725	1924	0.3821	13.4096	258	3	6	0.4114	0	1.30
ceod006000	0.9979	1923	0.4113	14.4046	277	7	12	0.4138	0	3.07
ceod006013	1.0937	1921	0.3706	10.3071	198	13	8	0.3758	0	3.66
ceod006014	8.0744	1921	0.3816	42.1135	809	60	69	0.3717	0	12.54
ceod006022	4.5458	1920	0.4006	43.2292	830	32	41	0.4325	0	8.86
ceod006034	4.6679	1918	0.4220	61.3139	1176	67	21	0.4045	3	6.70
ceod006041	0.1043	1917	0.4326	10.4330	200	1	1	0.4257	0	0.31
ceod006060	1.4775	1914	0.4138	12.3824	237	14	14	0.4364	0	4.41
ceod006069	3.1728	1910	0.3859	14.9215	285	28	32	0.3848	0	9.17
ceod006071	14.2780	1910	0.4236	38.8482	742	188	82	0.4892	0	28.98
ceod006077	2.4838	1910	0.4166	20.1047	384	16	31	0.3575	0	6.03
ceod006081	2.2074	1909	0.3658	17.6008	336	6	36	0.3968	0	5.67
ceod006083	2.1703	1908	0.4380	17.3480	331	22	19	0.3898	0	7.75
ceod006085	10.2275	1908	0.4000	20.7023	395	84	110	0.4412	0	30.93
ceod006108	3.8744	1903	0.3674	24.6978	470	18	55	0.3894	0	10.73
ceod006112	2.1703	1903	0.3699	16.0273	305	10	31	0.3352	0	6.22
ceod006139	3.2153	1900	0.3698	38.5789	733	25	35	0.3347	0	6.62
ceod006142	0.5319	1899	0.4144	7.7936	148	5	5	0.4069	0	1.98
ceod006146	1.3828	1899	0.3575	19.6419	373	5	21	0.3751	0	3.83
ceod006154	3.4747	1898	0.3646	56.3224	1069	30	15	0.3564	1	4.73
ceod006167	5.5295	1896	0.3787	30.0633	570	77	27	0.4635	0	18.40
ceod006203	3.0476	1890	0.3534	21.5873	408	9	48	0.3992	0	7.39
ceod006287	4.9947	1877	0.3386	23.6548	444	19	74	0.3647	0	11.72
ceod006294	1.5618	1876	0.3945	23.7740	446	9	20	0.3179	0	4.54
ceod006349	4.9110	1866	0.3458	60.8253	1135	17	72	0.3360	1	8.10
ceod006354	0.0000	1865	0.3936	0.0000	0	0	0	0.0000	-1	0.00
