ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod000751	0.0694	4366	0.4024	4.6496	203	2	1	0.3762	0	0.33
ceod000756	0.0000	4359	0.3561	0.0000	0	0	0	0.0000	-1	0.00
ceod000808	0.1185	4280	0.3908	5.6776	243	4	1	0.3921	0	0.57
ceod000835	0.0238	4240	0.3816	2.3821	101	0	1	0.4752	0	0.15
ceod000849	0.0000	4220	0.3936	0.0000	0	0	0	0.0000	-1	0.00
ceod000873	0.0000	4181	0.3581	0.0000	0	0	0	0.0000	-1	0.00
ceod000922	0.0000	4105	0.3927	0.0000	0	0	0	0.0000	-1	0.00
ceod001012	0.0000	3995	0.4165	0.0000	0	0	0	0.0000	-1	0.00
ceod001099	0.0000	3902	0.3756	0.0000	0	0	0	0.0000	-1	0.00
ceod001120	0.0260	3878	0.3731	2.6044	101	0	1	0.4158	0	0.16
ceod001154	0.0526	3838	0.4140	2.6316	101	0	2	0.3663	0	0.32
ceod001177	0.0000	3814	0.3726	0.0000	0	0	0	0.0000	-1	0.00
ceod001201	0.0000	3794	0.4192	0.0000	0	0	0	0.0000	-1	0.00
ceod001207	0.0000	3787	0.4203	0.0000	0	0	0	0.0000	-1	0.00
ceod001275	0.4609	3725	0.3667	11.8389	441	11	6	0.3856	0	1.88
ceod001285	0.0000	3717	0.3737	0.0000	0	0	0	0.0000	-1	0.00
ceod001286	0.2174	3717	0.4305	3.6858	137	5	3	0.4579	0	1.20
ceod001296	0.1635	3707	0.3621	5.9887	222	5	1	0.4043	0	0.66
ceod001300	0.0273	3703	0.3943	2.7275	101	0	1	0.4257	0	0.16
ceod001315	0.0000	3683	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod001329	0.0275	3671	0.3905	2.7513	101	1	0	0.4059	0	0.16
ceod001349	0.4433	3645	0.3928	9.2455	337	7	9	0.4109	0	1.92
ceod001352	0.1386	3644	0.3793	2.9912	109	2	3	0.3525	0	0.81
ceod001442	0.3952	3578	0.3907	7.6579	274	8	6	0.4696	0	1.83
ceod001485	0.0000	3542	0.3925	0.0000	0	0	0	0.0000	-1	0.00
ceod001491	0.0000	3537	0.3782	0.0000	0	0	0	0.0000	-1	0.00
ceod001507	0.0000	3521	0.3771	0.0000	0	0	0	0.0000	-1	0.00
ceod001512	0.1435	3519	0.3970	10.9690	386	4	1	0.3941	0	0.44
ceod001562	0.0000	3478	0.3930	0.0000	0	0	0	0.0000	-1	0.00
ceod001598	0.0000	3454	0.3628	0.0000	0	0	0	0.0000	-1	0.00
ceod001626	0.0000	3435	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001627	0.0000	3434	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod001639	0.6474	3426	0.3914	3.7361	128	10	12	0.4919	0	3.56
ceod001662	0.2071	3413	0.4129	3.6625	125	2	5	0.4074	0	1.13
ceod001690	0.0000	3395	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod001697	0.0000	3393	0.4162	0.0000	0	0	0	0.0000	-1	0.00
ceod001719	0.0299	3381	0.3853	2.9873	101	0	1	0.3564	0	0.17
ceod001738	0.0000	3366	0.3919	0.0000	0	0	0	0.0000	-1	0.00
ceod001762	0.0000	3351	0.3941	0.0000	0	0	0	0.0000	-1	0.00
ceod001795	0.0000	3326	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod001807	0.0608	3322	0.3889	5.5990	186	0	2	0.3911	0	0.26
ceod001816	0.0000	3318	0.4057	0.0000	0	0	0	0.0000	-1	0.00
ceod001819	0.0304	3317	0.3920	3.0449	101	1	0	0.4752	0	0.17
ceod001821	0.0305	3315	0.3870	3.0468	101	0	1	0.3663	0	0.17
ceod001849	0.0000	3295	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001858	0.0922	3287	0.3973	3.5899	118	2	1	0.3894	0	0.50
ceod001866	0.2452	3279	0.3803	4.3001	141	7	1	0.3738	0	1.28
ceod001885	0.0927	3267	0.3765	3.9486	129	1	2	0.4851	0	0.49
ceod001922	0.0622	3247	0.3650	4.5273	147	1	1	0.3911	0	0.30
ceod001924	0.0000	3247	0.3502	0.0000	0	0	0	0.0000	-1	0.00
ceod001930	0.0000	3242	0.3869	0.0000	0	0	0	0.0000	-1	0.00
ceod001966	0.2506	3224	0.4164	11.0732	357	4	4	0.4592	0	0.97
ceod001970	0.0000	3221	0.3636	0.0000	0	0	0	0.0000	-1	0.00
ceod001971	0.0000	3219	0.3871	0.0000	0	0	0	0.0000	-1	0.00
ceod001993	0.0000	3205	0.3705	0.0000	0	0	0	0.0000	-1	0.00
ceod002053	0.0957	3166	0.3765	6.5382	207	1	2	0.4389	0	0.38
ceod002070	0.0000	3158	0.4056	0.0000	0	0	0	0.0000	-1	0.00
ceod002110	0.0000	3135	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod002116	0.1291	3130	0.3690	3.7061	116	2	2	0.3985	0	0.68
ceod002137	0.0324	3121	0.4058	3.2361	101	0	1	0.3861	0	0.18
ceod002203	0.0000	3085	0.3510	0.0000	0	0	0	0.0000	-1	0.00
ceod002208	0.0000	3083	0.3867	0.0000	0	0	0	0.0000	-1	0.00
ceod002238	0.0988	3067	0.3779	3.4235	105	2	1	0.3663	0	0.53
ceod002245	0.0659	3064	0.3981	3.6227	111	1	1	0.4752	0	0.35
ceod002257	0.0000	3054	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod002260	0.0000	3051	0.3714	0.0000	0	0	0	0.0000	-1	0.00
ceod002269	0.0000	3048	0.3907	0.0000	0	0	0	0.0000	-1	0.00
ceod002277	0.0000	3043	0.3381	0.0000	0	0	0	0.0000	-1	0.00
ceod002306	0.0000	3027	0.3848	0.0000	0	0	0	0.0000	-1	0.00
ceod002347	0.0000	3009	0.3961	0.0000	0	0	0	0.0000	-1	0.00
ceod002352	0.0000	3004	0.3758	0.0000	0	0	0	0.0000	-1	0.00
ceod002372	0.1012	2995	0.4311	3.8731	116	1	2	0.3894	0	0.52
ceod002389	0.1015	2985	0.3810	3.6516	109	1	2	0.3234	0	0.53
ceod002390	0.1015	2985	0.3886	4.0201	120	3	0	0.3861	0	0.52
ceod002429	0.0000	2968	0.3679	0.0000	0	0	0	0.0000	-1	0.00
ceod002488	0.0000	2938	0.3857	0.0000	0	0	0	0.0000	-1	0.00
ceod002493	0.0000	2936	0.3718	0.0000	0	0	0	0.0000	-1	0.00
ceod002503	0.0000	2930	0.3849	0.0000	0	0	0	0.0000	-1	0.00
ceod002534	0.0000	2910	0.3485	0.0000	0	0	0	0.0000	-1	0.00
ceod002569	0.0000	2893	0.4113	0.0000	0	0	0	0.0000	-1	0.00
ceod002570	0.0698	2893	0.3863	3.6640	106	1	1	0.4554	0	0.36
ceod002574	0.0000	2892	0.3709	0.0000	0	0	0	0.0000	-1	0.00
ceod002640	0.1409	2868	0.3654	4.2190	121	2	2	0.4530	0	0.70
ceod002655	0.0000	2861	0.3509	0.0000	0	0	0	0.0000	-1	0.00
ceod002660	0.0000	2859	0.3403	0.0000	0	0	0	0.0000	-1	0.00
ceod002708	0.0000	2837	0.3413	0.0000	0	0	0	0.0000	-1	0.00
ceod002727	0.0000	2830	0.3619	0.0000	0	0	0	0.0000	-1	0.00
ceod002730	0.4284	2829	0.3715	9.2612	262	6	6	0.4678	0	1.77
ceod002794	0.0000	2801	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod002827	0.0000	2786	0.3270	0.0000	0	0	0	0.0000	-1	0.00
ceod002873	0.0000	2770	0.3951	0.0000	0	0	0	0.0000	-1	0.00
ceod002880	0.0365	2769	0.3854	3.6475	101	1	0	0.4356	0	0.19
ceod002893	0.0000	2763	0.3799	0.0000	0	0	0	0.0000	-1	0.00
ceod002912	0.0000	2758	0.3987	0.0000	0	0	0	0.0000	-1	0.00
ceod002939	0.0000	2747	0.3811	0.0000	0	0	0	0.0000	-1	0.00
ceod002953	0.0000	2742	0.3810	0.0000	0	0	0	0.0000	-1	0.00
ceod002955	0.7370	2741	0.4103	4.5604	125	16	4	0.4728	0	3.61
ceod002957	0.0000	2741	0.4061	0.0000	0	0	0	0.0000	-1	0.00
ceod002970	0.0000	2737	0.3738	0.0000	0	0	0	0.0000	-1	0.00
ceod002977	0.0000	2733	0.3679	0.0000	0	0	0	0.0000	-1	0.00
ceod002991	0.6674	2724	0.4178	9.7283	265	9	9	0.4697	0	2.77
ceod003012	0.0000	2719	0.3640	0.0000	0	0	0	0.0000	-1	0.00
ceod003015	0.0000	2717	0.3989	0.0000	0	0	0	0.0000	-1	0.00
ceod003057	0.0000	2702	0.3970	0.0000	0	0	0	0.0000	-1	0.00
ceod003059	0.0000	2701	0.3580	0.0000	0	0	0	0.0000	-1	0.00
ceod003066	0.0374	2697	0.4119	3.7449	101	0	1	0.4752	0	0.19
ceod003099	0.0000	2688	0.3746	0.0000	0	0	0	0.0000	-1	0.00
ceod003107	0.0000	2684	0.3901	0.0000	0	0	0	0.0000	-1	0.00
ceod003114	0.0000	2681	0.3805	0.0000	0	0	0	0.0000	-1	0.00
ceod003136	0.0000	2671	0.3261	0.0000	0	0	0	0.0000	-1	0.00
ceod003146	0.3788	2669	0.3569	6.3320	169	7	3	0.4594	0	1.65
ceod003174	1.7846	2660	0.3932	11.5038	306	19	28	0.3944	0	7.05
ceod003187	0.0000	2657	0.3633	0.0000	0	0	0	0.0000	-1	0.00
ceod003194	0.3784	2656	0.3721	4.5181	120	5	5	0.3475	0	1.83
ceod003265	0.0000	2632	0.3240	0.0000	0	0	0	0.0000	-1	0.00
ceod003267	0.1536	2631	0.3972	8.2478	217	3	1	0.3960	0	0.58
ceod003269	0.0000	2629	0.3704	0.0000	0	0	0	0.0000	-1	0.00
ceod003294	0.0000	2620	0.3374	0.0000	0	0	0	0.0000	-1	0.00
ceod003296	0.0000	2617	0.3721	0.0000	0	0	0	0.0000	-1	0.00
ceod003301	0.0000	2616	0.3639	0.0000	0	0	0	0.0000	-1	0.00
ceod003324	0.0000	2609	0.3877	0.0000	0	0	0	0.0000	-1	0.00
ceod003373	0.0000	2590	0.4162	0.0000	0	0	0	0.0000	-1	0.00
ceod003414	0.2352	2577	0.4125	12.8056	330	6	0	0.4224	0	0.76
ceod003418	0.0000	2576	0.3799	0.0000	0	0	0	0.0000	-1	0.00
ceod003441	0.0788	2565	0.3891	4.2105	108	0	2	0.3911	0	0.38
ceod003443	0.0000	2565	0.3961	0.0000	0	0	0	0.0000	-1	0.00
ceod003455	0.0788	2562	0.3453	5.0742	130	0	2	0.4554	0	0.36
ceod003466	0.0000	2559	0.3956	0.0000	0	0	0	0.0000	-1	0.00
ceod003473	0.0000	2557	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod003512	0.9929	2544	0.4041	24.8035	631	18	7	0.4174	0	2.10
ceod003517	0.0397	2542	0.3749	3.9732	101	1	0	0.3564	0	0.20
ceod003523	0.0000	2539	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod003542	0.1196	2534	0.4014	4.1042	104	0	3	0.3861	0	0.58
ceod003556	0.0399	2529	0.4137	3.9937	101	0	1	0.4455	0	0.20
ceod003571	0.0000	2523	0.3897	0.0000	0	0	0	0.0000	-1	0.00
ceod003578	0.0000	2521	0.4016	0.0000	0	0	0	0.0000	-1	0.00
ceod003580	0.1166	2521	0.4042	8.4094	212	1	2	0.3729	0	0.41
ceod003582	0.0000	2520	0.3817	0.0000	0	0	0	0.0000	-1	0.00
ceod003585	0.0000	2520	0.3831	0.0000	0	0	0	0.0000	-1	0.00
ceod003599	0.0000	2515	0.3523	0.0000	0	0	0	0.0000	-1	0.00
ceod003626	0.0000	2509	0.4121	0.0000	0	0	0	0.0000	-1	0.00
ceod003634	0.0000	2505	0.3729	0.0000	0	0	0	0.0000	-1	0.00
ceod003650	0.0000	2503	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod003654	0.0000	2501	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod003666	0.0000	2498	0.3999	0.0000	0	0	0	0.0000	-1	0.00
ceod003667	0.0000	2497	0.3801	0.0000	0	0	0	0.0000	-1	0.00
ceod003695	0.0000	2490	0.3899	0.0000	0	0	0	0.0000	-1	0.00
ceod003736	0.0000	2477	0.3182	0.0000	0	0	0	0.0000	-1	0.00
ceod003745	0.0000	2473	0.4254	0.0000	0	0	0	0.0000	-1	0.00
ceod003775	0.0000	2460	0.3776	0.0000	0	0	0	0.0000	-1	0.00
ceod003782	0.0000	2459	0.3977	0.0000	0	0	0	0.0000	-1	0.00
ceod003819	0.2480	2444	0.3858	8.7152	213	1	5	0.4175	0	0.94
ceod003827	0.0000	2441	0.3739	0.0000	0	0	0	0.0000	-1	0.00
ceod003843	0.1657	2438	0.3488	5.8244	142	0	4	0.3564	0	0.71
ceod003859	0.0000	2433	0.3268	0.0000	0	0	0	0.0000	-1	0.00
ceod003873	0.2081	2427	0.4104	5.5212	134	0	5	0.4396	0	0.93
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.0000	2417	0.3970	0.0000	0	0	0	0.0000	-1	0.00
ceod003919	0.0836	2416	0.3854	4.8841	118	0	2	0.4307	0	0.38
ceod003922	0.0000	2414	0.3480	0.0000	0	0	0	0.0000	-1	0.00
ceod003928	0.0000	2412	0.3849	0.0000	0	0	0	0.0000	-1	0.00
ceod003952	0.2941	2404	0.3641	7.6539	184	0	7	0.4173	0	1.11
ceod003963	0.0000	2402	0.3822	0.0000	0	0	0	0.0000	-1	0.00
ceod003967	0.0421	2401	0.3701	4.2066	101	0	1	0.3861	0	0.20
ceod003971	0.0000	2399	0.3276	0.0000	0	0	0	0.0000	-1	0.00
ceod003990	0.0000	2395	0.3841	0.0000	0	0	0	0.0000	-1	0.00
ceod004007	0.0000	2392	0.4158	0.0000	0	0	0	0.0000	-1	0.00
ceod004014	0.3803	2390	0.4163	10.7950	258	6	3	0.4763	0	1.43
ceod004024	1.1838	2389	0.3886	14.4412	345	15	13	0.3992	0	4.13
ceod004029	0.0000	2388	0.3656	0.0000	0	0	0	0.0000	-1	0.00
ceod004047	0.0000	2383	0.3958	0.0000	0	0	0	0.0000	-1	0.00
ceod004052	0.0000	2382	0.3701	0.0000	0	0	0	0.0000	-1	0.00
ceod004056	0.0000	2380	0.3134	0.0000	0	0	0	0.0000	-1	0.00
ceod004104	0.0000	2367	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod004108	0.0000	2367	0.3912	0.0000	0	0	0	0.0000	-1	0.00
ceod004159	0.0000	2351	0.3688	0.0000	0	0	0	0.0000	-1	0.00
ceod004239	0.0000	2328	0.3602	0.0000	0	0	0	0.0000	-1	0.00
ceod004258	0.0000	2322	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod004260	0.0870	2322	0.3897	8.6994	202	0	2	0.3366	0	0.28
ceod004285	0.6105	2316	0.4183	10.1036	234	4	10	0.4095	0	2.31
ceod004375	0.0441	2290	0.4284	4.4105	101	1	0	0.4455	0	0.21
ceod004395	0.0000	2285	0.3974	0.0000	0	0	0	0.0000	-1	0.00
ceod004402	0.0000	2284	0.3822	0.0000	0	0	0	0.0000	-1	0.00
ceod004408	0.1327	2283	0.3883	6.4389	147	0	3	0.4587	0	0.55
ceod004411	0.0000	2282	0.4110	0.0000	0	0	0	0.0000	-1	0.00
ceod004414	0.0000	2282	0.3270	0.0000	0	0	0	0.0000	-1	0.00
ceod004432	0.4877	2278	0.4036	10.9745	250	8	3	0.4104	0	1.55
ceod004448	0.0000	2273	0.4021	0.0000	0	0	0	0.0000	-1	0.00
ceod004450	0.0000	2272	0.3824	0.0000	0	0	0	0.0000	-1	0.00
ceod004478	0.0000	2265	0.4106	0.0000	0	0	0	0.0000	-1	0.00
ceod004479	0.0000	2264	0.3648	0.0000	0	0	0	0.0000	-1	0.00
ceod004488	0.0447	2262	0.4248	4.4651	101	1	0	0.3465	0	0.21
ceod004492	0.0000	2261	0.3773	0.0000	0	0	0	0.0000	-1	0.00
ceod004502	0.4026	2258	0.4336	14.5261	328	2	7	0.4048	0	1.27
ceod004533	0.1347	2250	0.4214	9.0667	204	2	1	0.4158	0	0.45
ceod004539	0.0000	2248	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod004550	0.0000	2246	0.4105	0.0000	0	0	0	0.0000	-1	0.00
ceod004567	0.0000	2243	0.3761	0.0000	0	0	0	0.0000	-1	0.00
ceod004570	0.0000	2241	0.3436	0.0000	0	0	0	0.0000	-1	0.00
ceod004628	0.0907	2226	0.3768	4.6271	103	0	2	0.4059	0	0.41
ceod004652	0.0000	2221	0.3944	0.0000	0	0	0	0.0000	-1	0.00
ceod004660	0.0000	2219	0.4271	0.0000	0	0	0	0.0000	-1	0.00
ceod004665	0.0000	2218	0.4257	0.0000	0	0	0	0.0000	-1	0.00
ceod004683	0.0000	2214	0.4052	0.0000	0	0	0	0.0000	-1	0.00
ceod004688	0.0913	2213	0.4108	4.7899	106	0	2	0.3911	0	0.41
ceod004708	0.7325	2206	0.4165	22.8921	505	4	12	0.3886	0	1.94
ceod004733	0.0000	2199	0.3984	0.0000	0	0	0	0.0000	-1	0.00
ceod004734	0.0000	2199	0.3515	0.0000	0	0	0	0.0000	-1	0.00
ceod004739	0.0000	2198	0.3509	0.0000	0	0	0	0.0000	-1	0.00
ceod004754	0.0000	2194	0.3827	0.0000	0	0	0	0.0000	-1	0.00
ceod004761	0.0000	2193	0.3860	0.0000	0	0	0	0.0000	-1	0.00
ceod004769	0.4612	2190	0.3936	6.3014	138	5	5	0.3673	0	1.94
ceod004772	0.0000	2189	0.3399	0.0000	0	0	0	0.0000	-1	0.00
ceod004779	0.0000	2188	0.4142	0.0000	0	0	0	0.0000	-1	0.00
ceod004797	0.0000	2185	0.3834	0.0000	0	0	0	0.0000	-1	0.00
ceod004807	0.0000	2182	0.4225	0.0000	0	0	0	0.0000	-1	0.00
ceod004878	0.0466	2166	0.3749	4.6630	101	0	1	0.4158	0	0.21
ceod004887	0.0000	2162	0.3478	0.0000	0	0	0	0.0000	-1	0.00
ceod004914	0.0000	2158	0.3978	0.0000	0	0	0	0.0000	-1	0.00
ceod004959	0.0000	2146	0.3459	0.0000	0	0	0	0.0000	-1	0.00
ceod004984	0.0944	2139	0.3801	4.8153	103	1	1	0.4158	0	0.42
ceod004994	0.0000	2138	0.3770	0.0000	0	0	0	0.0000	-1	0.00
ceod004995	0.0000	2138	0.3892	0.0000	0	0	0	0.0000	-1	0.00
ceod005010	0.0000	2134	0.4025	0.0000	0	0	0	0.0000	-1	0.00
ceod005011	0.0000	2134	0.3763	0.0000	0	0	0	0.0000	-1	0.00
ceod005033	0.0000	2128	0.3590	0.0000	0	0	0	0.0000	-1	0.00
ceod005050	0.0000	2125	0.3995	0.0000	0	0	0	0.0000	-1	0.00
ceod005063	0.0000	2122	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod005105	0.0000	2113	0.4039	0.0000	0	0	0	0.0000	-1	0.00
ceod005113	0.0000	2111	0.3477	0.0000	0	0	0	0.0000	-1	0.00
ceod005126	0.0000	2107	0.4133	0.0000	0	0	0	0.0000	-1	0.00
ceod005130	0.0000	2106	0.4060	0.0000	0	0	0	0.0000	-1	0.00
ceod005150	0.0000	2103	0.3914	0.0000	0	0	0	0.0000	-1	0.00
ceod005155	0.0000	2102	0.3858	0.0000	0	0	0	0.0000	-1	0.00
ceod005171	0.0000	2098	0.4359	0.0000	0	0	0	0.0000	-1	0.00
ceod005173	0.0000	2097	0.3400	0.0000	0	0	0	0.0000	-1	0.00
ceod005227	0.0000	2087	0.3474	0.0000	0	0	0	0.0000	-1	0.00
ceod005235	0.0000	2085	0.3421	0.0000	0	0	0	0.0000	-1	0.00
ceod005245	0.0000	2082	0.3811	0.0000	0	0	0	0.0000	-1	0.00
ceod005247	0.0000	2082	0.4035	0.0000	0	0	0	0.0000	-1	0.00
ceod005255	0.0000	2080	0.3736	0.0000	0	0	0	0.0000	-1	0.00
ceod005263	0.0000	2079	0.4114	0.0000	0	0	0	0.0000	-1	0.00
ceod005277	0.0000	2076	0.3897	0.0000	0	0	0	0.0000	-1	0.00
ceod005278	0.0000	2076	0.3977	0.0000	0	0	0	0.0000	-1	0.00
ceod005284	0.0000	2074	0.3578	0.0000	0	0	0	0.0000	-1	0.00
ceod005333	0.0000	2061	0.3523	0.0000	0	0	0	0.0000	-1	0.00
ceod005348	0.0000	2059	0.3902	0.0000	0	0	0	0.0000	-1	0.00
ceod005359	0.0000	2056	0.3687	0.0000	0	0	0	0.0000	-1	0.00
ceod005370	0.0983	2054	0.3790	7.4002	152	1	1	0.4109	0	0.37
ceod005371	0.0000	2054	0.3778	0.0000	0	0	0	0.0000	-1	0.00
ceod005375	0.0000	2053	0.4024	0.0000	0	0	0	0.0000	-1	0.00
ceod005397	0.0000	2047	0.3473	0.0000	0	0	0	0.0000	-1	0.00
ceod005442	0.0000	2037	0.3773	0.0000	0	0	0	0.0000	-1	0.00
ceod005477	0.0000	2031	0.3939	0.0000	0	0	0	0.0000	-1	0.00
ceod005479	0.8951	2031	0.4032	14.3772	292	11	7	0.3702	0	2.88
ceod005480	0.0000	2031	0.3725	0.0000	0	0	0	0.0000	-1	0.00
ceod005497	0.0499	2026	0.4342	4.9852	101	0	1	0.4950	0	0.22
ceod005515	0.0000	2022	0.3745	0.0000	0	0	0	0.0000	-1	0.00
ceod005525	0.0000	2020	0.3937	0.0000	0	0	0	0.0000	-1	0.00
ceod005534	0.0501	2017	0.4140	5.0074	101	0	1	0.4752	0	0.22
ceod005609	0.0000	2000	0.3455	0.0000	0	0	0	0.0000	-1	0.00
ceod005620	0.0000	1998	0.4194	0.0000	0	0	0	0.0000	-1	0.00
ceod005624	0.0000	1997	0.3285	0.0000	0	0	0	0.0000	-1	0.00
ceod005625	0.0000	1997	0.3204	0.0000	0	0	0	0.0000	-1	0.00
ceod005659	0.0000	1989	0.4119	0.0000	0	0	0	0.0000	-1	0.00
ceod005687	0.0000	1984	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod005700	0.0000	1981	0.4598	0.0000	0	0	0	0.0000	-1	0.00
ceod005710	0.0000	1980	0.3590	0.0000	0	0	0	0.0000	-1	0.00
ceod005712	0.0510	1980	0.3708	5.1010	101	0	1	0.4455	0	0.22
ceod005724	0.0000	1978	0.3251	0.0000	0	0	0	0.0000	-1	0.00
ceod005731	0.0000	1977	0.3704	0.0000	0	0	0	0.0000	-1	0.00
ceod005732	0.0000	1977	0.3451	0.0000	0	0	0	0.0000	-1	0.00
ceod005737	0.0000	1975	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod005762	0.0000	1970	0.3832	0.0000	0	0	0	0.0000	-1	0.00
ceod005768	0.0000	1969	0.3571	0.0000	0	0	0	0.0000	-1	0.00
ceod005790	0.0000	1966	0.3540	0.0000	0	0	0	0.0000	-1	0.00
ceod005819	0.0000	1958	0.3652	0.0000	0	0	0	0.0000	-1	0.00
ceod005833	0.0000	1955	0.3320	0.0000	0	0	0	0.0000	-1	0.00
ceod005896	0.0000	1941	0.3745	0.0000	0	0	0	0.0000	-1	0.00
ceod005919	0.0000	1937	0.3249	0.0000	0	0	0	0.0000	-1	0.00
ceod005924	0.0000	1936	0.4158	0.0000	0	0	0	0.0000	-1	0.00
ceod005927	0.0000	1936	0.3492	0.0000	0	0	0	0.0000	-1	0.00
ceod005935	0.0000	1934	0.3871	0.0000	0	0	0	0.0000	-1	0.00
ceod005943	0.0000	1933	0.3249	0.0000	0	0	0	0.0000	-1	0.00
ceod005948	0.0000	1933	0.4266	0.0000	0	0	0	0.0000	-1	0.00
ceod005949	0.0000	1932	0.4198	0.0000	0	0	0	0.0000	-1	0.00
ceod005964	2.2514	1929	0.3432	12.9601	250	19	24	0.4411	0	7.18
ceod005983	0.1574	1925	0.4057	6.1299	118	2	1	0.4653	0	0.64
ceod005991	0.0000	1924	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod006000	0.0000	1923	0.4113	0.0000	0	0	0	0.0000	-1	0.00
ceod006013	0.0000	1921	0.3706	0.0000	0	0	0	0.0000	-1	0.00
ceod006014	0.0000	1921	0.3816	0.0000	0	0	0	0.0000	-1	0.00
ceod006022	0.0000	1920	0.4006	0.0000	0	0	0	0.0000	-1	0.00
ceod006034	0.0000	1918	0.4220	0.0000	0	0	0	0.0000	-1	0.00
ceod006041	0.0000	1917	0.4326	0.0000	0	0	0	0.0000	-1	0.00
ceod006060	0.0000	1914	0.4138	0.0000	0	0	0	0.0000	-1	0.00
ceod006069	0.0000	1910	0.3859	0.0000	0	0	0	0.0000	-1	0.00
ceod006071	0.0000	1910	0.4236	0.0000	0	0	0	0.0000	-1	0.00
ceod006077	0.3702	1910	0.4166	5.4974	105	5	2	0.3890	0	1.55
ceod006081	0.1058	1909	0.3658	6.0241	115	0	2	0.4010	0	0.43
ceod006083	0.0000	1908	0.4380	0.0000	0	0	0	0.0000	-1	0.00
ceod006085	0.0000	1908	0.4000	0.0000	0	0	0	0.0000	-1	0.00
ceod006108	0.1592	1903	0.3674	7.9874	152	1	2	0.4191	0	0.59
ceod006112	0.0000	1903	0.3699	0.0000	0	0	0	0.0000	-1	0.00
ceod006139	0.0532	1900	0.3698	5.3158	101	1	0	0.4059	0	0.22
ceod006142	0.0000	1899	0.4144	0.0000	0	0	0	0.0000	-1	0.00
ceod006146	0.0000	1899	0.3575	0.0000	0	0	0	0.0000	-1	0.00
ceod006154	0.0000	1898	0.3646	0.0000	0	0	0	0.0000	-1	0.00
ceod006167	0.0000	1896	0.3787	0.0000	0	0	0	0.0000	-1	0.00
ceod006203	0.0000	1890	0.3534	0.0000	0	0	0	0.0000	-1	0.00
