ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod001315	0.4385	3683	0.3971	10.9150	402	1	15	0.3441	0	1.50
ceod001329	1.9815	3671	0.3905	13.5930	499	19	53	0.3199	0	7.43
ceod001349	0.7106	3645	0.3928	15.8299	577	1	25	0.4143	0	2.34
ceod001352	2.9083	3644	0.3793	15.3677	560	20	85	0.3631	0	9.77
ceod001442	2.1448	3578	0.3907	5.3102	190	21	55	0.4508	0	10.66
ceod001485	0.5683	3542	0.3925	9.4015	333	5	15	0.3550	0	2.34
ceod001491	2.1179	3537	0.3782	15.7478	557	13	61	0.3366	0	6.75
ceod001507	0.1147	3521	0.3771	3.3797	119	2	2	0.3762	0	0.64
ceod001512	1.6817	3519	0.3970	16.3399	575	23	36	0.3385	0	6.02
ceod001562	2.4684	3478	0.3930	21.8229	759	48	37	0.3856	0	8.27
ceod001598	0.8240	3454	0.3628	11.3492	392	9	19	0.3190	0	3.07
ceod001626	0.2600	3435	0.3681	9.8981	340	2	7	0.4114	0	0.88
ceod001627	1.9190	3434	0.3620	19.6273	674	21	44	0.3704	0	6.47
ceod001639	2.6477	3426	0.3914	9.4571	324	20	70	0.4782	0	13.65
ceod001662	10.6689	3413	0.4129	33.0208	1127	84	275	0.4447	0	27.64
ceod001690	1.0115	3395	0.3779	18.6745	634	12	22	0.4121	0	2.83
ceod001697	0.9525	3393	0.4162	20.7486	704	8	24	0.3605	0	2.56
ceod001719	3.3984	3381	0.3853	27.0630	915	14	100	0.3698	0	10.36
ceod001738	0.5458	3366	0.3919	12.2400	412	5	13	0.3724	0	2.05
ceod001762	1.5407	3351	0.3941	11.2802	378	9	42	0.3576	0	6.50
ceod001795	1.7237	3326	0.3821	16.1155	536	10	47	0.3832	0	5.04
ceod001807	7.6755	3322	0.3889	26.0686	866	76	177	0.4125	0	21.53
ceod001816	0.9418	3318	0.4057	12.2363	406	6	25	0.4534	0	3.25
ceod001819	2.8601	3317	0.3920	22.5203	747	29	65	0.4626	0	9.87
ceod001821	3.2920	3315	0.3870	36.1086	1197	51	57	0.3557	0	6.83
ceod001849	0.7967	3295	0.3681	9.7420	321	11	15	0.4547	0	2.78
ceod001858	5.9556	3287	0.3973	41.2230	1355	95	99	0.4198	0	11.35
ceod001866	1.8481	3279	0.3803	26.5325	870	35	25	0.3929	0	4.58
ceod001885	1.5797	3267	0.3765	22.5283	736	25	26	0.3207	0	4.51
ceod001922	1.1805	3247	0.3650	23.4370	761	15	23	0.3549	0	2.84
ceod001924	1.0887	3247	0.3502	15.2756	496	14	21	0.3672	0	2.89
ceod001930	5.4833	3242	0.3869	71.7150	2325	85	91	0.4140	1	11.78
ceod001966	1.9110	3224	0.4164	21.3400	688	20	41	0.4205	0	5.76
ceod001970	1.1065	3221	0.3636	27.4449	884	4	27	0.4574	0	3.46
ceod001971	1.2700	3219	0.3871	25.4737	820	15	26	0.3482	0	3.11
ceod001993	3.1807	3205	0.3705	22.9329	735	57	44	0.3996	0	10.82
ceod002053	2.6601	3166	0.3765	25.9002	820	32	53	0.3709	0	6.50
ceod002070	1.2885	3158	0.4056	54.2115	1712	10	24	0.4220	1	2.10
ceod002110	1.9987	3135	0.4130	14.4179	452	17	45	0.3569	0	6.45
ceod002116	4.3783	3130	0.3690	35.8786	1123	71	65	0.3797	0	11.40
ceod002137	1.3268	3121	0.4058	23.0375	719	17	24	0.3616	0	2.78
ceod002203	0.0982	3085	0.3510	4.7002	145	1	2	0.3762	0	0.48
ceod002208	4.4291	3083	0.3867	33.7658	1041	42	92	0.3288	0	14.14
ceod002238	3.6518	3067	0.3779	55.9504	1716	46	65	0.3877	1	5.45
ceod002245	5.2986	3064	0.3981	36.3903	1115	58	63	0.4311	0	11.17
ceod002257	0.5701	3054	0.3795	13.2613	405	7	10	0.3395	0	1.98
ceod002260	0.6883	3051	0.3714	10.0295	306	3	18	0.4649	0	2.36
ceod002269	0.5551	3048	0.3907	8.5958	262	5	12	0.3029	0	2.08
ceod002277	1.5130	3043	0.3381	15.0181	457	15	31	0.3618	0	4.83
ceod002306	3.6250	3027	0.3848	49.8513	1509	39	69	0.3892	0	6.51
ceod002347	2.1130	3009	0.3961	30.2426	910	22	41	0.3725	0	5.72
ceod002352	2.8748	3004	0.3758	35.3862	1063	28	58	0.3808	0	4.78
ceod002372	2.4023	2995	0.4311	20.7679	622	13	58	0.4182	0	9.54
ceod002389	0.4399	2985	0.3810	10.3853	310	10	3	0.3587	0	1.66
ceod002390	3.1454	2985	0.3886	44.6566	1333	62	31	0.3839	0	5.90
ceod002429	3.6375	2968	0.3679	53.5377	1589	45	55	0.3609	1	6.88
ceod002488	0.3438	2938	0.3857	10.5174	309	1	9	0.3713	0	1.42
ceod002493	1.0252	2936	0.3718	5.0749	149	15	15	0.3554	0	4.91
ceod002503	5.2072	2930	0.3849	64.9829	1904	55	84	0.3607	1	8.68
ceod002534	0.3735	2910	0.3485	22.3711	651	8	3	0.4068	0	0.84
ceod002569	1.6758	2893	0.4113	12.9278	374	10	38	0.3787	0	6.67
ceod002570	1.4628	2893	0.3863	24.6803	714	20	22	0.3517	0	3.87
ceod002574	5.1674	2892	0.3709	75.7607	2191	47	88	0.4180	1	10.27
ceod002640	1.5889	2868	0.3654	25.5230	732	11	34	0.3248	0	3.80
ceod002655	3.0853	2861	0.3509	44.2153	1265	32	56	0.3454	0	4.76
ceod002660	3.9797	2859	0.3403	25.4285	727	31	82	0.3619	0	11.90
ceod002708	0.5002	2837	0.3413	16.0381	455	8	6	0.3395	0	1.58
ceod002727	2.3792	2830	0.3619	17.8445	505	19	48	0.3684	0	10.43
ceod002730	1.8197	2829	0.3715	22.0926	625	21	30	0.4333	0	6.00
ceod002794	1.2874	2801	0.3795	19.7072	552	17	19	0.2962	0	3.97
ceod002827	6.7416	2786	0.3270	25.1974	702	62	125	0.4029	0	14.56
ceod002873	2.1805	2770	0.3951	34.3682	952	22	38	0.3661	0	4.43
ceod002880	1.6439	2769	0.3854	52.2210	1446	12	13	0.4349	1	2.17
ceod002893	1.1263	2763	0.3799	33.3695	922	9	22	0.3855	0	2.16
ceod002912	0.0732	2758	0.3987	3.6621	101	2	0	0.4356	0	0.38
ceod002939	2.6840	2747	0.3811	10.0109	275	29	44	0.3747	0	9.30
ceod002953	1.0314	2742	0.3810	19.7301	541	8	20	0.3455	0	3.11
ceod002955	6.1886	2741	0.4103	61.6563	1690	59	109	0.4181	2	9.32
ceod002957	0.0368	2741	0.4061	3.6848	101	0	1	0.4653	0	0.19
ceod002970	5.5970	2737	0.3738	43.5879	1193	77	74	0.3827	0	11.70
ceod002977	1.4292	2733	0.3679	29.2353	799	12	27	0.4014	0	3.50
ceod002991	2.1909	2724	0.4178	21.8062	594	19	41	0.4422	0	6.57
ceod003012	3.1916	2719	0.3640	29.2387	795	36	50	0.4137	0	7.62
ceod003015	3.3305	2717	0.3989	26.5734	722	38	51	0.3933	0	7.77
ceod003057	5.7620	2702	0.3970	50.9252	1376	90	64	0.4181	1	11.52
ceod003059	1.9826	2701	0.3580	32.5805	880	21	16	0.3586	0	3.38
ceod003066	2.5792	2697	0.4119	20.5784	555	16	53	0.4764	0	9.44
ceod003099	1.6763	2688	0.3746	16.4435	442	18	27	0.3657	0	4.27
ceod003107	2.0317	2684	0.3901	27.2355	731	9	45	0.3495	0	5.45
ceod003114	0.7971	2681	0.3805	29.7650	798	9	8	0.3168	0	1.38
ceod003136	1.4500	2671	0.3261	45.3014	1210	11	25	0.3289	0	2.64
ceod003146	4.0581	2669	0.3569	21.9558	586	35	73	0.4144	0	12.26
ceod003174	3.3759	2660	0.3932	8.4211	224	31	58	0.4170	0	12.72
ceod003187	0.4174	2657	0.3633	12.8340	341	11	0	0.4005	0	1.59
ceod003194	14.9782	2656	0.3721	93.5241	2484	102	91	0.3767	14	11.09
ceod003265	1.0737	2632	0.3240	14.1337	372	7	21	0.3490	0	3.73
ceod003267	1.9962	2631	0.3972	25.2756	665	11	41	0.4149	0	4.67
ceod003269	5.5044	2629	0.3704	43.2864	1138	58	85	0.3759	0	10.11
ceod003294	0.2447	2620	0.3374	11.2595	295	3	3	0.3828	0	0.75
ceod003296	1.4215	2617	0.3721	20.8636	546	12	25	0.3093	0	4.20
ceod003301	2.2370	2616	0.3639	23.0505	603	20	38	0.3440	0	6.12
ceod003324	0.8222	2609	0.3877	16.2514	424	12	9	0.3536	0	2.40
ceod003373	2.7185	2590	0.4162	36.5251	946	32	38	0.4116	0	6.57
ceod003414	1.6461	2577	0.4125	31.0827	801	18	24	0.4117	0	3.75
ceod003418	1.6401	2576	0.3799	29.6972	765	14	28	0.3394	0	3.44
ceod003441	0.2756	2565	0.3891	9.2008	236	0	7	0.5516	0	1.11
ceod003443	4.4901	2565	0.3961	62.1832	1595	44	67	0.4010	2	5.34
ceod003455	3.6585	2562	0.3453	26.7760	686	43	50	0.3324	0	8.94
ceod003466	1.7159	2559	0.3956	39.0778	1000	8	27	0.4226	0	3.40
ceod003473	2.0066	2557	0.3821	21.0012	537	11	40	0.3258	0	5.06
ceod003512	5.5523	2544	0.4041	50.6289	1288	59	81	0.3709	1	8.70
ceod003517	1.7089	2542	0.3749	12.2345	311	12	31	0.3739	0	6.30
ceod003523	3.6790	2539	0.3620	33.3596	847	38	55	0.3105	0	10.17
ceod003542	1.6373	2534	0.4014	22.7703	577	21	20	0.3701	0	3.86
ceod003556	1.6773	2529	0.4137	31.2376	790	20	22	0.4045	0	3.59
ceod003571	2.2418	2523	0.3897	15.0218	379	17	39	0.5012	0	6.77
ceod003578	3.5208	2521	0.4016	19.5954	494	43	45	0.3677	0	12.89
ceod003580	0.7596	2521	0.4042	14.4784	365	2	17	0.4398	0	2.84
ceod003582	1.0020	2520	0.3817	17.3016	436	7	18	0.3410	0	2.46
ceod003585	6.9127	2520	0.3831	42.3413	1067	57	115	0.3807	0	13.49
ceod003599	7.4107	2515	0.3523	65.5268	1648	46	104	0.3783	5	11.48
ceod003626	1.6473	2509	0.4121	14.9861	376	13	28	0.4294	0	5.05
ceod003634	0.7277	2505	0.3729	24.5908	616	3	15	0.4070	0	1.69
ceod003650	2.4830	2503	0.3971	49.9401	1250	15	47	0.3593	0	5.59
ceod003654	2.9392	2501	0.3779	19.3523	484	11	61	0.3122	0	7.82
ceod003666	0.4067	2498	0.3999	14.4115	360	4	5	0.4169	0	1.20
ceod003667	1.2527	2497	0.3801	26.4718	661	17	14	0.3708	0	2.95
ceod003695	1.5036	2490	0.3899	21.4458	534	25	12	0.3765	0	3.39
ceod003736	2.2620	2477	0.3182	23.2136	575	15	41	0.3220	0	5.79
ceod003745	0.4901	2473	0.4254	13.1015	324	7	5	0.4752	0	1.87
ceod003775	2.2593	2460	0.3776	15.6098	384	23	32	0.4580	0	6.40
ceod003782	2.9016	2459	0.3977	10.6547	262	15	57	0.3912	0	11.52
ceod003819	2.8646	2444	0.3858	31.8740	779	35	34	0.3938	0	5.79
ceod003827	6.4400	2441	0.3739	67.7181	1653	39	111	0.3894	1	12.90
ceod003843	4.4266	2438	0.3488	50.5332	1232	30	77	0.3785	1	10.90
ceod003859	0.4908	2433	0.3268	13.3169	324	1	11	0.3399	0	1.35
ceod003873	1.8488	2427	0.4104	10.3832	252	6	39	0.4374	0	6.77
ceod003898	0.0752	2421	0.4674	7.5176	182	0	1	0.5248	0	0.26
ceod003914	0.4179	2417	0.3970	9.8469	238	4	6	0.4812	0	1.42
ceod003919	1.9230	2416	0.3854	22.6407	547	27	19	0.4152	0	5.35
ceod003922	3.3583	2414	0.3480	22.3281	539	21	59	0.3558	0	9.29
ceod003928	0.4681	2412	0.3849	12.5207	302	7	3	0.3851	0	1.55
ceod003952	3.1547	2404	0.3641	18.8852	454	48	27	0.4350	0	10.44
ceod003963	1.8081	2402	0.3822	16.9858	408	6	37	0.3392	0	5.64
ceod003967	2.8301	2401	0.3701	37.4011	898	18	45	0.4158	0	7.20
ceod003971	0.9671	2399	0.3276	23.9683	575	11	12	0.3767	0	2.41
ceod003990	0.5023	2395	0.3841	5.2610	126	6	6	0.4183	0	2.31
ceod004007	1.3064	2392	0.4158	31.1037	744	9	22	0.3510	0	2.50
ceod004014	5.4318	2390	0.4163	50.7113	1212	54	75	0.4135	1	9.03
ceod004024	1.5630	2389	0.3886	35.6635	852	16	21	0.3514	0	3.11
ceod004029	2.4749	2388	0.3656	50.4188	1204	26	31	0.3561	1	3.78
ceod004047	2.0344	2383	0.3958	24.9266	594	16	32	0.3703	0	5.07
ceod004052	3.6776	2382	0.3701	40.8060	972	42	45	0.3432	0	9.39
ceod004056	5.6013	2380	0.3134	31.8487	758	45	88	0.3522	0	13.82
ceod004104	2.0127	2367	0.4014	70.0465	1658	14	24	0.3559	1	3.19
ceod004108	1.4081	2367	0.3912	17.4060	412	15	18	0.3429	0	3.54
ceod004159	1.7597	2351	0.3688	13.7388	323	9	32	0.3830	0	5.21
ceod004239	6.0292	2328	0.3602	57.4313	1337	84	54	0.4016	1	9.56
ceod004258	0.4190	2322	0.3971	14.0396	326	8	2	0.3881	0	1.14
ceod004260	2.8919	2322	0.3897	44.2291	1027	17	49	0.3726	0	6.50
ceod004285	8.1166	2316	0.4183	84.4128	1955	105	81	0.4054	4	9.16
ceod004375	0.3969	2290	0.4284	9.9563	228	5	4	0.4081	0	1.40
ceod004395	3.2267	2285	0.3974	12.1225	277	23	50	0.3280	0	10.09
ceod004402	3.2566	2284	0.3822	31.5674	721	31	43	0.3518	0	7.28
ceod004408	0.9290	2283	0.3883	16.5572	378	9	12	0.3395	0	2.87
ceod004411	0.9869	2282	0.4110	11.9632	273	10	12	0.4207	0	3.43
ceod004414	1.4991	2282	0.3270	27.0815	618	11	23	0.3524	0	3.99
ceod004432	1.9522	2278	0.4036	43.1519	983	14	27	0.4108	0	3.80
ceod004448	1.2864	2273	0.4021	17.9938	409	23	6	0.3578	0	3.66
ceod004450	2.1351	2272	0.3824	36.9278	839	10	38	0.3790	0	4.84
ceod004478	5.5143	2265	0.4106	15.7616	357	31	94	0.4459	0	18.89
ceod004479	0.8940	2264	0.3648	19.2138	435	7	13	0.3604	0	2.25
ceod004488	3.7507	2262	0.4248	11.4943	260	45	39	0.4045	0	13.41
ceod004492	0.3153	2261	0.3773	10.1283	229	5	2	0.2291	0	1.04
ceod004502	1.4314	2258	0.4336	26.5722	600	12	20	0.4332	0	3.69
ceod004533	3.4547	2250	0.4214	39.0667	879	23	54	0.3595	0	7.62
ceod004539	2.8817	2248	0.4014	33.4964	753	20	38	0.4029	0	7.22
ceod004550	3.5076	2246	0.4105	10.0178	225	37	41	0.3878	0	12.34
ceod004567	1.5702	2243	0.3761	18.1899	408	11	24	0.3420	0	4.56
ceod004570	0.4529	2241	0.3436	9.9063	222	2	8	0.3188	0	1.47
ceod004628	1.1797	2226	0.3768	13.8814	309	7	19	0.3542	0	4.18
ceod004652	0.4998	2221	0.3944	7.6092	169	5	6	0.3375	0	2.00
ceod004660	4.5205	2219	0.4271	52.6814	1169	70	28	0.4321	1	7.87
ceod004665	1.2254	2218	0.4257	9.1975	204	19	8	0.4015	0	4.50
ceod004683	7.9562	2214	0.4052	42.1409	933	59	115	0.4218	0	18.51
ceod004688	0.5355	2213	0.4108	6.5974	146	4	8	0.3713	0	2.16
ceod004708	13.9642	2206	0.4165	31.3237	691	120	185	0.4259	0	26.92
ceod004733	2.1583	2199	0.3984	34.4702	758	14	33	0.4093	0	4.72
ceod004734	4.8709	2199	0.3515	56.7531	1248	59	47	0.3618	1	9.15
ceod004739	4.3735	2198	0.3509	22.8389	502	32	61	0.3604	0	12.16
ceod004754	1.4458	2194	0.3827	22.4248	492	6	25	0.4024	0	3.53
ceod004761	6.3862	2193	0.3860	48.1988	1057	59	80	0.4262	0	11.39
ceod004769	2.8132	2190	0.3936	14.2922	313	21	40	0.3777	0	8.42
ceod004772	4.0005	2189	0.3399	32.1151	703	34	53	0.3479	0	10.58
ceod004779	0.9689	2188	0.4142	15.5393	340	9	12	0.3833	0	2.81
ceod004797	1.1094	2185	0.3834	34.9657	764	7	17	0.3296	0	2.76
ceod004807	0.5481	2182	0.4225	11.1824	244	3	9	0.4488	0	2.13
ceod004878	2.4118	2166	0.3749	17.2669	374	18	34	0.3479	0	7.39
ceod004887	0.6540	2162	0.3478	10.8233	234	4	10	0.3034	0	2.34
ceod004914	0.9351	2158	0.3978	15.5236	335	7	13	0.3381	0	2.43
ceod004959	2.0857	2146	0.3459	20.8295	447	12	32	0.3625	0	5.26
ceod004984	0.7980	2139	0.3801	14.8200	317	7	10	0.4345	0	2.62
ceod004994	1.1109	2138	0.3770	46.2114	988	7	4	0.3447	0	1.41
ceod004995	3.6062	2138	0.3892	14.5463	311	29	48	0.3432	0	9.81
ceod005010	1.1771	2134	0.4025	17.1040	365	7	18	0.3842	0	3.79
ceod005011	0.0947	2134	0.3763	4.7329	101	0	2	0.3762	0	0.42
ceod005033	1.6856	2128	0.3590	19.1729	408	17	19	0.3575	0	4.40
ceod005050	2.5191	2125	0.3995	14.3529	305	13	40	0.4216	0	9.13
ceod005063	3.5221	2122	0.4014	20.0754	426	31	43	0.4073	0	9.45
ceod005105	0.6214	2113	0.4039	18.0786	382	7	6	0.3633	0	1.61
ceod005113	0.8124	2111	0.3477	16.9114	357	1	16	0.2766	0	2.35
ceod005126	2.3968	2107	0.4133	21.1201	445	22	28	0.3861	0	5.45
ceod005130	0.6743	2106	0.4060	11.9183	251	2	12	0.4859	0	2.08
ceod005150	1.1564	2103	0.3914	25.2972	532	6	18	0.3960	0	3.43
ceod005155	4.2222	2102	0.3858	27.0219	568	41	47	0.3499	0	11.07
ceod005171	1.2998	2098	0.4359	29.8379	626	14	13	0.4243	0	2.63
ceod005173	1.6371	2097	0.3400	21.2685	446	12	21	0.3294	0	4.42
ceod005227	0.4825	2087	0.3474	20.0767	419	9	1	0.3257	0	1.08
ceod005235	4.5942	2085	0.3421	24.7002	515	34	61	0.3642	0	11.13
ceod005245	2.8540	2082	0.3811	37.9923	791	27	32	0.3158	0	7.09
ceod005247	1.2848	2082	0.4035	12.0077	250	11	15	0.3911	0	4.15
ceod005255	0.2918	2080	0.3736	17.7404	369	3	3	0.4257	0	0.73
ceod005263	9.4209	2079	0.4114	20.0577	417	57	137	0.4813	0	27.18
ceod005277	1.6541	2076	0.3897	34.3449	713	13	21	0.3593	0	3.27
ceod005278	0.6840	2076	0.3977	13.6802	284	2	12	0.4519	0	1.97
ceod005284	3.4576	2074	0.3578	47.0106	975	23	48	0.3497	0	7.62
ceod005333	0.7356	2061	0.3523	21.1063	435	7	8	0.3591	0	1.97
ceod005348	8.2220	2059	0.3902	67.5085	1390	109	58	0.4021	3	13.45
ceod005359	1.6503	2056	0.3687	26.6051	547	7	27	0.3259	0	3.61
ceod005370	2.8228	2054	0.3790	43.0380	884	26	27	0.3802	0	6.64
ceod005371	2.2600	2054	0.3778	25.2678	519	19	27	0.3328	0	5.60
ceod005375	0.6834	2053	0.4024	16.7560	344	3	11	0.2808	0	1.81
ceod005397	3.1988	2047	0.3473	27.8945	571	25	40	0.3700	0	7.99
ceod005442	0.0992	2037	0.3773	5.7928	118	0	2	0.3713	0	0.41
ceod005477	1.0773	2031	0.3939	31.9547	649	11	11	0.3506	0	2.01
ceod005479	8.4978	2031	0.4032	62.4323	1268	37	115	0.3843	2	11.63
ceod005480	2.6243	2031	0.3725	21.4180	435	11	44	0.4191	0	8.05
ceod005497	0.0499	2026	0.4342	4.9852	101	0	1	0.3663	0	0.22
ceod005515	0.4481	2022	0.3745	20.1780	408	5	4	0.4323	0	1.06
ceod005525	0.2500	2020	0.3937	5.7426	116	3	2	0.3267	0	1.06
ceod005534	3.3441	2017	0.4140	21.3684	431	11	56	0.3507	0	8.05
ceod005609	2.9230	2000	0.3455	29.7500	595	13	45	0.3336	0	7.37
ceod005620	0.3919	1998	0.4194	24.0741	481	1	7	0.3045	0	0.87
ceod005624	0.0506	1997	0.3285	5.0576	101	1	0	0.3465	0	0.22
ceod005625	3.0606	1997	0.3204	37.8067	755	21	40	0.3180	0	6.84
ceod005659	5.7381	1989	0.4119	27.0990	539	42	71	0.4315	0	15.87
ceod005687	1.1240	1984	0.3795	30.0907	597	4	18	0.3609	0	2.74
ceod005700	15.9440	1981	0.4598	83.8970	1662	39	100	0.4817	14	12.96
ceod005710	2.8455	1980	0.3590	12.3737	245	28	28	0.4302	0	8.39
ceod005712	4.7439	1980	0.3708	61.6162	1220	59	34	0.4306	1	10.06
ceod005724	1.2204	1978	0.3251	25.7331	509	12	12	0.3296	0	3.29
ceod005731	0.0000	1977	0.3704	0.0000	0	0	0	0.0000	-1	0.00
ceod005732	5.0207	1977	0.3451	41.4770	820	50	48	0.3921	0	10.58
ceod005737	1.2739	1975	0.4130	13.9747	276	16	9	0.4471	0	4.43
ceod005762	0.5102	1970	0.3832	10.3046	203	3	7	0.2646	0	1.70
ceod005768	7.4398	1969	0.3571	82.5292	1625	59	81	0.3097	2	9.22
ceod005790	2.2482	1966	0.3540	35.5544	699	4	40	0.3200	0	6.08
ceod005819	3.3437	1958	0.3652	36.4147	713	20	45	0.3735	0	7.53
ceod005833	0.8783	1955	0.3320	17.7494	347	10	7	0.2984	0	2.62
ceod005896	13.5863	1941	0.3745	90.4173	1755	92	168	0.3699	7	18.37
ceod005919	1.3407	1937	0.3249	25.5550	495	12	13	0.3236	0	2.80
ceod005924	7.6322	1936	0.4158	65.0826	1260	22	98	0.4488	3	11.97
ceod005927	1.0424	1936	0.3492	21.5909	418	7	13	0.3470	0	2.99
ceod005935	1.4105	1934	0.3871	19.7001	381	16	11	0.4092	0	3.48
ceod005943	3.0874	1933	0.3249	36.0062	696	23	36	0.3588	0	6.93
ceod005948	1.2592	1933	0.4266	41.1278	795	1	7	0.5087	0	1.58
ceod005949	2.9653	1932	0.4198	26.9669	521	24	33	0.4118	0	7.76
ceod005964	8.6475	1929	0.3432	40.3318	778	47	119	0.4160	0	21.70
ceod005983	3.7657	1925	0.4057	12.1558	234	20	52	0.3797	0	12.38
ceod005991	0.4158	1924	0.3821	20.6341	397	3	5	0.4057	0	1.05
ceod006000	1.4706	1923	0.4113	22.5689	434	11	17	0.4035	0	3.87
ceod006013	2.5924	1921	0.3706	16.5539	318	14	36	0.3715	0	8.10
ceod006014	7.2233	1921	0.3816	44.2998	851	52	69	0.3828	0	10.69
ceod006022	6.9922	1920	0.4006	44.2708	850	67	44	0.4186	0	15.31
ceod006034	5.4932	1918	0.4220	52.6069	1009	73	31	0.3840	2	8.18
ceod006041	0.1935	1917	0.4326	9.9635	191	3	1	0.4455	0	0.66
ceod006060	1.6311	1914	0.4138	12.9572	248	9	21	0.4122	0	5.28
ceod006069	2.9204	1910	0.3859	14.2932	273	33	22	0.4011	0	9.01
ceod006071	15.2293	1910	0.4236	43.1937	825	165	123	0.4948	0	31.82
ceod006077	3.6476	1910	0.4166	21.4136	409	20	49	0.3765	0	8.39
ceod006081	2.2672	1909	0.3658	22.9963	439	7	36	0.3894	0	6.27
ceod006083	3.8643	1908	0.4380	18.0818	345	57	16	0.3838	0	15.07
ceod006085	5.6048	1908	0.4000	25.7862	492	39	67	0.4437	0	15.82
ceod006108	5.4719	1903	0.3674	29.2170	556	18	85	0.3955	0	14.22
ceod006112	2.5381	1903	0.3699	21.8602	416	14	34	0.3414	0	6.99
ceod006139	4.8979	1900	0.3698	41.3158	785	19	73	0.3426	0	9.55
ceod006142	0.4329	1899	0.4144	12.2170	232	2	6	0.4307	0	1.50
ceod006146	1.5956	1899	0.3575	18.6940	355	11	19	0.3572	0	4.08
ceod006154	0.6712	1898	0.3646	20.4953	389	4	8	0.3449	0	1.72
ceod006167	4.6825	1896	0.3787	58.1224	1102	39	46	0.4601	1	13.21
ceod006203	5.2376	1890	0.3534	28.0952	531	24	75	0.3807	0	11.88
ceod006287	6.1156	1877	0.3386	34.4166	646	27	87	0.3630	0	12.54
ceod006294	3.1194	1876	0.3945	27.9318	524	6	52	0.3279	0	7.00
ceod006349	6.2942	1866	0.3458	72.4544	1352	26	78	0.3305	4	7.82
ceod006354	0.0000	1865	0.3936	0.0000	0	0	0	0.0000	-1	0.00
