ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod001012	0.0000	3995	0.4165	0.0000	0	0	0	0.0000	-1	0.00
ceod001099	0.0000	3902	0.3756	0.0000	0	0	0	0.0000	-1	0.00
ceod001120	0.0260	3878	0.3731	2.6044	101	0	1	0.4059	0	0.16
ceod001154	0.0000	3838	0.4140	0.0000	0	0	0	0.0000	-1	0.00
ceod001177	0.0000	3814	0.3726	0.0000	0	0	0	0.0000	-1	0.00
ceod001201	0.0266	3794	0.4192	2.6621	101	0	1	0.5050	0	0.16
ceod001207	0.0533	3787	0.4203	5.3340	202	2	0	0.4802	0	0.22
ceod001275	0.1898	3725	0.3667	8.3221	310	4	3	0.4215	0	0.72
ceod001285	0.0272	3717	0.3737	2.7172	101	1	0	0.2970	0	0.16
ceod001286	0.0000	3717	0.4305	0.0000	0	0	0	0.0000	-1	0.00
ceod001296	0.0817	3707	0.3621	3.1292	116	3	0	0.3960	0	0.47
ceod001300	0.1661	3703	0.3943	7.7775	288	4	2	0.4026	0	0.62
ceod001315	0.0000	3683	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod001329	0.0825	3671	0.3905	4.1133	151	1	2	0.4785	0	0.43
ceod001349	0.1663	3645	0.3928	8.4225	307	2	4	0.4307	0	0.61
ceod001352	0.0277	3644	0.3793	2.7717	101	0	1	0.3267	0	0.16
ceod001442	0.0847	3578	0.3907	6.0928	218	2	1	0.4521	0	0.35
ceod001485	0.0285	3542	0.3925	2.8515	101	0	1	0.3663	0	0.17
ceod001491	0.0000	3537	0.3782	0.0000	0	0	0	0.0000	-1	0.00
ceod001507	0.0000	3521	0.3771	0.0000	0	0	0	0.0000	-1	0.00
ceod001512	0.0861	3519	0.3970	3.0406	107	1	2	0.3993	0	0.49
ceod001562	0.0000	3478	0.3930	0.0000	0	0	0	0.0000	-1	0.00
ceod001598	0.0000	3454	0.3628	0.0000	0	0	0	0.0000	-1	0.00
ceod001626	0.0000	3435	0.3681	0.0000	0	0	0	0.0000	-1	0.00
ceod001627	0.0000	3434	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod001639	0.0590	3426	0.3914	5.8961	202	0	2	0.3713	0	0.24
ceod001662	0.0296	3413	0.4129	2.9593	101	1	0	0.4653	0	0.17
ceod001690	0.0000	3395	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod001697	0.0000	3393	0.4162	0.0000	0	0	0	0.0000	-1	0.00
ceod001719	0.2091	3381	0.3853	5.3239	180	4	3	0.3508	0	0.94
ceod001738	0.0000	3366	0.3919	0.0000	0	0	0	0.0000	-1	0.00
ceod001762	0.0000	3351	0.3941	0.0000	0	0	0	0.0000	-1	0.00
ceod001795	0.0298	3326	0.3821	2.9765	99	0	1	0.3960	0	0.17
ceod001807	0.3582	3322	0.3889	7.5557	251	9	3	0.4348	0	1.61
ceod001816	0.0304	3318	0.4057	3.0440	101	0	1	0.4356	0	0.17
ceod001819	0.0304	3317	0.3920	3.0449	101	1	0	0.4851	0	0.17
ceod001821	0.0914	3315	0.3870	3.4691	115	0	3	0.3498	0	0.50
ceod001849	0.0307	3295	0.3681	3.0653	101	0	1	0.5446	0	0.17
ceod001858	0.0000	3287	0.3973	0.0000	0	0	0	0.0000	-1	0.00
ceod001866	1.6633	3279	0.3803	5.4285	178	36	18	0.3902	0	8.04
ceod001885	0.0927	3267	0.3765	3.3976	111	1	2	0.4851	0	0.51
ceod001922	0.0311	3247	0.3650	3.1106	101	1	0	0.4257	0	0.17
ceod001924	0.0000	3247	0.3502	0.0000	0	0	0	0.0000	-1	0.00
ceod001930	0.0000	3242	0.3869	0.0000	0	0	0	0.0000	-1	0.00
ceod001966	0.2819	3224	0.4164	18.1762	586	6	3	0.4268	0	0.76
ceod001970	0.1254	3221	0.3636	4.5017	145	2	2	0.4183	0	0.63
ceod001971	0.0000	3219	0.3871	0.0000	0	0	0	0.0000	-1	0.00
ceod001993	0.0000	3205	0.3705	0.0000	0	0	0	0.0000	-1	0.00
ceod002053	0.5423	3166	0.3765	10.2969	326	12	5	0.4537	0	1.87
ceod002070	0.0000	3158	0.4056	0.0000	0	0	0	0.0000	-1	0.00
ceod002110	0.0000	3135	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod002116	0.0000	3130	0.3690	0.0000	0	0	0	0.0000	-1	0.00
ceod002137	0.0000	3121	0.4058	0.0000	0	0	0	0.0000	-1	0.00
ceod002203	0.0000	3085	0.3510	0.0000	0	0	0	0.0000	-1	0.00
ceod002208	0.0000	3083	0.3867	0.0000	0	0	0	0.0000	-1	0.00
ceod002238	0.0000	3067	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod002245	0.2624	3064	0.3981	7.4086	227	3	5	0.4901	0	0.98
ceod002257	0.0000	3054	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod002260	0.0000	3051	0.3714	0.0000	0	0	0	0.0000	-1	0.00
ceod002269	0.0000	3048	0.3907	0.0000	0	0	0	0.0000	-1	0.00
ceod002277	0.0000	3043	0.3381	0.0000	0	0	0	0.0000	-1	0.00
ceod002306	0.1001	3027	0.3848	6.7063	203	1	2	0.4158	0	0.40
ceod002347	0.0000	3009	0.3961	0.0000	0	0	0	0.0000	-1	0.00
ceod002352	0.0000	3004	0.3758	0.0000	0	0	0	0.0000	-1	0.00
ceod002372	0.1349	2995	0.4311	3.6060	108	1	3	0.3886	0	0.71
ceod002389	0.1692	2985	0.3810	6.7337	201	3	2	0.3465	0	0.74
ceod002390	0.2700	2985	0.3886	4.9916	149	4	4	0.4047	0	1.29
ceod002429	0.0000	2968	0.3679	0.0000	0	0	0	0.0000	-1	0.00
ceod002488	0.0000	2938	0.3857	0.0000	0	0	0	0.0000	-1	0.00
ceod002493	0.0000	2936	0.3718	0.0000	0	0	0	0.0000	-1	0.00
ceod002503	0.0000	2930	0.3849	0.0000	0	0	0	0.0000	-1	0.00
ceod002534	0.0000	2910	0.3485	0.0000	0	0	0	0.0000	-1	0.00
ceod002569	0.0000	2893	0.4113	0.0000	0	0	0	0.0000	-1	0.00
ceod002570	0.1725	2893	0.3863	7.6737	222	4	1	0.4495	0	0.71
ceod002574	0.0000	2892	0.3709	0.0000	0	0	0	0.0000	-1	0.00
ceod002640	0.1409	2868	0.3654	7.6360	219	0	4	0.3614	0	0.56
ceod002655	0.0353	2861	0.3509	3.5302	101	0	1	0.3564	0	0.18
ceod002660	0.1060	2859	0.3403	3.6376	104	0	3	0.3927	0	0.55
ceod002708	0.0000	2837	0.3413	0.0000	0	0	0	0.0000	-1	0.00
ceod002727	0.0000	2830	0.3619	0.0000	0	0	0	0.0000	-1	0.00
ceod002730	0.2856	2829	0.3715	14.7402	417	2	6	0.4455	0	0.88
ceod002794	0.0000	2801	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod002827	0.0363	2786	0.3270	3.6253	101	1	0	0.4158	0	0.19
ceod002873	0.0000	2770	0.3951	0.0000	0	0	0	0.0000	-1	0.00
ceod002880	0.1459	2769	0.3854	4.0448	112	1	3	0.4307	0	0.73
ceod002893	0.0000	2763	0.3799	0.0000	0	0	0	0.0000	-1	0.00
ceod002912	0.0000	2758	0.3987	0.0000	0	0	0	0.0000	-1	0.00
ceod002939	0.0000	2747	0.3811	0.0000	0	0	0	0.0000	-1	0.00
ceod002953	0.0368	2742	0.3810	3.6834	101	1	0	0.5149	0	0.19
ceod002955	1.1423	2741	0.4103	15.2499	418	12	19	0.4762	0	4.06
ceod002957	0.0000	2741	0.4061	0.0000	0	0	0	0.0000	-1	0.00
ceod002970	0.4826	2737	0.3738	9.4264	258	9	4	0.3793	0	2.00
ceod002977	0.3326	2733	0.3679	12.5503	343	4	5	0.4631	0	1.03
ceod002991	1.1832	2724	0.4178	18.9060	515	5	27	0.4594	0	4.48
ceod003012	0.1486	2719	0.3640	4.2663	116	1	3	0.4480	0	0.73
ceod003015	0.0000	2717	0.3989	0.0000	0	0	0	0.0000	-1	0.00
ceod003057	0.1121	2702	0.3970	11.2139	303	2	1	0.4026	0	0.32
ceod003059	0.0000	2701	0.3580	0.0000	0	0	0	0.0000	-1	0.00
ceod003066	0.3745	2697	0.4119	8.3055	224	3	7	0.4455	0	1.28
ceod003099	0.0000	2688	0.3746	0.0000	0	0	0	0.0000	-1	0.00
ceod003107	0.1882	2684	0.3901	4.2101	113	4	1	0.4238	0	0.93
ceod003114	0.0000	2681	0.3805	0.0000	0	0	0	0.0000	-1	0.00
ceod003136	0.0378	2671	0.3261	3.7814	101	1	0	0.3564	0	0.19
ceod003146	0.4541	2669	0.3569	7.7557	207	8	4	0.4488	0	1.77
ceod003174	1.8605	2660	0.3932	8.0827	215	29	20	0.4193	0	7.54
ceod003187	0.0000	2657	0.3633	0.0000	0	0	0	0.0000	-1	0.00
ceod003194	0.0761	2656	0.3721	3.9910	106	0	2	0.3861	0	0.38
ceod003265	0.0000	2632	0.3240	0.0000	0	0	0	0.0000	-1	0.00
ceod003267	0.4607	2631	0.3972	9.1980	242	1	11	0.4125	0	1.71
ceod003269	0.0768	2629	0.3704	3.8798	102	0	2	0.3861	0	0.38
ceod003294	0.0000	2620	0.3374	0.0000	0	0	0	0.0000	-1	0.00
ceod003296	0.0000	2617	0.3721	0.0000	0	0	0	0.0000	-1	0.00
ceod003301	0.0000	2616	0.3639	0.0000	0	0	0	0.0000	-1	0.00
ceod003324	0.0000	2609	0.3877	0.0000	0	0	0	0.0000	-1	0.00
ceod003373	0.0000	2590	0.4162	0.0000	0	0	0	0.0000	-1	0.00
ceod003414	0.0000	2577	0.4125	0.0000	0	0	0	0.0000	-1	0.00
ceod003418	0.0000	2576	0.3799	0.0000	0	0	0	0.0000	-1	0.00
ceod003441	0.2347	2565	0.3891	13.5283	347	1	5	0.3927	0	0.65
ceod003443	0.0394	2565	0.3961	3.9376	101	0	1	0.3762	0	0.19
ceod003455	0.0000	2562	0.3453	0.0000	0	0	0	0.0000	-1	0.00
ceod003466	0.0000	2559	0.3956	0.0000	0	0	0	0.0000	-1	0.00
ceod003473	0.0000	2557	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod003512	1.1513	2544	0.4041	20.4009	519	17	12	0.4128	0	3.00
ceod003517	0.0397	2542	0.3749	3.9732	101	1	0	0.3663	0	0.20
ceod003523	0.0000	2539	0.3620	0.0000	0	0	0	0.0000	-1	0.00
ceod003542	0.0399	2534	0.4014	3.9858	101	1	0	0.3168	0	0.20
ceod003556	0.2396	2529	0.4137	4.3891	111	3	3	0.3779	0	1.15
ceod003571	0.0000	2523	0.3897	0.0000	0	0	0	0.0000	-1	0.00
ceod003578	0.0000	2521	0.4016	0.0000	0	0	0	0.0000	-1	0.00
ceod003580	0.2804	2521	0.4042	9.2820	234	6	1	0.4286	0	1.11
ceod003582	0.0401	2520	0.3817	4.0079	101	1	0	0.3564	0	0.20
ceod003585	0.0401	2520	0.3831	4.0079	101	0	1	0.4158	0	0.20
ceod003599	0.2811	2515	0.3523	6.2028	156	5	2	0.3239	0	1.24
ceod003626	0.0000	2509	0.4121	0.0000	0	0	0	0.0000	-1	0.00
ceod003634	0.0403	2505	0.3729	4.0319	101	0	1	0.3861	0	0.20
ceod003650	0.0000	2503	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod003654	0.0000	2501	0.3779	0.0000	0	0	0	0.0000	-1	0.00
ceod003666	0.0000	2498	0.3999	0.0000	0	0	0	0.0000	-1	0.00
ceod003667	0.0000	2497	0.3801	0.0000	0	0	0	0.0000	-1	0.00
ceod003695	0.0811	2490	0.3899	4.4980	112	2	0	0.4257	0	0.38
ceod003736	0.0000	2477	0.3182	0.0000	0	0	0	0.0000	-1	0.00
ceod003745	0.0000	2473	0.4254	0.0000	0	0	0	0.0000	-1	0.00
ceod003775	0.0000	2460	0.3776	0.0000	0	0	0	0.0000	-1	0.00
ceod003782	0.0000	2459	0.3977	0.0000	0	0	0	0.0000	-1	0.00
ceod003819	0.4133	2444	0.3858	11.8249	289	4	6	0.4119	0	1.47
ceod003827	0.0000	2441	0.3739	0.0000	0	0	0	0.0000	-1	0.00
ceod003843	0.2071	2438	0.3488	5.2502	128	1	4	0.3525	0	0.94
ceod003859	0.0000	2433	0.3268	0.0000	0	0	0	0.0000	-1	0.00
ceod003873	0.0416	2427	0.4104	4.1615	101	0	1	0.4059	0	0.20
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.0000	2417	0.3970	0.0000	0	0	0	0.0000	-1	0.00
ceod003919	0.1672	2416	0.3854	8.9404	216	2	2	0.4332	0	0.61
ceod003922	0.0000	2414	0.3480	0.0000	0	0	0	0.0000	-1	0.00
ceod003928	0.0000	2412	0.3849	0.0000	0	0	0	0.0000	-1	0.00
ceod003952	0.0840	2404	0.3641	4.4925	108	1	1	0.4257	0	0.39
ceod003963	0.0000	2402	0.3822	0.0000	0	0	0	0.0000	-1	0.00
ceod003967	0.0421	2401	0.3701	4.2066	101	0	1	0.4257	0	0.20
ceod003971	0.0421	2399	0.3276	4.2101	101	1	0	0.5149	0	0.20
ceod003990	0.0000	2395	0.3841	0.0000	0	0	0	0.0000	-1	0.00
ceod004007	0.0000	2392	0.4158	0.0000	0	0	0	0.0000	-1	0.00
ceod004014	0.0000	2390	0.4163	0.0000	0	0	0	0.0000	-1	0.00
ceod004024	0.2959	2389	0.3886	14.4830	346	4	3	0.3932	0	0.78
ceod004029	0.0000	2388	0.3656	0.0000	0	0	0	0.0000	-1	0.00
ceod004047	0.0424	2383	0.3958	4.2384	101	0	1	0.3762	0	0.20
ceod004052	0.0000	2382	0.3701	0.0000	0	0	0	0.0000	-1	0.00
ceod004056	0.0000	2380	0.3134	0.0000	0	0	0	0.0000	-1	0.00
ceod004104	0.0000	2367	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod004108	0.0000	2367	0.3912	0.0000	0	0	0	0.0000	-1	0.00
ceod004159	0.0000	2351	0.3688	0.0000	0	0	0	0.0000	-1	0.00
ceod004239	0.0868	2328	0.3602	8.6770	202	2	0	0.3515	0	0.28
ceod004258	0.0000	2322	0.3971	0.0000	0	0	0	0.0000	-1	0.00
ceod004260	0.3915	2322	0.3897	7.2782	169	5	4	0.3597	0	1.55
ceod004285	0.5669	2316	0.4183	14.7237	341	8	5	0.4341	0	2.07
ceod004375	0.0000	2290	0.4284	0.0000	0	0	0	0.0000	-1	0.00
ceod004395	0.0442	2285	0.3974	4.4201	101	0	1	0.3960	0	0.21
ceod004402	0.0442	2284	0.3822	4.4221	101	0	1	0.4257	0	0.21
ceod004408	0.1327	2283	0.3883	11.6075	265	1	2	0.4785	0	0.39
ceod004411	0.0000	2282	0.4110	0.0000	0	0	0	0.0000	-1	0.00
ceod004414	0.0447	2282	0.3270	4.4698	102	1	0	0.3861	0	0.21
ceod004432	0.0443	2278	0.4036	4.4337	101	1	0	0.3960	0	0.21
ceod004448	0.0000	2273	0.4021	0.0000	0	0	0	0.0000	-1	0.00
ceod004450	0.0000	2272	0.3824	0.0000	0	0	0	0.0000	-1	0.00
ceod004478	0.1784	2265	0.4106	4.9007	111	2	2	0.4109	0	0.81
ceod004479	0.0000	2264	0.3648	0.0000	0	0	0	0.0000	-1	0.00
ceod004488	0.0000	2262	0.4248	0.0000	0	0	0	0.0000	-1	0.00
ceod004492	0.0000	2261	0.3773	0.0000	0	0	0	0.0000	-1	0.00
ceod004502	0.3578	2258	0.4336	21.0806	476	1	7	0.4035	0	0.81
ceod004533	0.0898	2250	0.4214	8.9778	202	0	2	0.4158	0	0.29
ceod004539	0.0000	2248	0.4014	0.0000	0	0	0	0.0000	-1	0.00
ceod004550	0.0000	2246	0.4105	0.0000	0	0	0	0.0000	-1	0.00
ceod004567	0.0000	2243	0.3761	0.0000	0	0	0	0.0000	-1	0.00
ceod004570	0.0000	2241	0.3436	0.0000	0	0	0	0.0000	-1	0.00
ceod004628	0.1361	2226	0.3768	5.4358	121	1	2	0.3927	0	0.59
ceod004652	0.0000	2221	0.3944	0.0000	0	0	0	0.0000	-1	0.00
ceod004660	0.0000	2219	0.4271	0.0000	0	0	0	0.0000	-1	0.00
ceod004665	0.0000	2218	0.4257	0.0000	0	0	0	0.0000	-1	0.00
ceod004683	0.0912	2214	0.4052	5.0587	112	0	2	0.4901	0	0.41
ceod004688	0.1365	2213	0.4108	6.1455	136	2	1	0.3366	0	0.57
ceod004708	1.6482	2206	0.4165	17.8604	394	22	14	0.4769	0	5.04
ceod004733	0.0000	2199	0.3984	0.0000	0	0	0	0.0000	-1	0.00
ceod004734	0.0000	2199	0.3515	0.0000	0	0	0	0.0000	-1	0.00
ceod004739	0.0000	2198	0.3509	0.0000	0	0	0	0.0000	-1	0.00
ceod004754	0.0460	2194	0.3827	4.6035	101	1	0	0.3861	0	0.21
ceod004761	0.0461	2193	0.3860	4.6056	101	0	1	0.4455	0	0.21
ceod004769	0.1845	2190	0.3936	10.0000	219	2	2	0.3663	0	0.57
ceod004772	0.0000	2189	0.3399	0.0000	0	0	0	0.0000	-1	0.00
ceod004779	0.0000	2188	0.4142	0.0000	0	0	0	0.0000	-1	0.00
ceod004797	0.0000	2185	0.3834	0.0000	0	0	0	0.0000	-1	0.00
ceod004807	0.0000	2182	0.4225	0.0000	0	0	0	0.0000	-1	0.00
ceod004878	0.0000	2166	0.3749	0.0000	0	0	0	0.0000	-1	0.00
ceod004887	0.0000	2162	0.3478	0.0000	0	0	0	0.0000	-1	0.00
ceod004914	0.0000	2158	0.3978	0.0000	0	0	0	0.0000	-1	0.00
ceod004959	0.0000	2146	0.3459	0.0000	0	0	0	0.0000	-1	0.00
ceod004984	0.0472	2139	0.3801	4.7218	101	0	1	0.4059	0	0.21
ceod004994	0.0000	2138	0.3770	0.0000	0	0	0	0.0000	-1	0.00
ceod004995	0.0000	2138	0.3892	0.0000	0	0	0	0.0000	-1	0.00
ceod005010	0.0000	2134	0.4025	0.0000	0	0	0	0.0000	-1	0.00
ceod005011	0.0000	2134	0.3763	0.0000	0	0	0	0.0000	-1	0.00
ceod005033	0.0000	2128	0.3590	0.0000	0	0	0	0.0000	-1	0.00
ceod005050	0.0000	2125	0.3995	0.0000	0	0	0	0.0000	-1	0.00
ceod005063	0.0476	2122	0.4014	4.7597	101	1	0	0.3465	0	0.21
ceod005105	0.0000	2113	0.4039	0.0000	0	0	0	0.0000	-1	0.00
ceod005113	0.0000	2111	0.3477	0.0000	0	0	0	0.0000	-1	0.00
ceod005126	0.0000	2107	0.4133	0.0000	0	0	0	0.0000	-1	0.00
ceod005130	0.0000	2106	0.4060	0.0000	0	0	0	0.0000	-1	0.00
ceod005150	0.0000	2103	0.3914	0.0000	0	0	0	0.0000	-1	0.00
ceod005155	0.0000	2102	0.3858	0.0000	0	0	0	0.0000	-1	0.00
ceod005171	0.2407	2098	0.4359	13.4890	283	2	3	0.4356	0	0.68
ceod005173	0.0000	2097	0.3400	0.0000	0	0	0	0.0000	-1	0.00
ceod005227	0.0000	2087	0.3474	0.0000	0	0	0	0.0000	-1	0.00
ceod005235	0.0000	2085	0.3421	0.0000	0	0	0	0.0000	-1	0.00
ceod005245	0.0000	2082	0.3811	0.0000	0	0	0	0.0000	-1	0.00
ceod005247	0.0000	2082	0.4035	0.0000	0	0	0	0.0000	-1	0.00
ceod005255	0.0000	2080	0.3736	0.0000	0	0	0	0.0000	-1	0.00
ceod005263	0.0000	2079	0.4114	0.0000	0	0	0	0.0000	-1	0.00
ceod005277	0.3892	2076	0.3897	5.6840	118	5	3	0.4233	0	1.66
ceod005278	0.0000	2076	0.3977	0.0000	0	0	0	0.0000	-1	0.00
ceod005284	0.0487	2074	0.3578	4.8698	101	0	1	0.4158	0	0.22
ceod005333	0.0000	2061	0.3523	0.0000	0	0	0	0.0000	-1	0.00
ceod005348	0.0000	2059	0.3902	0.0000	0	0	0	0.0000	-1	0.00
ceod005359	0.0000	2056	0.3687	0.0000	0	0	0	0.0000	-1	0.00
ceod005370	0.2459	2054	0.3790	6.2804	129	4	1	0.3842	0	1.02
ceod005371	0.0000	2054	0.3778	0.0000	0	0	0	0.0000	-1	0.00
ceod005375	0.0000	2053	0.4024	0.0000	0	0	0	0.0000	-1	0.00
ceod005397	0.0000	2047	0.3473	0.0000	0	0	0	0.0000	-1	0.00
ceod005442	0.0000	2037	0.3773	0.0000	0	0	0	0.0000	-1	0.00
ceod005477	0.0497	2031	0.3939	4.9729	101	1	0	0.4356	0	0.22
ceod005479	1.4919	2031	0.4032	19.0547	387	20	10	0.3964	0	4.69
ceod005480	0.0497	2031	0.3725	4.9729	101	1	0	0.4554	0	0.22
ceod005497	0.0000	2026	0.4342	0.0000	0	0	0	0.0000	-1	0.00
ceod005515	0.0000	2022	0.3745	0.0000	0	0	0	0.0000	-1	0.00
ceod005525	0.0000	2020	0.3937	0.0000	0	0	0	0.0000	-1	0.00
ceod005534	0.0997	2017	0.4140	9.9653	201	1	1	0.4109	0	0.30
ceod005609	0.0000	2000	0.3455	0.0000	0	0	0	0.0000	-1	0.00
ceod005620	0.0000	1998	0.4194	0.0000	0	0	0	0.0000	-1	0.00
ceod005624	0.0000	1997	0.3285	0.0000	0	0	0	0.0000	-1	0.00
ceod005625	0.0000	1997	0.3204	0.0000	0	0	0	0.0000	-1	0.00
ceod005659	0.1016	1989	0.4119	6.7371	134	1	1	0.3614	0	0.40
ceod005687	0.0000	1984	0.3795	0.0000	0	0	0	0.0000	-1	0.00
ceod005700	0.0000	1981	0.4598	0.0000	0	0	0	0.0000	-1	0.00
ceod005710	0.0000	1980	0.3590	0.0000	0	0	0	0.0000	-1	0.00
ceod005712	0.0000	1980	0.3708	0.0000	0	0	0	0.0000	-1	0.00
ceod005724	0.0000	1978	0.3251	0.0000	0	0	0	0.0000	-1	0.00
ceod005731	0.0000	1977	0.3704	0.0000	0	0	0	0.0000	-1	0.00
ceod005732	0.0000	1977	0.3451	0.0000	0	0	0	0.0000	-1	0.00
ceod005737	0.0000	1975	0.4130	0.0000	0	0	0	0.0000	-1	0.00
ceod005762	0.0000	1970	0.3832	0.0000	0	0	0	0.0000	-1	0.00
ceod005768	0.0513	1969	0.3571	5.1295	101	1	0	0.2970	0	0.22
ceod005790	0.0504	1966	0.3540	5.0356	99	0	1	0.2772	0	0.22
ceod005819	0.0000	1958	0.3652	0.0000	0	0	0	0.0000	-1	0.00
ceod005833	0.0000	1955	0.3320	0.0000	0	0	0	0.0000	-1	0.00
ceod005896	0.0515	1941	0.3745	5.1520	100	1	0	0.3465	0	0.22
ceod005919	0.0000	1937	0.3249	0.0000	0	0	0	0.0000	-1	0.00
ceod005924	0.0000	1936	0.4158	0.0000	0	0	0	0.0000	-1	0.00
ceod005927	0.0000	1936	0.3492	0.0000	0	0	0	0.0000	-1	0.00
ceod005935	0.0000	1934	0.3871	0.0000	0	0	0	0.0000	-1	0.00
ceod005943	0.0000	1933	0.3249	0.0000	0	0	0	0.0000	-1	0.00
ceod005948	0.0523	1933	0.4266	5.2250	101	0	1	0.6238	0	0.22
ceod005949	0.0523	1932	0.4198	5.2277	101	1	0	0.4257	0	0.22
ceod005964	0.9948	1929	0.3432	10.5236	203	7	12	0.4461	0	3.33
ceod005983	0.0525	1925	0.4057	5.2468	101	1	0	0.4356	0	0.22
ceod005991	0.0000	1924	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod006000	0.0525	1923	0.4113	5.2522	101	1	0	0.4257	0	0.22
ceod006013	0.0000	1921	0.3706	0.0000	0	0	0	0.0000	-1	0.00
ceod006014	0.0000	1921	0.3816	0.0000	0	0	0	0.0000	-1	0.00
ceod006022	0.0000	1920	0.4006	0.0000	0	0	0	0.0000	-1	0.00
ceod006034	0.0000	1918	0.4220	0.0000	0	0	0	0.0000	-1	0.00
ceod006041	0.0000	1917	0.4326	0.0000	0	0	0	0.0000	-1	0.00
ceod006060	0.0000	1914	0.4138	0.0000	0	0	0	0.0000	-1	0.00
ceod006069	0.0000	1910	0.3859	0.0000	0	0	0	0.0000	-1	0.00
ceod006071	0.0000	1910	0.4236	0.0000	0	0	0	0.0000	-1	0.00
ceod006077	0.1058	1910	0.4166	5.8115	111	0	2	0.3762	0	0.44
ceod006081	1.2169	1909	0.3658	13.0959	250	12	11	0.4283	0	4.40
ceod006083	0.0000	1908	0.4380	0.0000	0	0	0	0.0000	-1	0.00
ceod006085	0.0000	1908	0.4000	0.0000	0	0	0	0.0000	-1	0.00
ceod006108	0.0531	1903	0.3674	5.3074	101	0	1	0.4455	0	0.22
ceod006112	0.0000	1903	0.3699	0.0000	0	0	0	0.0000	-1	0.00
ceod006139	0.0000	1900	0.3698	0.0000	0	0	0	0.0000	-1	0.00
ceod006142	0.0000	1899	0.4144	0.0000	0	0	0	0.0000	-1	0.00
ceod006146	0.0000	1899	0.3575	0.0000	0	0	0	0.0000	-1	0.00
ceod006154	0.0000	1898	0.3646	0.0000	0	0	0	0.0000	-1	0.00
ceod006167	0.0000	1896	0.3787	0.0000	0	0	0	0.0000	-1	0.00
ceod006203	0.0000	1890	0.3534	0.0000	0	0	0	0.0000	-1	0.00
ceod006287	0.0000	1877	0.3386	0.0000	0	0	0	0.0000	-1	0.00
