ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ceod003626	2.9115	2509	0.4121	13.4715	338	19	50	0.4366	0	8.75
ceod003634	1.4535	2505	0.3729	31.6966	794	11	21	0.3747	0	3.55
ceod003650	1.5330	2503	0.3971	12.7048	318	18	20	0.3585	0	4.80
ceod003654	1.1963	2501	0.3779	10.8357	271	15	15	0.3053	0	3.91
ceod003666	1.0408	2498	0.3999	12.3699	309	7	19	0.3899	0	3.27
ceod003667	1.3761	2497	0.3801	20.1041	502	13	21	0.3856	0	3.67
ceod003695	1.7020	2490	0.3899	23.4137	583	18	24	0.3835	0	3.71
ceod003736	1.6504	2477	0.3182	14.3319	355	10	31	0.3081	0	5.07
ceod003745	1.1027	2473	0.4254	9.6644	239	12	15	0.4752	0	3.54
ceod003775	2.1984	2460	0.3776	16.7886	413	9	44	0.4465	0	5.85
ceod003782	1.9402	2459	0.3977	15.5754	383	16	32	0.3913	0	6.90
ceod003819	2.9378	2444	0.3858	30.4010	743	27	44	0.4020	0	6.62
ceod003827	5.3023	2441	0.3739	43.2200	1055	52	76	0.4016	0	10.69
ceod003843	4.1087	2438	0.3488	41.0993	1002	44	55	0.3772	0	9.39
ceod003859	1.3243	2433	0.3268	11.2207	273	12	20	0.3592	0	4.27
ceod003873	1.4598	2427	0.4104	10.5480	256	6	30	0.4354	0	4.94
ceod003898	0.0000	2421	0.4674	0.0000	0	0	0	0.0000	-1	0.00
ceod003914	0.3736	2417	0.3970	9.3091	225	1	8	0.4345	0	1.39
ceod003919	2.0066	2416	0.3854	16.1010	389	22	26	0.4266	0	6.01
ceod003922	3.0290	2414	0.3480	8.8235	213	35	38	0.3528	0	10.95
ceod003928	1.2061	2412	0.3849	7.5041	181	16	13	0.3793	0	4.73
ceod003952	4.1036	2404	0.3641	23.5441	566	43	55	0.4276	0	12.41
ceod003963	2.4388	2402	0.3822	14.6128	351	17	41	0.3387	0	8.05
ceod003967	3.9542	2401	0.3701	46.0225	1105	43	51	0.3815	0	10.14
ceod003971	0.9271	2399	0.3276	27.6365	663	12	10	0.3825	0	2.27
ceod003990	0.7307	2395	0.3841	5.2610	126	5	13	0.4158	0	3.33
ceod004007	1.9712	2392	0.4158	25.3344	606	21	26	0.3223	0	4.23
ceod004014	5.8695	2390	0.4163	43.9331	1050	70	69	0.4082	0	11.06
ceod004024	2.1134	2389	0.3886	30.1381	720	18	32	0.3642	0	4.74
ceod004029	4.9456	2388	0.3656	33.1658	792	57	59	0.3435	0	10.81
ceod004047	2.9664	2383	0.3958	27.4024	653	22	48	0.3553	0	8.41
ceod004052	4.5709	2382	0.3701	17.8421	425	33	75	0.3331	0	14.07
ceod004056	5.5160	2380	0.3134	33.7815	804	34	85	0.3512	0	13.32
ceod004104	1.7862	2367	0.4014	50.1479	1187	16	19	0.3634	1	3.18
ceod004108	1.5361	2367	0.3912	24.4613	579	11	25	0.3350	0	3.65
ceod004159	2.0566	2351	0.3688	15.1425	356	13	35	0.3797	0	6.54
ceod004239	6.1589	2328	0.3602	48.7543	1135	73	69	0.4115	0	10.82
ceod004258	0.5857	2322	0.3971	13.9535	324	10	4	0.3918	0	1.72
ceod004260	5.4027	2322	0.3897	35.4005	822	29	96	0.3572	0	14.80
ceod004285	6.2418	2316	0.4183	58.8515	1363	68	75	0.3971	1	9.08
ceod004375	0.4852	2290	0.4284	5.6332	129	4	7	0.4122	0	2.15
ceod004395	2.7969	2285	0.3974	16.8928	386	16	47	0.3446	0	7.94
ceod004402	6.3082	2284	0.3822	29.9037	683	60	83	0.3679	0	15.77
ceod004408	2.0793	2283	0.3883	14.8051	338	12	35	0.3328	0	6.18
ceod004411	3.0526	2282	0.4110	17.9667	410	26	43	0.4405	0	9.70
ceod004414	1.0044	2282	0.3270	23.1376	528	7	16	0.3767	0	2.41
ceod004432	3.7744	2278	0.4036	42.9763	979	53	32	0.3924	0	7.19
ceod004448	0.7026	2273	0.4021	5.4114	123	7	9	0.4505	0	3.10
ceod004450	1.9098	2272	0.3824	35.2993	802	18	25	0.3784	0	3.76
ceod004478	3.7890	2265	0.4106	9.5364	216	31	55	0.4183	0	13.55
ceod004479	0.8043	2264	0.3648	12.2792	278	3	15	0.3680	0	2.56
ceod004488	3.7140	2262	0.4248	11.9805	271	36	47	0.3979	0	12.95
ceod004492	0.0447	2261	0.3773	4.4670	101	0	1	0.4554	0	0.21
ceod004502	2.4601	2258	0.4336	24.4021	551	21	34	0.4347	0	6.83
ceod004533	2.0204	2250	0.4214	23.9556	539	11	34	0.3338	0	5.18
ceod004539	3.3203	2248	0.4014	24.5107	551	31	35	0.3884	0	8.65
ceod004550	2.2035	2246	0.4105	9.1719	206	18	31	0.3837	0	8.37
ceod004567	2.0646	2243	0.3761	15.2029	341	18	28	0.3349	0	6.21
ceod004570	1.3458	2241	0.3436	13.4315	301	14	16	0.2786	0	4.29
ceod004628	1.3612	2226	0.3768	8.7152	194	13	17	0.3630	0	5.14
ceod004652	0.9968	2221	0.3944	15.4885	344	8	14	0.3303	0	3.03
ceod004660	3.4416	2219	0.4271	36.8184	817	41	34	0.4214	0	7.63
ceod004665	3.5365	2218	0.4257	18.4851	410	35	44	0.4015	0	9.80
ceod004683	5.6215	2214	0.4052	45.2575	1002	42	81	0.3919	0	11.97
ceod004688	0.4546	2213	0.4108	6.2811	139	3	7	0.3713	0	1.90
ceod004708	12.3155	2206	0.4165	29.0118	640	88	181	0.4223	0	25.52
ceod004733	2.4152	2199	0.3984	24.5566	540	19	34	0.4112	0	5.64
ceod004734	4.9081	2199	0.3515	27.2851	600	50	57	0.3498	0	15.25
ceod004739	1.7461	2198	0.3509	18.9263	416	11	27	0.3557	0	5.01
ceod004754	2.9608	2194	0.3827	26.8915	590	20	45	0.3978	0	7.80
ceod004761	3.6630	2193	0.3860	47.6060	1044	27	45	0.4352	0	7.16
ceod004769	2.1680	2190	0.3936	16.7123	366	17	30	0.3674	0	7.23
ceod004772	2.1677	2189	0.3399	22.9328	502	12	35	0.3617	0	6.21
ceod004779	0.6458	2188	0.4142	13.3912	293	3	11	0.3925	0	1.87
ceod004797	1.0169	2185	0.3834	15.2860	334	11	11	0.3150	0	3.47
ceod004807	1.1013	2182	0.4225	11.5490	252	9	15	0.4418	0	4.14
ceod004878	1.9548	2166	0.3749	18.1440	393	11	31	0.3471	0	6.33
ceod004887	1.7225	2162	0.3478	13.5985	294	12	25	0.3032	0	4.98
ceod004914	1.1158	2158	0.3978	16.4504	355	3	21	0.3511	0	3.25
ceod004959	0.0000	2146	0.3459	0.0000	0	0	0	0.0000	-1	0.00
ceod004984	1.3137	2139	0.3801	14.2590	305	11	17	0.4300	0	4.07
ceod004994	1.4556	2138	0.3770	25.7250	550	8	23	0.3127	0	2.99
ceod004995	1.6618	2138	0.3892	12.4415	266	3	30	0.3165	0	5.42
ceod005010	2.1340	2134	0.4025	13.7301	293	17	29	0.3506	0	7.61
ceod005011	0.0000	2134	0.3763	0.0000	0	0	0	0.0000	-1	0.00
ceod005033	1.5155	2128	0.3590	15.9305	339	12	20	0.3499	0	3.90
ceod005050	2.7092	2125	0.3995	9.5529	203	12	45	0.4202	0	9.63
ceod005063	0.9519	2122	0.4014	13.1480	279	8	12	0.4277	0	2.75
ceod005105	1.8150	2113	0.4039	19.4983	412	14	24	0.3319	0	5.98
ceod005113	1.1483	2111	0.3477	17.5272	370	2	22	0.2715	0	3.44
ceod005126	1.5339	2107	0.4133	18.7470	395	12	20	0.3670	0	4.17
ceod005130	0.6762	2106	0.4060	12.8680	271	9	5	0.4547	0	2.12
ceod005150	0.9116	2103	0.3914	26.9615	567	5	14	0.4114	0	2.27
ceod005155	4.5571	2102	0.3858	24.6432	518	33	62	0.3420	0	12.80
ceod005171	3.2169	2098	0.4359	42.4690	891	30	37	0.4145	0	5.71
ceod005173	0.0000	2097	0.3400	0.0000	0	0	0	0.0000	-1	0.00
ceod005227	0.0973	2087	0.3474	9.7269	203	2	0	0.3317	0	0.30
ceod005235	3.5837	2085	0.3421	14.5803	304	25	49	0.3603	0	10.28
ceod005245	0.9159	2082	0.3811	14.0250	292	5	14	0.2913	0	2.53
ceod005247	1.6542	2082	0.4035	14.4092	300	9	25	0.3585	0	5.28
ceod005255	0.4856	2080	0.3736	12.7404	265	7	3	0.4317	0	1.37
ceod005263	7.0861	2079	0.4114	18.4223	383	40	106	0.4742	0	20.47
ceod005277	2.4639	2076	0.3897	19.7495	410	9	42	0.3576	0	6.10
ceod005278	1.1686	2076	0.3977	9.3931	195	1	23	0.4876	0	4.44
ceod005284	3.4055	2074	0.3578	31.9190	662	26	44	0.3683	0	8.03
ceod005333	0.2785	2061	0.3523	18.6317	384	0	4	0.3861	0	0.68
ceod005348	5.0325	2059	0.3902	47.6931	982	63	39	0.4059	0	9.55
ceod005359	2.6133	2056	0.3687	22.3735	460	13	41	0.3253	0	7.06
ceod005370	3.5336	2054	0.3790	48.1500	989	20	17	0.3757	0	4.98
ceod005371	2.6548	2054	0.3778	18.2084	374	10	44	0.3509	0	7.14
ceod005375	0.8855	2053	0.4024	18.7043	384	2	16	0.2998	0	2.42
ceod005397	2.8867	2047	0.3473	26.5755	544	18	41	0.3604	0	6.67
ceod005442	0.4507	2037	0.3773	12.4202	253	3	6	0.3597	0	1.60
ceod005477	3.1925	2031	0.3939	45.7903	930	23	13	0.3658	0	4.21
ceod005479	6.0044	2031	0.4032	47.0704	956	36	69	0.3773	0	9.31
ceod005480	3.0980	2031	0.3725	16.8882	343	21	42	0.4513	0	11.35
ceod005497	0.3490	2026	0.4342	16.4363	333	4	3	0.4144	0	0.93
ceod005515	0.1998	2022	0.3745	10.6825	216	1	3	0.4678	0	0.64
ceod005525	0.2015	2020	0.3937	5.5941	113	3	1	0.3614	0	0.85
ceod005534	2.3158	2017	0.4140	13.7333	277	16	31	0.3406	0	6.50
ceod005609	2.7630	2000	0.3455	24.6000	492	12	43	0.3341	0	7.10
ceod005620	0.3909	1998	0.4194	8.9590	179	2	6	0.2265	0	1.42
ceod005624	0.7171	1997	0.3285	26.4397	528	4	8	0.3284	0	1.81
ceod005625	3.8843	1997	0.3204	22.3335	446	29	49	0.3156	0	10.07
ceod005659	5.1242	1989	0.4119	19.8592	395	38	63	0.4311	0	13.69
ceod005687	1.5116	1984	0.3795	37.5000	744	9	21	0.3343	0	2.80
ceod005700	4.1262	1981	0.4598	81.4235	1613	16	24	0.4436	3	4.02
ceod005710	3.7131	1980	0.3590	17.9293	355	31	42	0.4309	0	10.98
ceod005712	5.6111	1980	0.3708	62.1717	1231	60	50	0.4282	1	12.62
ceod005724	1.1047	1978	0.3251	20.1719	399	7	15	0.3758	0	3.33
ceod005731	6.5488	1977	0.3704	24.3298	481	37	91	0.4183	0	17.93
ceod005732	3.9282	1977	0.3451	36.1659	715	29	48	0.3769	0	9.06
ceod005737	0.5954	1975	0.4130	12.7595	252	4	8	0.3960	0	1.88
ceod005762	0.8198	1970	0.3832	13.9086	274	2	14	0.2803	0	2.22
ceod005768	5.1006	1969	0.3571	49.1112	967	44	55	0.3103	0	8.84
ceod005790	4.0636	1966	0.3540	17.2940	340	29	51	0.3245	0	11.53
ceod005819	4.7666	1958	0.3652	16.5475	324	27	65	0.3594	0	13.48
ceod005833	1.8563	1955	0.3320	22.6598	443	11	25	0.2999	0	4.36
ceod005896	10.3550	1941	0.3745	67.9031	1318	86	113	0.3594	3	17.69
ceod005919	2.1755	1937	0.3249	23.4899	455	22	21	0.2623	0	4.76
ceod005924	6.7681	1936	0.4158	58.2645	1128	20	93	0.4546	1	13.36
ceod005927	1.9809	1936	0.3492	19.6281	380	9	29	0.3142	0	5.09
ceod005935	0.8878	1934	0.3871	25.2327	488	11	6	0.3681	0	1.94
ceod005943	5.1495	1933	0.3249	35.2819	682	33	66	0.3644	0	12.67
ceod005948	1.3445	1933	0.4266	43.8179	847	11	4	0.4581	0	2.01
ceod005949	3.2981	1932	0.4198	24.7412	478	23	41	0.4109	0	7.94
ceod005964	8.1073	1929	0.3432	27.1125	523	56	100	0.4042	0	19.68
ceod005983	2.6758	1925	0.4057	12.0000	231	17	34	0.4065	0	8.24
ceod005991	0.0000	1924	0.3821	0.0000	0	0	0	0.0000	-1	0.00
ceod006000	1.5231	1923	0.4113	15.5486	299	15	14	0.4046	0	5.08
ceod006013	4.1478	1921	0.3706	10.4112	200	35	45	0.3714	0	13.86
ceod006014	6.1130	1921	0.3816	44.2478	850	37	62	0.3833	0	9.67
ceod006022	6.1688	1920	0.4006	38.6979	743	48	50	0.4228	0	12.54
ceod006034	1.4979	1918	0.4220	36.7570	705	18	10	0.3555	0	2.77
ceod006041	0.3161	1917	0.4326	5.5816	107	3	3	0.3894	0	1.33
ceod006060	1.4248	1914	0.4138	12.1735	233	7	20	0.4444	0	4.30
ceod006069	1.9565	1910	0.3859	13.7173	262	15	22	0.3798	0	5.82
ceod006071	8.0906	1910	0.4236	33.6649	643	83	70	0.4830	0	15.65
ceod006077	5.1796	1910	0.4166	20.6283	394	39	59	0.3668	0	13.04
ceod006081	3.2467	1909	0.3658	15.1912	290	13	49	0.3962	0	9.03
ceod006083	1.7432	1908	0.4380	24.7904	473	12	21	0.4002	0	5.81
ceod006085	5.9780	1908	0.4000	21.4885	410	38	75	0.4317	0	17.24
ceod006108	3.7683	1903	0.3674	17.1834	327	18	53	0.3953	0	9.88
ceod006112	3.2181	1903	0.3699	21.8602	416	14	47	0.3417	0	7.67
ceod006139	2.2011	1900	0.3698	37.1053	705	8	33	0.3364	0	4.24
ceod006142	0.4745	1899	0.4144	7.7936	148	6	3	0.4081	0	1.80
ceod006146	1.8615	1899	0.3575	18.1675	345	5	30	0.3460	0	5.83
ceod006154	0.0000	1898	0.3646	0.0000	0	0	0	0.0000	-1	0.00
ceod006167	8.3449	1896	0.3787	20.0422	380	62	96	0.4667	0	24.98
ceod006203	2.2878	1890	0.3534	22.2751	421	13	30	0.3742	0	5.82
ceod006287	3.8205	1877	0.3386	23.4417	440	20	51	0.3504	0	9.36
ceod006294	2.6311	1876	0.3945	35.7143	670	12	37	0.3330	0	4.86
ceod006349	5.1860	1866	0.3458	58.2529	1087	42	47	0.3440	2	7.00
ceod006354	0.0542	1865	0.3936	5.4155	101	0	1	0.4059	0	0.23
ceod006367	3.1165	1863	0.3012	28.5561	532	17	40	0.3250	0	7.57
